Code,Tiempo,Escalas(m),Datos1(),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Capturas 1,05:43:41,---,---,---,---,---,---,
Capturas 1,05:44:06,---,---,---,---,---,---,
Capturas 1,05:44:31,---,---,---,---,---,---,
Capturas 1,05:44:56,---,---,---,---,---,---,
Capturas 1,05:45:20,---,---,---,---,---,---,
Capturas 1,05:45:48,---,---,---,---,---,---,
Capturas 1,05:46:16,---,---,---,---,---,---,
Capturas 1,05:46:43,---,---,---,---,---,---,
Capturas 1,05:47:09,---,---,---,---,---,---,
Capturas 1,05:47:36,---,---,---,---,---,---,
Capturas 1,05:48:01,---,---,---,---,---,---,
Capturas 1,05:48:28,---,---,---,---,---,---,
Capturas 1,05:48:55,---,---,---,---,---,---,
Capturas 1,05:49:20,---,---,---,---,---,---,
Capturas 1,05:49:46,---,---,---,---,---,---,
Capturas 1,05:50:12,---,---,---,---,---,---,
Capturas 1,05:50:39,---,---,---,---,---,---,
Capturas 1,05:51:06,---,---,---,---,---,---,
Capturas 1,05:51:31,---,---,---,---,---,---,
Capturas 1,05:51:58,---,---,---,---,---,---,
Capturas 1,05:52:25,---,---,---,---,---,---,
Capturas 1,05:52:53,---,---,---,---,---,---,
Capturas 1,05:53:19,---,---,---,---,---,---,
Capturas 1,05:53:43,---,---,---,---,---,---,
Capturas 1,05:54:09,---,---,---,---,---,---,
Capturas 1,05:54:33,---,---,---,---,---,---,
Capturas 1,05:54:59,---,---,---,---,---,---,
Capturas 1,05:55:25,---,---,---,---,---,---,
Capturas 1,05:55:50,---,---,---,---,---,---,
Capturas 1,05:56:15,---,---,---,---,---,---,
Capturas 1,05:56:42,---,---,---,---,---,---,
Capturas 1,05:57:07,---,---,---,---,---,---,
Capturas 1,05:57:32,---,---,---,---,---,---,
Capturas 1,05:58:00,---,---,---,---,---,---,
Capturas 1,05:58:25,---,---,---,---,---,---,
Capturas 1,05:58:49,---,---,---,---,---,---,
Capturas 1,05:59:14,---,---,---,---,---,---,
Capturas 1,05:59:38,---,---,---,---,---,---,
