Code,Tiempo,Escalas(m),Datos1(°),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Babor,05:43:33,---,---,---,---,---,---,
Babor,05:43:59,---,---,---,---,---,---,
Babor,05:44:24,---,---,---,---,---,---,
Babor,05:44:48,---,---,---,---,---,---,
Babor,05:45:13,---,---,---,---,---,---,
Babor,05:45:41,---,---,---,---,---,---,
Babor,05:46:09,---,---,---,---,---,---,
Babor,05:46:36,---,---,---,---,---,---,
Babor,05:47:01,---,---,---,---,---,---,
Babor,05:47:28,---,---,---,---,---,---,
Babor,05:47:54,---,---,---,---,---,---,
Babor,05:48:20,---,---,---,---,---,---,
Babor,05:48:47,---,---,---,---,---,---,
Babor,05:49:13,---,---,---,---,---,---,
Babor,05:49:39,---,---,---,---,---,---,
Babor,05:50:04,---,---,---,---,---,---,
Babor,05:50:31,---,---,---,---,---,---,
Babor,05:50:58,---,---,---,---,---,---,
Babor,05:51:24,---,---,---,---,---,---,
Babor,05:51:51,---,---,---,---,---,---,
Babor,05:52:18,---,---,---,---,---,---,
Babor,05:52:46,---,---,---,---,---,---,
Babor,05:53:11,---,---,---,---,---,---,
Babor,05:53:36,---,---,---,---,---,---,
Babor,05:54:01,---,---,---,---,---,---,
Babor,05:54:26,---,---,---,---,---,---,
Babor,05:54:52,---,---,---,---,---,---,
Babor,05:55:17,---,---,---,---,---,---,
Babor,05:55:43,---,---,---,---,---,---,
Babor,05:56:07,---,---,---,---,---,---,
Babor,05:56:34,---,---,---,---,---,---,
Babor,05:57:00,---,---,---,---,---,---,
Babor,05:57:25,---,---,---,---,---,---,
Babor,05:57:53,---,---,---,---,---,---,
Babor,05:58:17,---,---,---,---,---,---,
Babor,05:58:42,---,---,---,---,---,---,
Babor,05:59:06,---,---,---,---,---,---,
Babor,05:59:31,---,---,---,---,---,---,
Babor,05:59:58,---,---,---,---,---,---,
Babor,06:00:22,---,---,---,---,---,---,
Babor,06:00:47,---,---,---,---,---,---,
Babor,06:01:13,---,---,---,---,---,---,
Babor,06:01:40,---,---,---,---,---,---,
Babor,06:02:05,---,---,---,---,---,---,
Babor,06:02:29,---,---,---,---,---,---,
Babor,06:02:54,---,---,---,---,---,---,
Babor,06:03:18,---,---,---,---,---,---,
Babor,06:03:44,---,---,---,---,---,---,
Babor,06:04:10,---,---,---,---,---,---,
Babor,06:04:34,---,---,---,---,---,---,
Babor,06:04:59,---,---,---,---,---,---,
Babor,06:05:24,---,---,---,---,---,---,
Babor,06:05:48,---,---,---,---,---,---,
Babor,06:06:14,---,---,---,---,---,---,
Babor,06:06:40,---,---,---,---,---,---,
