,Tiempo,Escalas(m)Babor,Datos1(°)Babor,Escalas(m)Starboard Door Heel,Datos1(°)Starboard Door Heel,Escalas(m)Estribor,Datos1(Fa)Estribor,Escalas(m)Capturas 1,Datos1()Capturas 1
0,2019-11-14 13:16:00,474.04,53.22000000000001,505.26666666666665,45.53333333333333,456.8,7.62,621.3000000000002,0.0
1,2019-11-14 13:20:00,735.0375,45.22291666666666,732.5285714285714,44.81428571428571,735.0750000000003,20.625,863.6125,0.0
2,2019-11-14 13:24:00,734.1600000000002,40.96166666666666,733.1700000000002,44.925,734.14,34.02,872.45,0.0
3,2019-11-14 13:28:00,735.088888888889,45.18888888888888,735.0545454545454,47.2,736.4444444444442,32.77222222222222,875.3333333333333,0.0
4,2019-11-14 13:32:00,736.2714285714287,44.65714285714286,734.97,47.30499999999999,736.2375000000002,29.675,876.4875000000002,0.0
5,2019-11-14 13:36:00,735.3666666666667,44.37222222222222,735.3,46.35,736.4,29.72,876.4199999999997,0.0
6,2019-11-14 13:40:00,735.6250000000001,43.98125,734.5999999999998,47.444444444444436,735.7399999999999,30.16,876.7624999999998,0.0
7,2019-11-14 13:44:00,736.9777777777778,43.7388888888889,734.9500000000003,42.395,736.05,29.737500000000004,876.2857142857142,0.0
8,2019-11-14 13:48:00,736.2444444444444,46.41666666666666,734.51,46.465,735.8222222222221,30.422222222222214,875.6555555555556,0.0
9,2019-11-14 13:52:00,735.188888888889,44.62222222222222,735.1,46.45166666666667,736.275,30.33125,875.5749999999998,0.0
10,2019-11-14 13:56:00,736.7142857142858,46.871428571428574,734.63,45.49833333333334,735.53,30.295,875.8,0.0
11,2019-11-14 14:00:00,736.0857142857143,45.55714285714286,735.07,41.53,736.1599999999999,28.92,876.3666666666667,0.0
12,2019-11-14 14:04:00,736.55,45.24375,735.3399999999998,44.415000000000006,736.7333333333332,28.38888888888889,876.4699999999998,0.0
13,2019-11-14 14:08:00,736.1666666666665,43.93333333333334,735.588888888889,43.41111111111112,736.757142857143,27.62857142857143,876.8571428571429,0.0
14,2019-11-14 14:12:00,736.0571428571428,43.10714285714285,735.6800000000002,41.74,736.9142857142857,26.750000000000004,878.2444444444444,0.0
15,2019-11-14 14:16:00,736.72,44.37000000000001,736.2444444444444,45.8,737.07,25.76,877.1888888888889,0.0
16,2019-11-14 14:20:00,736.2833333333333,45.45,735.85,46.515,737.0875,25.75,877.8666666666666,0.0
17,2019-11-14 14:24:00,737.225,42.283333333333346,735.34,38.955,736.35,24.24,877.6125000000002,0.125
18,2019-11-14 14:28:00,693.86,37.795238095238105,706.3142857142857,40.270129870129864,716.0666666666667,23.216666666666665,876.8333333333335,0.0
