,Tiempo,Escalas(m)Babor,Datos1(°)Babor,Escalas(m)Starboard Door Heel,Datos1(°)Starboard Door Heel,Escalas(m)Estribor,Datos1(Fa)Estribor,Escalas(m)Capturas 1,Datos1()Capturas 1
0,2019-11-14 08:32:00,446.26666666666665,41.833333333333336,428.1,44.22000000000001,383.15,7.825,576.3,0.0
1,2019-11-14 08:36:00,762.6285714285713,48.724489795918366,761.4285714285713,49.371428571428574,762.85,20.4625,895.0875,0.0
2,2019-11-14 08:40:00,762.1200000000001,47.14285714285715,761.47,51.825,762.4333333333333,37.87777777777777,899.6555555555556,0.0
3,2019-11-14 08:44:00,764.89,49.38500000000001,762.99,49.525,764.2777777777777,37.25555555555556,901.9888888888887,0.0
4,2019-11-14 08:48:00,772.1899999999998,49.4,770.7125,50.16875,771.2285714285713,36.72142857142858,908.4555555555555,0.0
5,2019-11-14 08:52:00,772.2099999999998,50.1,770.4777777777775,48.85,771.4777777777778,36.43333333333333,908.6333333333333,0.0
6,2019-11-14 08:56:00,772.47,51.67714285714285,770.69,45.15,771.8100000000003,34.95,909.3625,0.0
7,2019-11-14 09:00:00,772.2900000000002,52.48285714285714,770.4777777777775,45.9888888888889,771.4375,33.925,910.25,0.0
8,2019-11-14 09:04:00,772.2900000000002,51.64000000000001,770.711111111111,45.21296296296296,771.5,33.612500000000004,910.2333333333332,0.0
9,2019-11-14 09:08:00,772.69,48.986,770.5899999999998,48.55833333333333,772.0,34.45,909.7444444444444,0.0
10,2019-11-14 09:12:00,773.5727272727272,50.343030303030304,771.2199999999998,47.252,772.8199999999998,33.6,910.9,0.0
11,2019-11-14 09:16:00,806.4499999999998,51.89666666666667,803.5777777777777,49.18666666666667,807.9124999999998,35.775,945.9125,0.0
12,2019-11-14 09:20:00,808.0999999999998,50.088636363636354,807.2181818181817,46.16818181818181,808.3545454545455,35.35454545454546,946.46,0.0
13,2019-11-14 09:24:00,808.6,49.85636363636363,807.0111111111112,48.11111111111111,808.5111111111113,34.02222222222222,947.55,0.0
14,2019-11-14 09:28:00,808.7,49.15454545454546,807.5444444444445,45.65,808.8299999999998,33.575,946.84,0.0
15,2019-11-14 09:32:00,808.53,51.14,807.2125,48.08125,809.0,33.90714285714285,946.53,0.0
16,2019-11-14 09:36:00,808.9666666666667,50.227777777777774,807.57,51.95,808.7222222222223,34.277777777777786,946.4545454545456,0.0
17,2019-11-14 09:40:00,808.41,49.47000000000001,807.53,47.58166666666666,809.325,32.66875,947.44,0.0
18,2019-11-14 09:44:00,808.97,49.37500000000001,807.6099999999999,46.18833333333333,808.6800000000002,32.290000000000006,947.522222222222,0.0
19,2019-11-14 09:48:00,817.1,50.66363636363637,814.2099999999998,41.66499999999999,816.0999999999998,33.22,955.7454545454547,0.0
20,2019-11-14 09:52:00,845.1300000000001,49.37500000000001,843.0555555555554,44.772222222222226,843.9099999999999,33.22000000000001,983.1777777777776,0.0
21,2019-11-14 09:56:00,845.7111111111111,51.26666666666666,842.7666666666668,42.71666666666667,843.6272727272728,32.722727272727276,982.4444444444445,0.0
22,2019-11-14 10:00:00,844.875,50.33125,842.5875,41.95,843.6899999999998,32.6,983.1142857142858,0.0
23,2019-11-14 10:04:00,844.7222222222223,50.16666666666666,842.72,49.865,843.775,32.25,983.1666666666665,0.0
24,2019-11-14 10:08:00,776.025,47.240625,788.0333333333333,47.609375,804.7714285714287,32.785714285714285,983.25,0.0
