,Tiempo,Escalas(m)Babor,Datos1(°)Babor,Escalas(m)Starboard Door Heel,Datos1(°)Starboard Door Heel,Escalas(m)Estribor,Datos1(Fa)Estribor,Escalas(m)Capturas 1,Datos1()Capturas 1
0,2019-11-14 07:32:00,143.07999999999996,,448.06666666666666,37.188235294117646,414.65,11.325,414.5625,0.0
1,2019-11-14 07:36:00,137.648,,597.4,45.35588235294117,597.74,31.44,730.4,0.0
2,2019-11-14 07:40:00,132.216,,597.5,49.07352941176471,598.4222222222222,32.388888888888886,732.7,0.0
3,2019-11-14 07:44:00,126.78399999999999,,597.1333333333333,49.3,598.9285714285714,31.442857142857147,733.7124999999999,0.0
4,2019-11-14 07:48:00,121.352,,597.0666666666667,47.22272727272727,599.2750000000002,30.5375,733.911111111111,0.0
5,2019-11-14 07:52:00,115.92,,597.5899999999998,48.44303030303031,599.3375,30.5375,734.2333333333332,0.0
6,2019-11-14 07:56:00,110.488,,598.1666666666666,46.41111111111112,599.22,29.02,735.6444444444444,0.0
7,2019-11-14 08:00:00,105.056,,626.9124999999998,46.47000000000001,628.8000000000002,29.516666666666666,770.8833333333333,0.0
8,2019-11-14 08:04:00,99.624,,634.76,48.23566666666666,636.1444444444445,30.200000000000006,772.9749999999998,0.0
9,2019-11-14 08:08:00,94.19200000000001,,635.1166666666667,49.82222222222222,636.6142857142858,29.157142857142855,773.5249999999999,0.0
10,2019-11-14 08:12:00,88.75999999999998,,635.25,49.20625,636.7375,28.6125,773.2777777777777,0.0
11,2019-11-14 08:16:00,83.32799999999999,,634.6166666666667,45.4,636.8875,28.6,773.675,0.0
12,2019-11-14 08:20:00,77.896,,656.5285714285714,47.45,658.0125,28.65,793.3875,0.0
13,2019-11-14 08:24:00,72.464,,672.1571428571431,49.52142857142857,672.9666666666667,29.355555555555554,813.1,0.0
14,2019-11-14 08:28:00,67.03200000000001,,671.7666666666668,48.3,673.4777777777778,29.3,814.1999999999998,0.0
15,2019-11-14 08:32:00,61.6,,672.8111111111111,48.36666666666667,673.2888888888889,29.11111111111111,812.0,0.0
16,2019-11-14 08:36:00,342.9500000000001,,671.9300000000002,50.18333333333334,673.8399999999998,29.145,810.46,0.0
17,2019-11-14 08:40:00,624.3000000000002,,672.5,49.15185185185185,673.8142857142857,29.25714285714286,812.0571428571429,0.0
18,2019-11-14 08:44:00,905.65,,672.6444444444445,49.35,673.7333333333332,28.83333333333333,811.3333333333335,0.0
19,2019-11-14 08:48:00,1187.0,,672.6285714285714,48.91904761904761,674.1444444444445,27.95555555555555,811.34,0.0
20,2019-11-14 08:52:00,1468.35,,672.7,48.25333333333333,674.1,28.422222222222228,811.1625,0.0
21,2019-11-14 08:56:00,1749.7,,673.2249999999998,49.5625,673.2375,28.22625,811.3444444444444,0.0
22,2019-11-14 09:00:00,2031.05,,672.2777777777778,49.21666666666667,673.6333333333333,27.82666666666667,812.6666666666665,0.0
23,2019-11-14 09:04:00,2312.4,,672.25,48.63958333333334,673.39,28.645,811.8714285714287,0.0
24,2019-11-14 09:08:00,2593.75,,672.1444444444445,49.665925925925926,673.6833333333333,28.03333333333333,811.7888888888887,0.0
25,2019-11-14 09:12:00,2875.1,,672.7,49.01750000000001,674.1333333333333,27.21666666666667,810.65,0.0
26,2019-11-14 09:16:00,2820.885714285714,,672.8375,46.34821428571429,673.4499999999998,26.275,811.1666666666665,0.0
27,2019-11-14 09:20:00,2766.6714285714284,,672.7444444444443,47.62380952380952,674.2142857142858,26.014285714285716,811.4,0.0
28,2019-11-14 09:24:00,2712.4571428571426,,628.0,45.832692307692305,630.3111111111111,24.877777777777773,761.5857142857143,0.0
