,Tiempo,Escalas(m)Babor,Datos1(°)Babor,Escalas(m)Starboard Door Heel,Datos1(°)Starboard Door Heel,Escalas(m)Estribor,Datos1(Fa)Estribor,Escalas(m)Capturas 1,Datos1()Capturas 1
0,2019-11-14 13:00:00,464.6333333333334,44.525,616.6,46.25,376.9333333333333,3.8000000000000007,745.95,0.0
1,2019-11-14 13:04:00,662.16,51.22000000000001,661.9,57.205,663.8375,16.43888888888889,798.2571428571428,0.0
2,2019-11-14 13:08:00,663.9599999999998,45.94,662.3111111111111,52.327777777777776,664.1,32.64861111111111,800.4333333333334,0.0
3,2019-11-14 13:12:00,663.2090909090911,46.93181818181818,662.5777777777778,50.74444444444444,665.525,32.037499999999994,801.9899999999999,0.0
4,2019-11-14 13:16:00,663.26,47.43499999999999,662.5124999999998,47.4,663.9000000000002,30.860000000000007,802.3875,0.0
5,2019-11-14 13:20:00,663.5,51.52,662.9555555555557,50.194444444444436,664.7285714285715,30.928571428571434,802.5111111111113,0.0
6,2019-11-14 13:24:00,663.2600000000001,49.225,662.7666666666668,50.99166666666667,663.8375,31.856250000000006,802.37,0.0
7,2019-11-14 13:28:00,663.36,49.425,663.35,48.71666666666667,664.1714285714288,30.807142857142853,802.9,0.0
8,2019-11-14 13:32:00,663.6899999999998,50.03499999999999,663.3333333333334,47.9,663.9555555555556,30.1,803.5400000000003,0.0
9,2019-11-14 13:36:00,663.28,50.47000000000001,662.775,48.9875,665.2099999999998,29.4,803.58,0.0
10,2019-11-14 13:40:00,663.5200000000002,49.36,662.7,47.03333333333333,663.8222222222222,30.055555555555557,803.5222222222222,0.0
11,2019-11-14 13:44:00,663.6299999999999,52.02,662.1666666666667,50.344444444444434,663.5500000000002,30.785,803.2099999999997,0.0
12,2019-11-14 13:48:00,663.6111111111112,50.70555555555554,662.6888888888889,45.655555555555544,663.6777777777778,29.122222222222227,803.8454545454546,0.0
13,2019-11-14 13:52:00,664.02,48.67,662.0333333333333,46.75555555555556,663.1555555555557,28.511111111111113,803.025,0.0
14,2019-11-14 13:56:00,663.7800000000002,51.05250000000001,662.2111111111111,44.555555555555564,663.5571428571427,29.42857142857143,803.0222222222221,0.0
15,2019-11-14 14:00:00,664.2181818181817,45.75681818181818,662.9100000000002,47.765,663.8454545454545,30.59090909090909,802.66,0.0
16,2019-11-14 14:04:00,663.64,51.05,662.9,46.1375,664.7333333333332,28.90555555555556,803.75,0.0
17,2019-11-14 14:08:00,663.5899999999998,47.645,663.0222222222222,46.86666666666666,664.0124999999998,29.312500000000004,803.6800000000002,0.0
18,2019-11-14 14:12:00,664.0600000000002,50.40833333333333,662.8333333333334,47.67777777777778,663.6272727272727,29.20909090909091,803.43,0.0
19,2019-11-14 14:16:00,663.7272727272729,46.68787878787878,662.8666666666667,47.68333333333334,664.2555555555557,28.222222222222214,803.74,0.0
20,2019-11-14 14:20:00,663.74,47.725,662.825,44.975,664.411111111111,27.988888888888887,803.8375,0.0
21,2019-11-14 14:24:00,663.5222222222222,49.10833333333333,662.6,46.53,663.81,29.305,803.47,0.0
22,2019-11-14 14:28:00,664.1299999999999,49.62250000000001,662.3909090909091,47.58181818181818,663.6200000000001,29.3,802.9666666666667,0.0
23,2019-11-14 14:32:00,663.35,51.0,660.5666666666666,48.68888888888889,661.6272727272727,30.43636363636364,801.0625,0.0
24,2019-11-14 14:36:00,689.54,49.67,689.0875,52.83125,690.2,33.004999999999995,826.85,0.0
25,2019-11-14 14:40:00,700.4,49.53666666666667,699.0,51.02499999999999,700.6444444444444,32.28333333333333,839.1545454545454,0.0
26,2019-11-14 14:44:00,700.5111111111113,45.32491582491583,699.0,51.835,700.1125000000002,31.0375,839.6200000000001,0.0
27,2019-11-14 14:48:00,699.8571428571429,49.15454545454545,698.7777777777777,50.31111111111112,700.2777777777777,29.327777777777772,839.4250000000002,0.0
28,2019-11-14 14:52:00,699.66,49.00272727272728,699.2500000000001,48.395,700.2444444444444,31.12777777777778,839.4363636363637,0.0
29,2019-11-14 14:56:00,700.375,44.82954545454545,699.6750000000002,50.83125,700.1166666666667,28.79166666666667,840.7249999999998,0.0
30,2019-11-14 15:00:00,677.2444444444445,46.72272727272727,667.0666666666666,50.88034188034188,680.5222222222222,29.63333333333333,840.1833333333333,0.0
