,Tiempo,Escalas(m)Babor,Datos1(°)Babor,Escalas(m)Starboard Door Heel,Datos1(°)Starboard Door Heel,Escalas(m)Estribor,Datos1(Fa)Estribor,Escalas(m)Capturas 1,Datos1()Capturas 1
0,2019-11-14 09:16:00,577.2833333333333,45.22380952380953,572.6,52.0,364.4,3.1,786.3000000000002,0.0
1,2019-11-14 09:20:00,660.6666666666666,47.90000000000001,661.3875,66.27272727272727,662.58,28.05,796.0833333333335,0.0
2,2019-11-14 09:24:00,663.0,50.719642857142865,662.78,55.66681818181818,663.6909090909089,36.77272727272727,800.6833333333333,0.0
3,2019-11-14 09:28:00,662.9,49.6375,663.24,56.86,664.9857142857143,35.964285714285715,800.1333333333333,0.0
4,2019-11-14 09:32:00,662.0555555555555,50.00333333333332,663.5111111111112,59.314444444444426,665.311111111111,35.88333333333335,800.2444444444443,0.0
5,2019-11-14 09:36:00,660.9888888888888,49.33000000000001,662.5142857142857,56.86,664.0875,36.5,798.9428571428572,0.0
6,2019-11-14 09:40:00,662.35,48.19375,662.8333333333334,58.68,665.44,34.24999999999999,799.5857142857143,0.0
7,2019-11-14 09:44:00,662.411111111111,48.97962962962963,664.6666666666666,59.57444444444444,665.3799999999999,34.78,800.4749999999998,0.0
8,2019-11-14 09:48:00,662.7666666666668,47.42716049382715,664.5666666666666,60.228571428571435,665.0333333333333,34.95,800.9999999999999,0.0
9,2019-11-14 09:52:00,662.9999999999999,49.66666666666666,662.82,54.74285714285713,664.8999999999999,34.457142857142856,801.025,0.0
10,2019-11-14 09:56:00,663.7333333333332,53.44876543209877,1037.9166666666667,60.54999999999999,664.46,33.85,801.5111111111112,0.0
11,2019-11-14 10:00:00,664.0749999999998,57.06470588235293,662.8666666666667,64.85111111111111,663.7000000000003,34.43333333333334,802.5222222222222,0.0
12,2019-11-14 10:04:00,663.1125,57.441176470588246,662.71,55.64400000000001,663.3000000000002,34.05714285714286,801.025,0.0
13,2019-11-14 10:08:00,663.3272727272728,53.6048128342246,662.8272727272728,56.77954545454546,664.175,33.9,801.0400000000002,0.0
14,2019-11-14 10:12:00,663.2727272727271,46.80578512396696,663.3333333333335,53.35833333333333,663.8714285714286,31.65,802.5363636363637,0.0
15,2019-11-14 10:16:00,663.2,50.20909090909091,662.65,52.3625,664.6999999999998,31.1,802.725,0.0
16,2019-11-14 10:20:00,662.8375,47.845,663.1600000000002,51.144,663.9428571428572,32.6,800.9833333333332,0.25
17,2019-11-14 10:24:00,663.6222222222221,49.33936507936508,663.0374999999998,53.97875000000001,664.4428571428572,34.214285714285715,800.8714285714285,0.21428571428571427
18,2019-11-14 10:28:00,663.1666666666666,53.666575091575076,663.0714285714286,56.2,664.1,32.87636363636364,801.9499999999998,0.15
19,2019-11-14 10:32:00,663.8874999999998,52.60673076923078,663.0857142857143,51.95714285714285,664.2714285714286,32.00857142857143,801.5166666666665,0.75
20,2019-11-14 10:36:00,664.0777777777778,51.478846153846156,662.5,52.11666666666667,664.5428571428571,32.41428571428571,802.0249999999999,0.3125
21,2019-11-14 10:40:00,663.4454545454545,50.151923076923076,663.1571428571431,49.63571428571429,663.8285714285714,29.828571428571426,802.6624999999998,0.75
22,2019-11-14 10:44:00,664.92,48.75865384615384,662.7375,50.0875,664.05,30.15625,802.7,0.5
23,2019-11-14 10:48:00,663.2166666666667,47.697115384615394,662.6,50.63200000000001,664.3857142857144,30.021428571428572,803.1249999999999,0.0
24,2019-11-14 10:52:00,558.4625000000002,46.963461538461544,558.1222222222223,54.45333333333333,580.1888888888889,30.672222222222214,778.5333333333333,0.0
