Tiempo,Escalas(m)Babor,Datos1(°)Babor,Escalas(m)Starboard Door Heel,Datos1(°)Starboard Door Heel,Escalas(m)Estribor,Datos1(Fa)Estribor,Escalas(m)Capturas 1,Datos1()Capturas 1
2019-11-27 08:04:00,1039.2254237288137,,627.775,44.675,622.025,11.525,757.6,0.0
2019-11-27 08:08:00,1020.677966101695,,627.157142857143,55.31785714285713,629.0571428571428,30.77857142857143,764.7285714285715,0.0
2019-11-27 08:12:00,1002.1305084745763,,650.4333333333334,56.824999999999996,629.25,32.0625,769.8333333333334,0.0
2019-11-27 08:16:00,983.5830508474577,,628.4666666666667,57.349999999999994,629.4857142857143,30.164285714285715,767.9166666666666,0.0
2019-11-27 08:20:00,965.035593220339,,628.0285714285714,56.30816326530612,629.15,29.966666666666665,768.4666666666667,0.0
2019-11-27 08:24:00,946.4881355932205,,628.35,56.22380952380953,629.6111111111111,28.833333333333332,768.6,0.0
2019-11-27 08:28:00,927.9406779661017,,627.65,50.410000000000004,629.175,28.15833333333333,769.2,0.0
2019-11-27 08:32:00,909.3932203389832,,627.8799999999999,52.23199999999999,629.15,27.833333333333336,769.25,0.0
2019-11-27 08:36:00,890.8457627118645,,627.875,56.86818181818182,630.48,26.806666666666672,769.075,1.0
2019-11-27 08:40:00,872.2983050847458,,628.3,57.95454545454546,631.0333333333334,26.233333333333334,770.4,0.8
2019-11-27 08:44:00,853.7508474576272,,628.3399999999999,58.281818181818174,630.5000000000001,26.958333333333332,769.1833333333334,0.4166666666666667
2019-11-27 08:48:00,835.2033898305085,,628.8625,55.963888888888896,630.2857142857143,26.314285714285713,770.95,0.375
2019-11-27 08:52:00,816.65593220339,,627.3199999999999,53.57777777777778,629.6666666666666,26.5,772.45,1.0
2019-11-27 08:56:00,798.1084745762712,,629.35,56.6,630.16,25.8,771.0500000000001,1.0
2019-11-27 09:00:00,779.5610169491526,,627.8799999999999,56.175,630.02,25.580000000000002,766.3,1.0
2019-11-27 09:04:00,761.013559322034,,419.17777777777775,47.650000000000006,412.28888888888883,25.41111111111111,519.0714285714286,0.0
2019-11-27 09:08:00,742.4661016949153,,112.99000000000001,20.937499999999996,118.73333333333332,17.833333333333332,240.38000000000002,0.1
2019-11-27 09:12:00,723.9186440677967,,97.80833333333334,21.06458333333333,10.5,4.85,119.91666666666667,0.5833333333333334
2019-11-27 09:16:00,705.371186440678,,82.62666666666668,21.191666666666663,10.913333333333334,5.1499999999999995,27.755555555555556,0.1111111111111111
2019-11-27 09:20:00,686.8237288135595,,67.44500000000001,21.318749999999998,11.326666666666668,5.449999999999999,5.8999999999999995,0.3333333333333333
2019-11-27 09:24:00,668.2762711864408,,52.26333333333334,21.445833333333333,11.740000000000002,5.749999999999999,5.550000000000001,0.5
2019-11-27 09:28:00,649.7288135593221,,37.08166666666668,21.572916666666664,12.153333333333334,6.049999999999999,48.0,0.25
2019-11-27 09:32:00,631.1813559322035,,21.9,21.7,12.566666666666668,6.349999999999999,90.44999999999999,0.0
2019-11-27 09:36:00,612.6338983050848,,118.6,29.9,315.5,3.55,233.0,0.0
2019-11-27 09:40:00,594.0864406779662,,664.4499999999999,51.42857142857143,665.575,31.25625,375.55,0.0
2019-11-27 09:44:00,575.5389830508475,,664.0777777777779,52.43015873015872,665.225,39.849999999999994,518.1,0.0
2019-11-27 09:48:00,556.991525423729,,664.6888888888889,55.037777777777784,665.7888888888889,36.67222222222222,660.6500000000001,0.0
2019-11-27 09:52:00,538.4440677966103,,664.9857142857143,55.494285714285716,665.9888888888887,32.12222222222221,803.2,0.0
2019-11-27 09:56:00,519.8966101694916,,664.8799999999999,52.2,666.1999999999999,30.240000000000002,806.0333333333333,0.0
2019-11-27 10:00:00,501.34915254237296,,664.9375,54.10125,666.0,30.299999999999997,804.7,0.0
2019-11-27 10:04:00,482.8016949152543,,665.0666666666666,54.160000000000004,665.9555555555555,29.677777777777774,805.4000000000001,0.0
2019-11-27 10:08:00,464.25423728813564,,665.0375,53.106818181818184,666.5888888888888,29.477777777777778,806.1,0.0
2019-11-27 10:12:00,445.7067796610171,,665.0571428571429,55.41363636363635,667.1,27.499999999999996,810.4,0.0
2019-11-27 10:16:00,427.15932203389843,,666.6750000000001,52.90625,666.2444444444444,27.61111111111111,811.2,0.0
2019-11-27 10:20:00,408.6118644067798,,665.15,55.15277777777778,666.1999999999999,28.95625,806.7,0.0
2019-11-27 10:24:00,390.0644067796611,,665.0666666666667,54.11481481481482,666.26,28.24,810.4,0.0
2019-11-27 10:28:00,371.51694915254245,,664.8199999999999,54.44000000000001,666.3666666666667,27.627777777777776,808.4200000000001,0.0
2019-11-27 10:32:00,352.9694915254238,,664.8777777777779,55.6283950617284,665.5666666666667,27.933333333333334,806.3,0.0
2019-11-27 10:36:00,334.42203389830524,,665.3333333333334,53.627160493827155,666.5333333333333,27.727777777777778,807.4749999999999,0.0
2019-11-27 10:40:00,315.8745762711866,,664.9,50.96071428571429,666.8000000000001,27.442857142857143,808.65,0.0
2019-11-27 10:44:00,297.3271186440679,,665.7222222222222,55.330555555555556,666.0875000000001,27.19375,807.875,0.0
2019-11-27 10:48:00,278.77966101694926,,665.3000000000001,52.17857142857143,666.5666666666667,27.888888888888886,807.1,0.0
2019-11-27 10:52:00,260.2322033898306,,665.4125,54.5875,667.2555555555556,27.005555555555553,805.9000000000001,0.0
2019-11-27 10:56:00,241.68474576271194,,665.157142857143,52.55714285714286,666.0142857142856,27.428571428571423,804.7,0.0
2019-11-27 11:00:00,223.13728813559328,,664.7900000000001,57.9125,666.15,27.112499999999997,810.7,0.0
2019-11-27 11:04:00,204.58983050847473,,664.7833333333333,54.326388888888886,666.7,26.690000000000005,800.3499999999999,0.0
