Tiempo,Escalas(m)Babor,Datos1(°)Babor,Escalas(m)Cabecera altura,Datos1(m)Cabecera altura,Escalas(m)Estribor,Datos1(°)Estribor,Escalas(m)Abertura,Datos1(m)Abertura
2019-11-27 16:12:00,1976.7375,84.84062499999999,2010.9099999999999,46.26333333333333,728.3399999999999,76.24000000000001,1740.3934782608692,79.57065217391305
2019-11-27 16:16:00,2014.95625,84.9609375,2003.22,45.72666666666667,1065.56,81.46000000000001,1740.4043478260867,79.8695652173913
2019-11-27 16:20:00,2053.175,85.08125,1995.53,45.19,1402.78,86.68,1740.4152173913042,80.16847826086956
2019-11-27 16:24:00,2091.39375,85.2015625,1987.84,44.65333333333333,1740.0,91.9,1740.4260869565214,80.46739130434783
2019-11-27 16:28:00,2129.6125,85.32187499999999,1980.15,44.11666666666666,1739.85,91.75,1740.436956521739,80.7663043478261
2019-11-27 16:32:00,2167.83125,85.44218749999999,1972.46,43.58,1739.7,91.6,1740.4478260869562,81.06521739130434
2019-11-27 16:36:00,2206.05,85.5625,1964.77,43.04333333333333,1739.5500000000002,91.45,1740.4586956521737,81.36413043478261
2019-11-27 16:40:00,2244.26875,85.6828125,1957.08,42.50666666666666,1739.4,91.3,1740.4695652173912,81.66304347826087
2019-11-27 16:44:00,2282.4875,85.803125,1949.39,41.97,1739.5166666666667,91.3,1740.4804347826084,81.96195652173913
2019-11-27 16:48:00,2320.70625,85.92343749999999,1941.7,41.43333333333333,1739.6333333333334,91.3,1740.491304347826,82.26086956521739
2019-11-27 16:52:00,2358.925,86.04374999999999,1602.825,40.09166666666666,1739.75,91.3,1740.5021739130434,82.55978260869566
2019-11-27 16:56:00,2397.14375,86.16406249999999,1263.95,38.75,1739.8666666666666,91.3,1740.5130434782607,82.8586956521739
2019-11-27 17:00:00,2435.3625,86.284375,925.075,37.40833333333333,1739.9833333333333,91.3,1740.5239130434782,83.15760869565217
2019-11-27 17:04:00,2473.58125,86.4046875,586.2,36.06666666666666,1740.1,91.3,1740.5347826086954,83.45652173913044
2019-11-27 17:08:00,2511.8,86.52499999999999,788.95,35.17222222222222,1740.05,80.7875,1740.545652173913,83.75543478260869
2019-11-27 17:12:00,2333.116666666667,86.84583333333333,991.7,34.27777777777777,1740.0,70.275,1740.5565217391304,84.05434782608695
2019-11-27 17:16:00,2154.4333333333334,87.16666666666666,1194.45,33.38333333333333,1739.95,59.7625,1740.5673913043477,84.35326086956522
2019-11-27 17:20:00,1975.75,87.48749999999998,1397.2,32.48888888888889,1739.9,49.25,1740.5782608695652,84.65217391304348
2019-11-27 17:24:00,1797.0666666666666,87.80833333333332,1599.95,31.59444444444444,1739.85,38.7375,1740.5891304347824,84.95108695652173
2019-11-27 17:28:00,1618.3833333333332,88.12916666666666,1802.7,30.7,1739.8,28.225,1740.6,85.25
2019-11-27 17:32:00,1439.7,88.44999999999999,1913.8000000000002,30.125,1739.75,17.712500000000006,1786.5055555555555,85.65833333333333
2019-11-27 17:36:00,1142.8,89.09166666666665,2024.9,29.549999999999997,1739.7,7.2,1832.411111111111,86.06666666666666
2019-11-27 17:40:00,845.9,89.73333333333333,2018.2212121212121,29.515151515151512,1742.7,91.1,1878.3166666666666,86.475
