Tiempo,Escalas(m)Babor,Datos1(°)Babor,Escalas(m)Cabecera altura,Datos1(m)Cabecera altura,Escalas(m)Estribor,Datos1(°)Estribor,Escalas(m)Abertura,Datos1(m)Abertura
2019-11-27 00:12:00,1733.6,-9.7,,,1733.0,96.7,1734.8,102.7
2019-11-27 00:16:00,1733.6888888888889,-9.766666666666666,,,1733.0,-0.8,1734.8,103.75
2019-11-27 00:20:00,1733.7777777777778,-9.833333333333332,,,1734.5,97.0,1734.8,104.8
2019-11-27 00:24:00,1733.8666666666666,-9.9,,,1733.5500000000002,-0.95,1734.9,103.35
2019-11-27 00:28:00,1733.9555555555555,-9.966666666666667,,,1733.8,0.7,1735.0,101.9
2019-11-27 00:32:00,1734.0444444444445,-10.033333333333333,,,1734.6,-0.05000000000000002,1735.1,100.45
2019-11-27 00:36:00,1734.1333333333334,-10.1,,,1735.3,-0.35,1735.2,99.0
2019-11-27 00:40:00,1734.2222222222222,-10.166666666666668,,,1734.8,-0.4,1735.1,101.8
2019-11-27 00:44:00,1734.3111111111111,-10.233333333333334,,,1734.8000000000002,-1.4,1735.0,102.19999999999999
2019-11-27 00:48:00,1734.4,-10.3,,,1735.1,-1.3,1734.9,102.6
2019-11-27 00:52:00,1734.9,-10.8,,,1735.9,98.5,1735.3,102.1
2019-11-27 00:56:00,1734.6,-9.2,,,1735.5,49.6,1734.4,101.8
2019-11-27 01:00:00,1734.7,-8.8,,,1735.1,0.7,1734.45,101.6
2019-11-27 01:04:00,1733.8,-8.9,,,1735.1,0.1,1734.5,101.4
2019-11-27 01:08:00,1733.4499999999998,-9.600000000000001,,,1735.3,-0.4,1734.0,102.1
2019-11-27 01:12:00,1733.1,-10.3,,,1735.1,-0.525,1733.95,101.8
2019-11-27 01:16:00,1732.8,-9.6,,,1734.9,-0.65,1733.9,101.5
2019-11-27 01:20:00,1733.4,-10.3,,,1734.7,-0.775,1733.6,104.1
2019-11-27 01:24:00,1734.0,-11.0,,,1734.5,-0.9,1733.7181818181818,103.89999999999999
2019-11-27 01:28:00,1734.7,-9.5,,,1734.8,-0.75,1733.8363636363636,103.7
2019-11-27 01:32:00,1734.70625,-9.6375,,,1735.1,-0.6,1733.9545454545455,103.5
2019-11-27 01:36:00,1734.7125,-9.775,,,1734.8,-1.8,1734.0727272727272,103.3
2019-11-27 01:40:00,1734.71875,-9.9125,,,1735.1,-1.2,1734.1909090909091,103.1
2019-11-27 01:44:00,1734.725,-10.05,,,1735.2,-0.8,1734.3090909090909,102.9
2019-11-27 01:48:00,1734.73125,-10.1875,,,1735.8000000000002,47.9,1734.4272727272728,102.7
2019-11-27 01:52:00,1734.7375,-10.325,,,1736.4,96.6,1734.5454545454545,102.5
2019-11-27 01:56:00,1734.74375,-10.4625,,,1734.7,0.1,1734.6636363636364,102.3
2019-11-27 02:00:00,1734.75,-10.6,,,1734.9,0.0,1734.7818181818182,102.10000000000001
2019-11-27 02:04:00,1735.0,-11.9,,,1734.8,-1.2,1734.9,101.9
2019-11-27 02:08:00,1734.6,-10.0,,,1734.4,-0.8,1734.85,101.80000000000001
2019-11-27 02:12:00,1735.7,-9.4,,,1736.0,96.4,1734.8,101.7
2019-11-27 02:16:00,1734.5,-10.0,,,1734.9,-0.8,1735.2,101.1
2019-11-27 02:20:00,1707.9552631578947,-7.4878947368421045,,,1687.1368421052632,1.3605263157894736,1704.7,100.97105263157894
2019-11-27 02:24:00,1681.4105263157894,-4.97578947368421,,,1639.3736842105263,3.5210526315789474,1674.2,100.84210526315789
2019-11-27 02:28:00,1654.8657894736843,-2.4636842105263153,,,1591.6105263157895,5.681578947368421,1643.7,100.71315789473684
2019-11-27 02:32:00,1628.321052631579,0.04842105263158025,,,1543.8473684210526,7.842105263157895,1613.2,100.58421052631579
2019-11-27 02:36:00,1601.7763157894738,2.5605263157894758,,,1496.084210526316,10.002631578947367,1582.7,100.45526315789473
2019-11-27 02:40:00,1575.2315789473685,5.0726315789473695,,,1448.321052631579,12.163157894736841,1552.2,100.32631578947368
2019-11-27 02:44:00,1548.6868421052632,7.584736842105265,,,1400.5578947368422,14.323684210526315,1521.7,100.19736842105263
2019-11-27 02:48:00,1522.1421052631579,10.09684210526316,,,1352.7947368421053,16.48421052631579,1491.2,100.06842105263158
2019-11-27 02:52:00,1495.5973684210526,12.608947368421056,,,1305.0315789473684,18.644736842105264,1460.7,99.93947368421053
2019-11-27 02:56:00,1469.0526315789475,15.121052631578952,,,1257.2684210526315,20.805263157894736,1430.2,99.81052631578947
2019-11-27 03:00:00,1442.5078947368422,17.633157894736847,,,1209.5052631578947,22.965789473684207,1399.7,99.68157894736842
2019-11-27 03:04:00,1415.963157894737,20.14526315789474,,,1161.742105263158,25.126315789473683,1369.2,99.55263157894737
2019-11-27 03:08:00,1389.4184210526316,22.657368421052638,,,1113.978947368421,27.28684210526316,1338.7,99.42368421052632
2019-11-27 03:12:00,1362.8736842105263,25.16947368421053,,,1066.2157894736843,29.44736842105263,1308.2,99.29473684210527
2019-11-27 03:16:00,1336.328947368421,27.68157894736843,,,1018.4526315789474,31.607894736842102,1277.7,99.16578947368421
2019-11-27 03:20:00,1309.7842105263157,30.19368421052632,,,970.6894736842105,33.76842105263158,1247.2,99.03684210526316
2019-11-27 03:24:00,1283.2394736842107,32.70578947368421,,,922.9263157894736,35.928947368421056,1216.7,98.90789473684211
2019-11-27 03:28:00,1256.6947368421054,35.21789473684211,,,875.1631578947367,38.08947368421053,1186.2,98.77894736842106
2019-11-27 03:32:00,1230.15,37.730000000000004,1673.7,42.9,827.4,40.25,1155.7,98.65
2019-11-27 03:36:00,1783.666666666667,15.364999999999997,1752.76,44.56,1786.9857142857145,30.74285714285714,1783.94,90.17999999999999
2019-11-27 03:40:00,1781.3777777777775,6.894444444444444,1831.82,46.22,1784.711111111111,31.39444444444444,1781.8000000000002,87.21666666666668
2019-11-27 03:44:00,1781.4399999999998,4.0200000000000005,1910.88,47.88,1783.8125,6.5249999999999995,1781.9100000000003,85.65
2019-11-27 03:48:00,1781.9,-5.099999999999999,1989.94,49.54,1785.5333333333335,2.4833333333333334,1782.2,92.65
2019-11-27 03:52:00,1783.2,-9.5,2069.0,51.2,1786.9416666666666,1.4166666666666667,1789.3,101.1
2019-11-27 03:56:00,1780.0666666666666,1.6500000000000004,2069.133333333333,51.150000000000006,1788.35,0.35,1818.9571428571428,102.2095238095238
2019-11-27 04:00:00,1776.9333333333334,12.8,2069.2666666666664,51.1,1788.3,104.1,1848.6142857142856,103.31904761904761
2019-11-27 04:04:00,1773.8000000000002,23.950000000000003,2069.4,51.050000000000004,1789.6,86.53333333333333,1878.2714285714285,104.42857142857142
2019-11-27 04:08:00,1770.6666666666667,35.1,2069.5333333333333,51.0,1420.2,68.96666666666667,1907.9285714285716,105.53809523809524
2019-11-27 04:12:00,1767.5333333333333,46.25,2069.6666666666665,50.95,1596.5500000000002,60.18333333333334,1937.5857142857144,106.64761904761905
2019-11-27 04:16:00,1764.4,57.4,2069.8,50.900000000000006,1772.9,51.4,1967.2428571428572,107.75714285714285
2019-11-27 04:20:00,1948.1,77.2,2069.9333333333334,50.85,1783.2,101.3,1996.9,108.86666666666666
2019-11-27 04:24:00,1784.5,13.7,2070.0666666666666,50.800000000000004,1785.1,51.15,1891.2,112.75
2019-11-27 04:28:00,1784.6,-9.0,2070.2,50.75,1787.0,1.0,1785.5,116.63333333333334
2019-11-27 04:32:00,1800.875,5.425000000000001,2070.333333333333,50.7,1787.9666666666665,0.11666666666666665,1785.8,122.40000000000002
