Tiempo,Escalas(m)Babor,Datos1(°)Babor,Escalas(m)Starboard Door Heel,Datos1(°)Starboard Door Heel,Escalas(m)Estribor,Datos1(Fa)Estribor,Escalas(m)Capturas 1,Datos1()Capturas 1
2019-11-27 06:28:00,579.6,,578.9,,580.1999999999999,27.03333333333333,719.3499999999999,0.0
2019-11-27 06:32:00,574.8307692307693,,579.0888888888888,,580.1899999999999,27.2,720.0000000000001,0.0
2019-11-27 06:36:00,570.0615384615385,,578.9599999999999,,580.188888888889,26.12222222222222,720.0,0.0
2019-11-27 06:40:00,565.2923076923078,,578.9666666666667,,580.24,25.209999999999997,720.4000000000001,0.0
2019-11-27 06:44:00,560.5230769230769,,578.8777777777777,,580.1777777777777,25.27777777777778,720.25,0.0
2019-11-27 06:48:00,555.7538461538462,,578.8555555555555,,580.1111111111111,25.500000000000004,721.0625,0.0
2019-11-27 06:52:00,550.9846153846154,,579.1666666666666,,580.1888888888889,24.92222222222222,719.95,0.0
2019-11-27 06:56:00,546.2153846153847,,579.12,,580.2,23.21,720.1666666666667,0.0
2019-11-27 07:00:00,541.4461538461538,,580.1111111111111,,580.4999999999999,21.611111111111114,721.95,0.1
2019-11-27 07:04:00,536.6769230769231,,589.8249999999999,,591.28,21.85,731.9666666666667,0.2222222222222222
2019-11-27 07:08:00,531.9076923076923,,590.0699999999999,,591.1666666666665,21.444444444444443,731.5999999999999,0.3
2019-11-27 07:12:00,527.1384615384616,,590.8625,,592.1624999999999,21.125000000000004,731.0250000000001,0.33333333333333337
2019-11-27 07:16:00,522.3692307692309,,590.2285714285714,,592.1857142857143,20.542857142857144,732.15,0.22222222222222224
