Tiempo,Escalas(m)Babor,Datos1(°)Babor,Escalas(m)Starboard Door Heel,Datos1(°)Starboard Door Heel,Escalas(m)Estribor,Datos1(Fa)Estribor,Escalas(m)Capturas 1,Datos1()Capturas 1
2019-11-27 10:48:00,957.3700000000001,,510.32499999999993,48.875,514.5,16.833333333333332,650.4,0.0
2019-11-27 10:52:00,1000.4666666666667,,513.975,49.175,515.3000000000001,25.02916666666667,656.2333333333333,0.0
2019-11-27 10:56:00,1043.5633333333335,,519.8000000000001,50.376923076923084,520.35,25.712500000000002,662.125,0.0
2019-11-27 11:00:00,1086.66,,524.1,51.11318681318681,524.8666666666667,24.729166666666668,665.9375,0.0
2019-11-27 11:04:00,1129.7566666666667,,524.4666666666667,47.55714285714286,525.2285714285714,23.667857142857144,667.0,0.0
2019-11-27 11:08:00,1172.8533333333335,,525.6,46.97708333333333,525.3000000000001,23.25,666.3857142857144,0.0
2019-11-27 11:12:00,1215.95,,524.3399999999999,44.366666666666674,525.14,23.170000000000005,666.8249999999999,0.0
2019-11-27 11:16:00,1259.0466666666666,,524.1333333333333,45.650000000000006,525.525,24.36477272727273,667.0333333333332,0.2222222222222222
2019-11-27 11:20:00,1302.1433333333334,,525.5500000000001,48.35,525.3666666666667,25.89090909090909,666.92,0.4
2019-11-27 11:24:00,1345.2400000000002,,524.525,48.68125,525.36,27.36337662337662,667.1222222222221,0.4444444444444444
2019-11-27 11:28:00,1388.3366666666666,,524.8285714285714,44.425,536.1400000000001,24.585714285714285,666.7,0.7
2019-11-27 11:32:00,1431.4333333333334,,542.2333333333332,39.7,526.0833333333334,21.712500000000002,667.0625,0.8125
2019-11-27 11:36:00,1474.5300000000002,,527.75,35.95,526.7,22.6875,666.4,0.875
2019-11-27 11:40:00,1517.6266666666668,,523.88,30.7,538.675,22.2125,666.5833333333334,0.6666666666666666
