Tiempo,Escalas(m)Babor,Datos1(°)Babor,Escalas(m)Starboard Door Heel,Datos1(°)Starboard Door Heel,Escalas(m)Estribor,Datos1(Fa)Estribor,Escalas(m)Capturas 1,Datos1()Capturas 1
2019-11-27 05:56:00,767.8222222222222,,766.75,52.55142857142857,767.9666666666667,36.261111111111106,906.6428571428571,0.0
2019-11-27 06:00:00,793.6428571428571,,786.0833333333334,53.27857142857143,792.3499999999999,37.675000000000004,934.0749999999998,0.0
2019-11-27 06:04:00,804.33,,802.9,54.55238095238095,803.4399999999999,37.64,941.64,0.0
2019-11-27 06:08:00,804.4545454545455,,803.4625000000001,52.3,804.1333333333334,36.803703703703704,941.0,0.0
2019-11-27 06:12:00,804.1999999999999,47.593333333333334,803.3750000000001,42.225,803.825,34.916666666666664,941.39,0.0
2019-11-27 06:16:00,804.5599999999998,47.82708333333334,803.4100000000001,41.885000000000005,804.4875,32.75,941.4545454545455,0.0
2019-11-27 06:20:00,802.69,44.74062500000001,802.125,48.1375,804.26,34.45,941.175,0.0
2019-11-27 06:24:00,800.9300000000001,42.80171590909091,798.5727272727272,54.00909090909091,799.62,34.725,939.2444444444445,0.0
2019-11-27 06:28:00,801.5400000000001,44.579090909090915,799.05,55.25,800.3454545454545,34.154545454545456,941.9285714285716,0.0
2019-11-27 06:32:00,805.1000000000001,46.41545454545455,802.0111111111112,53.376068376068375,804.0571428571428,33.57857142857143,945.71,0.0
2019-11-27 06:36:00,805.4166666666666,47.884545454545446,803.0555555555557,58.70769230769232,804.225,35.574999999999996,942.8399999999999,0.0
2019-11-27 06:40:00,811.8111111111112,49.261818181818185,806.4,72.12087912087914,811.95,35.0,945.342857142857,0.0
2019-11-27 06:44:00,840.2111111111112,50.914545454545454,838.9,53.760000000000005,841.0666666666666,34.72083333333333,979.4555555555556,0.0
2019-11-27 06:48:00,838.7333333333332,52.04819964349377,838.29,60.73,839.0,36.303125,979.1333333333333,0.0
2019-11-27 06:52:00,840.7777777777778,51.772941176470596,839.675,53.39375,840.9666666666667,34.37777777777777,982.1375,0.0
2019-11-27 06:56:00,873.6875,51.44294117647059,871.7125,65.54166666666667,873.3857142857142,33.800000000000004,1019.5,0.0
2019-11-27 07:00:00,875.4200000000001,51.19058823529412,874.2142857142857,53.55952380952382,876.0571428571429,32.607142857142854,1017.9,0.0
2019-11-27 07:04:00,875.8666666666667,50.91882352941177,874.45,51.523,876.3555555555555,32.02222222222221,1263.5,0.0
2019-11-27 07:08:00,874.9833333333335,50.62764705882353,874.275,53.5525,875.5857142857143,33.69285714285714,1210.05,0.125
2019-11-27 07:12:00,875.3222222222222,50.3364705882353,874.1571428571427,56.957142857142856,876.46,32.03,1156.6,0.25
2019-11-27 07:16:00,905.5833333333334,50.04529411764705,904.9,57.15,901.8375000000001,33.6,1103.15,0.375
2019-11-27 07:20:00,911.3333333333334,49.75411764705883,910.4,51.18333333333333,911.8499999999999,33.135416666666664,1049.7,0.5
2019-11-27 07:24:00,912.5999999999999,49.40470588235294,911.5777777777779,46.92222222222221,911.8799999999999,31.11166666666666,1245.6,1.0
2019-11-27 07:28:00,913.375,49.074705882352944,910.3666666666666,43.87222222222223,911.3333333333334,29.513333333333335,1146.65,0.5
2019-11-27 07:32:00,873.3800000000001,49.332,872.1857142857142,41.97826086956521,873.4833333333332,30.263333333333335,1047.7,0.0
2019-11-27 07:36:00,657.9666666666666,50.24399999999999,665.1600000000001,51.55,660.95,29.885,778.1600000000001,0.0
