Tiempo,Escalas(m)Babor,Datos1(°)Babor,Escalas(m)Cabecera altura,Datos1(m)Cabecera altura,Escalas(m)Estribor,Datos1(°)Estribor,Escalas(m)Abertura,Datos1(m)Abertura
2019-11-27 00:00:00,1741.2,-7.75,,,1741.1,-0.4625,1741.3,118.1
2019-11-27 00:04:00,1741.2133333333334,-7.773333333333333,,,1741.0,-0.35625,1741.4,113.85
2019-11-27 00:08:00,1741.2266666666667,-7.796666666666667,,,1740.9,-0.25,1741.6000000000001,113.0
2019-11-27 00:12:00,1741.24,-7.82,,,1741.2,-0.14375000000000004,1741.8000000000002,112.14999999999999
2019-11-27 00:16:00,1741.2533333333333,-7.843333333333333,,,1741.5,-0.03750000000000009,1742.0,111.3
2019-11-27 00:20:00,1741.2666666666667,-7.866666666666666,,,1741.4,0.06874999999999998,1742.2,110.44999999999999
2019-11-27 00:24:00,1741.28,-7.89,,,1741.3,0.17500000000000004,1742.4,109.6
2019-11-27 00:28:00,1741.2933333333333,-7.913333333333333,,,1741.3333333333333,0.2458333333333334,1742.4,110.05
2019-11-27 00:32:00,1741.3066666666668,-7.9366666666666665,,,1741.3666666666668,0.31666666666666676,1742.4,110.49999999999999
2019-11-27 00:36:00,1741.3200000000002,-7.96,,,1741.4,0.3875000000000002,1742.4,110.94999999999999
2019-11-27 00:40:00,1741.3333333333335,-7.983333333333333,,,1741.6,0.6,1742.7,112.3
2019-11-27 00:44:00,1741.3466666666668,-8.006666666666666,,,1741.4199999999998,0.6,1742.2,115.3
2019-11-27 00:48:00,1741.3600000000001,-8.03,,,1741.24,0.6,1742.0,110.7
2019-11-27 00:52:00,1741.3733333333334,-8.053333333333333,,,1741.06,0.6,1742.5,109.80000000000001
2019-11-27 00:56:00,1741.3866666666668,-8.076666666666666,,,1740.88,0.6,1743.0,108.9
2019-11-27 01:00:00,1741.4,-8.1,,,1740.7,0.6,1742.8454545454545,109.06363636363636
2019-11-27 01:04:00,1741.65,-7.949999999999999,,,1741.2,0.6,1742.6909090909091,109.22727272727273
2019-11-27 01:08:00,1741.9,-7.8,,,1740.875,0.6,1742.5363636363636,109.39090909090909
2019-11-27 01:12:00,1741.7,-7.74,,,1740.5500000000002,0.6,1742.381818181818,109.55454545454546
2019-11-27 01:16:00,1741.5,-7.68,,,1740.2250000000001,0.6,1742.2272727272727,109.71818181818182
2019-11-27 01:20:00,1741.3000000000002,-7.62,,,1739.9,0.6,1742.0727272727272,109.88181818181819
2019-11-27 01:24:00,1741.1000000000001,-7.56,,,1740.2,19.5,1741.918181818182,110.04545454545455
2019-11-27 01:28:00,1740.9,-7.5,,,1740.6,38.4,1741.7636363636364,110.20909090909092
2019-11-27 01:32:00,1740.85,-7.0,,,1740.6,57.3,1741.6090909090908,110.37272727272727
2019-11-27 01:36:00,1740.8,-6.5,,,1741.15,85.64999999999999,1741.4545454545455,110.53636363636365
2019-11-27 01:40:00,1741.1,-6.566666666666666,,,1741.0666666666668,88.81666666666666,1741.3,110.7
2019-11-27 01:44:00,1741.4,-6.633333333333334,,,1740.9833333333333,91.98333333333333,1741.3000000000002,115.15
2019-11-27 01:48:00,1741.7,-6.7,,,1740.9,95.15,1740.9,114.30000000000001
2019-11-27 01:52:00,1741.2,-6.9,,,1740.74,95.16000000000001,1740.5,113.45
2019-11-27 01:56:00,1740.7,-7.2,,,1740.58,95.17,1740.4,113.03333333333333
2019-11-27 02:00:00,1740.2,-7.5,555.1,27.675,1740.42,95.18,1740.3,112.61666666666667
2019-11-27 02:04:00,1739.7,-7.8,554.8272727272728,27.696590909090908,1740.26,95.19,1740.2,112.2
2019-11-27 02:08:00,1739.7,-8.6,554.5545454545455,27.71818181818182,1740.1,95.2,1739.8,110.15
2019-11-27 02:12:00,1739.7,-7.6,554.2818181818182,27.73977272727273,1740.0,47.15,1740.7,108.1
2019-11-27 02:16:00,1740.1,-8.0,554.0090909090909,27.761363636363637,1739.9,-0.9,1741.2,106.0
2019-11-27 02:20:00,1740.375,-7.9375,553.7363636363636,27.782954545454544,1741.1,-1.5,1741.3,107.3
2019-11-27 02:24:00,1740.65,-7.875,553.4636363636364,27.804545454545455,1562.48,-0.9215384615384615,1741.0,106.5
2019-11-27 02:28:00,1740.8,-8.4,553.1909090909091,27.826136363636365,1383.86,-0.34307692307692306,1740.8,105.7
2019-11-27 02:32:00,1372.9,58.7,552.9181818181819,27.847727272727273,1205.24,0.23538461538461553,1508.2,92.35
2019-11-27 02:36:00,1100.1333333333334,58.228571428571435,552.6454545454545,27.86931818181818,1026.62,0.8138461538461539,1172.2,83.69999999999999
