Tiempo,Escalas(m)Babor,Datos1(°)Babor,Escalas(m)Starboard Door Heel,Datos1(°)Starboard Door Heel,Escalas(m)Estribor,Datos1(Fa)Estribor,Escalas(m)Capturas 1,Datos1()Capturas 1
2019-11-27 09:16:00,577.2833333333334,45.22380952380953,572.6,52.0,364.4,3.1,786.3000000000001,0.0
2019-11-27 09:20:00,660.6666666666666,47.900000000000006,661.3875,66.27272727272727,662.58,28.05,796.0833333333334,0.0
2019-11-27 09:24:00,663.0,50.719642857142865,662.78,55.666818181818186,663.690909090909,36.77272727272727,800.6833333333333,0.0
2019-11-27 09:28:00,662.9,49.637499999999996,663.24,56.86,664.9857142857143,35.964285714285715,800.1333333333333,0.0
2019-11-27 09:32:00,662.0555555555555,50.00333333333332,663.5111111111112,59.31444444444443,665.311111111111,35.88333333333334,800.2444444444443,0.0
2019-11-27 09:36:00,660.9888888888888,49.330000000000005,662.5142857142857,56.86,664.0875,36.5,798.9428571428572,0.0
2019-11-27 09:40:00,662.35,48.193749999999994,662.8333333333334,58.68,665.44,34.24999999999999,799.5857142857143,0.0
2019-11-27 09:44:00,662.411111111111,48.97962962962963,664.6666666666666,59.57444444444444,665.3799999999999,34.78,800.4749999999999,0.0
2019-11-27 09:48:00,662.7666666666668,47.42716049382716,664.5666666666666,60.22857142857143,665.0333333333333,34.949999999999996,800.9999999999999,0.0
2019-11-27 09:52:00,662.9999999999999,49.666666666666664,662.82,54.74285714285713,664.8999999999999,34.457142857142856,801.025,0.0
2019-11-27 09:56:00,663.7333333333332,53.44876543209877,1037.9166666666667,60.54999999999999,664.46,33.85,801.5111111111111,0.0
2019-11-27 10:00:00,664.0749999999999,57.06470588235294,662.8666666666667,64.85111111111111,663.7000000000002,34.43333333333334,802.5222222222222,0.0
2019-11-27 10:04:00,663.1125,57.44117647058824,662.71,55.644000000000005,663.3000000000001,34.05714285714286,801.025,0.0
2019-11-27 10:08:00,663.3272727272727,53.604812834224596,662.8272727272728,56.779545454545456,664.175,33.9,801.0400000000001,0.0
2019-11-27 10:12:00,663.2727272727271,46.805785123966956,663.3333333333335,53.35833333333333,663.8714285714286,31.650000000000002,802.5363636363636,0.0
2019-11-27 10:16:00,663.2,50.20909090909091,662.65,52.3625,664.6999999999999,31.099999999999998,802.725,0.0
2019-11-27 10:20:00,662.8375,47.845,663.1600000000001,51.144,663.9428571428571,32.6,800.9833333333332,0.25
2019-11-27 10:24:00,663.6222222222221,49.33936507936508,663.0374999999999,53.978750000000005,664.4428571428571,34.214285714285715,800.8714285714285,0.21428571428571427
2019-11-27 10:28:00,663.1666666666666,53.66657509157508,663.0714285714286,56.2,664.1,32.87636363636364,801.9499999999999,0.15
2019-11-27 10:32:00,663.8874999999999,52.606730769230765,663.0857142857142,51.95714285714285,664.2714285714286,32.00857142857143,801.5166666666665,0.75
2019-11-27 10:36:00,664.0777777777778,51.47884615384616,662.5,52.11666666666667,664.5428571428571,32.41428571428571,802.0249999999999,0.3125
2019-11-27 10:40:00,663.4454545454545,50.151923076923076,663.157142857143,49.635714285714286,663.8285714285714,29.828571428571426,802.6624999999999,0.75
2019-11-27 10:44:00,664.92,48.75865384615384,662.7375,50.0875,664.05,30.15625,802.7,0.5
2019-11-27 10:48:00,663.2166666666666,47.69711538461539,662.6,50.63200000000001,664.3857142857144,30.021428571428572,803.1249999999999,0.0
2019-11-27 10:52:00,558.4625000000001,46.963461538461544,558.1222222222223,54.45333333333333,580.1888888888889,30.672222222222217,778.5333333333333,0.0
