Tiempo,Escalas(m)Babor,Datos1(°)Babor,Escalas(m)Cabecera altura,Datos1(m)Cabecera altura,Escalas(m)Estribor,Datos1(°)Estribor,Escalas(m)Abertura,Datos1(m)Abertura
2019-11-27 00:20:00,1802.78,-8.86,1271.9333333333332,27.77241379310345,1446.4166666666667,-0.7633333333333333,1803.0875,114.11249999999998
2019-11-27 00:24:00,1647.8999999999999,-8.65,1502.9333333333334,27.79310344827586,1509.0500000000002,-0.020000000000000018,1563.8428571428574,117.75285714285714
2019-11-27 00:28:00,1283.8,-6.458333333333332,1789.9,27.776190476190475,1390.4599999999998,62.7,660.8333333333334,122.25999999999999
2019-11-27 00:32:00,1483.1599999999999,-6.963333333333333,994.45,27.74047619047619,1594.1333333333332,17.100000000000005,800.58,124.55454545454545
2019-11-27 00:36:00,1687.6750000000002,-0.1499999999999988,1708.0666666666666,27.68095238095238,1800.1499999999999,-0.1375,1362.375,126.02727272727273
2019-11-27 00:40:00,1752.3400000000001,6.25,2304.6,27.633333333333333,1798.0875000000003,-0.53125,1114.5,127.0090909090909
2019-11-27 00:44:00,1647.0,5.256666666666666,2485.3,27.60952380952381,1476.02,0.13000000000000006,1408.3666666666668,126.86666666666667
2019-11-27 00:48:00,1656.675,19.558333333333334,2169.1,27.56190476190476,992.9999999999998,124.16,1350.3999999999999,159.92222222222222
2019-11-27 00:52:00,1108.2,130.79866666666666,981.6999999999999,27.478571428571428,1236.9666666666667,55.800000000000004,1630.94,285.62666666666667
2019-11-27 00:56:00,1043.6399999999999,25.435999999999996,1635.6,27.40714285714286,1385.8833333333332,-0.21111111111111114,1725.5666666666666,121.68333333333332
2019-11-27 01:00:00,1551.5999999999997,20.793333333333333,1635.5,27.347619047619048,1564.4714285714285,-0.7190476190476192,1292.1200000000001,124.63600000000001
2019-11-27 01:04:00,882.6750000000001,69.63749999999999,1040.2250000000001,27.264285714285712,1580.25,10.975000000000001,1139.6499999999999,128.32
2019-11-27 01:08:00,1990.2599999999998,-5.090000000000002,2025.7,27.192857142857143,1488.94,-0.5800000000000001,1799.216666666667,125.125
2019-11-27 01:12:00,1078.8,151.62545454545455,950.0999999999999,27.121428571428574,1795.2,3.3166666666666664,1391.4666666666665,121.58333333333333
