Tiempo,Escalas(m)Babor,Datos1(°)Babor,Escalas(m)Cabecera altura,Datos1(m)Cabecera altura,Escalas(m)Estribor,Datos1(°)Estribor,Escalas(m)Abertura,Datos1(m)Abertura
2019-11-27 01:20:00,1184.8333333333333,-6.208333333333333,1320.8666666666666,89.5,1183.0,0.22857142857142862,1183.6599999999999,119.02000000000001
2019-11-27 01:24:00,1473.0333333333335,-9.299999999999999,1320.4666666666667,89.5,1474.2666666666664,0.024999999999999998,1572.56,115.18999999999998
2019-11-27 01:28:00,1495.4285714285713,-8.757142857142856,341.0,89.5,1558.4428571428568,0.10714285714285714,1736.1625,106.27499999999999
2019-11-27 01:32:00,1158.4,-9.508,363.4,89.5,1723.5333333333335,-0.08333333333333333,1591.825,105.825
2019-11-27 01:36:00,1052.875,-9.99,521.2,89.5,1610.525,-0.6000000000000001,1576.3600000000001,106.92
2019-11-27 01:40:00,1734.2,-10.5,657.8,89.5,1740.1,-0.8,1736.1,109.9
2019-11-27 01:44:00,1735.4,-9.7,794.4,89.5,1740.3333333333333,-0.6000000000000001,1738.1,106.9
2019-11-27 01:48:00,1767.25,-10.225000000000001,1548.1,89.5,1740.4,-0.4,1736.8,109.1
2019-11-27 01:52:00,1736.65,-11.149999999999999,1498.975,89.5,1740.2,1.0,1737.25,110.07499999999999
2019-11-27 01:56:00,1737.1,-9.75,1449.85,89.5,1740.55,-0.7999999999999999,1738.0,108.5
2019-11-27 02:00:00,1738.1,-8.4,1400.725,89.5,1741.6,-1.9,1739.2,109.5
2019-11-27 02:04:00,1738.7,-11.3,1351.6,89.5,1740.7,-2.4,1739.4,108.4
2019-11-27 02:08:00,1739.0,-8.3,1172.7,89.5,1741.2,-1.6,1739.6,108.15
2019-11-27 02:12:00,1738.55,-10.45,743.3,89.5,1740.6999999999998,-0.75,1739.4,112.7
2019-11-27 02:16:00,1738.6,-12.7,901.1999999999999,89.5,1740.35,24.5,1739.1,114.2
2019-11-27 02:20:00,1738.6,-11.1,1059.1,89.5,1740.0,49.75,1738.85,107.4
2019-11-27 02:24:00,1738.6,-10.5,1556.0,89.5,1433.6,-0.8,1738.6,110.6
2019-11-27 02:28:00,1738.15,-9.65,1544.15,89.5,1740.5,-0.8,1738.6499999999999,108.55
2019-11-27 02:32:00,1725.2,-8.7,1532.3,89.5,1740.1,-1.3,1738.6999999999998,106.5
2019-11-27 02:36:00,1738.3,-8.8,1253.475,89.5,1391.75,-1.125,1738.6,113.1
2019-11-27 02:40:00,1738.7,-11.3,974.65,89.5,1043.4,-0.95,994.4749999999999,111.9375
2019-11-27 02:44:00,1632.8000000000002,23.45,795.2,89.5,1740.0,-0.6,250.35,110.775
2019-11-27 02:48:00,1738.7,-9.65,1819.0,89.5,783.4,-0.8500000000000001,390.4,108.45
2019-11-27 02:52:00,1738.65,-10.149999999999999,2842.8,89.5,1740.2,-1.1,1739.0,105.65
2019-11-27 02:56:00,1738.6,-10.649999999999999,2373.4666666666667,89.5,1740.2,0.8,1738.9,104.5
2019-11-27 03:00:00,1057.1,-10.55,1904.1333333333332,89.5,1683.1,0.125,1685.75,105.5125
2019-11-27 03:04:00,1737.8,-10.5,1434.8,89.5,1739.7,-0.3,1632.6,106.525
2019-11-27 03:08:00,1022.8,-10.825,969.5666666666666,89.5,1740.0,1.0,547.5,107.05
2019-11-27 03:12:00,212.1,-11.15,504.33333333333326,89.5,1740.2,2.133333333333333,249.0,107.57499999999999
2019-11-27 03:16:00,472.3,-11.475000000000001,39.1,89.5,1740.15,9.383333333333333,1738.7,108.1
2019-11-27 03:20:00,1738.2,-11.8,378.73333333333335,89.5,1740.1,16.633333333333333,1737.8,110.2
2019-11-27 03:24:00,1737.5,-10.100000000000001,718.3666666666667,89.5,1696.95,18.975,1738.4,108.2
2019-11-27 03:28:00,1737.2,-11.200000000000001,1058.0,89.5,1740.35,-2.6,1681.35,107.275
2019-11-27 03:32:00,1736.9,-12.3,654.65,89.5,1740.1,-1.3333333333333335,1701.85,104.075
2019-11-27 03:36:00,1738.45,-10.2,251.3,89.5,1740.1,-0.4666666666666668,1738.5,108.2
2019-11-27 03:40:00,1740.3000000000002,-9.600000000000001,744.3333333333334,89.5,1740.4,0.4,1740.7,104.5
