,Tiempo,Escalas(m)Babor,Datos1(°)Babor,Escalas(m)Starboard Door Heel,Datos1(°)Starboard Door Heel,Escalas(m)Estribor,Datos1(Fa)Estribor,Escalas(m)Capturas 1,Datos1()Capturas 1
0,2019-11-14 09:32:00,842.7,46.925,810.56,49.31,757.5999999999998,6.0,935.88,0.0
1,2019-11-14 09:36:00,841.1375,54.02500000000001,840.411111111111,51.02777777777778,841.3285714285713,26.464285714285715,973.9,0.0
2,2019-11-14 09:40:00,842.3777777777777,49.340740740740735,840.2666666666668,45.261111111111106,841.8499999999998,32.5375,978.4,0.0
3,2019-11-14 09:44:00,842.8000000000002,50.62037037037037,842.4272727272728,43.59090909090909,842.9375,31.96875,980.2111111111113,0.0
4,2019-11-14 09:48:00,842.4777777777779,51.26212121212122,841.9777777777778,47.31111111111111,842.8499999999997,33.175,980.65,0.0
5,2019-11-14 09:52:00,842.5181818181819,46.60030991735538,841.7,50.34,842.57,35.709999999999994,979.125,0.0
6,2019-11-14 09:56:00,843.0500000000002,47.0296875,840.9454545454546,49.57727272727273,841.9399999999998,35.445,978.5499999999997,0.0
7,2019-11-14 10:00:00,849.6625,46.1125,841.0400000000003,47.16666666666666,842.61,35.178000000000004,979.3125,0.0
8,2019-11-14 10:04:00,843.9333333333334,47.84285714285715,841.8714285714287,46.63401360544218,844.2500000000001,33.35136363636364,981.8166666666667,0.0
9,2019-11-14 10:08:00,843.5285714285714,48.28571428571429,841.95,51.99642857142857,843.0,34.25454545454545,981.75,0.0
10,2019-11-14 10:12:00,843.9666666666667,48.38214285714286,842.24,48.34285714285714,843.0,35.10909090909091,979.7875,0.0
11,2019-11-14 10:16:00,845.36,47.9,841.8666666666667,49.0,843.1,33.11,981.1333333333333,0.0
12,2019-11-14 10:20:00,843.8500000000001,47.45,842.1888888888889,54.66666666666666,843.2222222222223,32.99999999999999,979.1166666666667,0.0
13,2019-11-14 10:24:00,844.5714285714287,47.55714285714286,842.9875,46.5375,843.57,32.355000000000004,982.54,0.0
14,2019-11-14 10:28:00,843.5111111111113,46.18666666666667,842.5899999999998,45.625,843.9777777777778,33.67222222222222,981.7285714285716,0.0
15,2019-11-14 10:32:00,842.64,42.104,841.8999999999999,49.69000000000001,844.3111111111112,34.00493827160494,979.3444444444444,0.0
16,2019-11-14 10:36:00,842.1166666666667,37.63333333333333,841.611111111111,49.014444444444436,843.0799999999998,32.635555555555555,979.511111111111,0.0
17,2019-11-14 10:40:00,843.625,38.87826086956522,842.8799999999999,38.735,844.4,28.630000000000006,981.9333333333333,0.0
18,2019-11-14 10:44:00,842.9999999999999,42.83478260869565,842.611111111111,42.08888888888889,843.8111111111111,30.78333333333333,982.3833333333333,0.0
19,2019-11-14 10:48:00,843.3222222222221,47.07391304347826,842.2125000000002,42.45625,843.0555555555555,32.53888888888889,981.75,0.0
20,2019-11-14 10:52:00,842.8000000000002,51.75,842.7111111111111,45.79444444444444,843.4333333333333,31.23333333333333,982.5555555555555,0.0
21,2019-11-14 10:56:00,843.18,50.14,841.4454545454544,42.7,842.8199999999998,29.89,982.4,0.0
22,2019-11-14 11:00:00,842.7714285714285,49.66,841.4400000000003,45.775,842.9555555555555,31.33333333333333,982.3666666666666,0.0
23,2019-11-14 11:04:00,842.6200000000001,49.575,841.51,45.3,842.6300000000001,32.459999999999994,981.425,0.0
24,2019-11-14 11:08:00,842.89,47.65014285714286,841.8400000000001,45.225,842.8299999999998,33.52499999999999,980.82,0.0
25,2019-11-14 11:12:00,804.1888888888888,49.06984126984126,794.0500000000002,48.34210526315789,795.52,33.290000000000006,934.2,0.0
