,Tiempo,Escalas(m)Babor,Datos1(°)Babor,Escalas(m)Starboard Door Heel,Datos1(°)Starboard Door Heel,Escalas(m)Estribor,Datos1(Fa)Estribor,Escalas(m)Capturas 1,Datos1()Capturas 1
0,2019-11-14 10:04:00,587.4374999999999,49.68125,586.6375,40.6216535433071,587.0699999999998,22.51,722.46,0.0
1,2019-11-14 10:08:00,587.9699999999998,46.67,587.6099999999999,39.905905511811035,588.6099999999999,33.655,725.6750000000002,0.0
2,2019-11-14 10:12:00,588.0199999999999,45.86,587.53,39.11062992125984,589.45,32.660000000000004,726.1444444444444,0.0
3,2019-11-14 10:16:00,587.6999999999998,45.41363636363637,587.7222222222222,38.35511811023622,588.8888888888888,32.65555555555555,725.6444444444444,0.0
4,2019-11-14 10:20:00,588.5,46.805,587.5555555555555,37.63937007874016,588.6,31.62,726.9625,0.0
5,2019-11-14 10:24:00,588.65,49.45499999999999,587.2099999999998,36.88385826771654,588.48,31.300000000000004,728.1285714285713,0.0
6,2019-11-14 10:28:00,588.1600000000002,49.35000000000001,587.09,36.08858267716536,588.6499999999999,31.175,726.82,0.0
7,2019-11-14 10:32:00,588.3500000000001,47.07499999999999,587.45,35.293307086614156,588.9375,31.6125,726.64,0.0
8,2019-11-14 10:36:00,588.5,47.345,587.4499999999998,34.498031496062985,588.41,30.79,726.7777777777777,0.0
9,2019-11-14 10:40:00,588.1899999999998,49.455,587.3454545454547,33.662992125984246,588.8900000000001,29.34,727.4399999999997,0.0
10,2019-11-14 10:44:00,588.24,49.115,587.23,32.827952755905514,588.4272727272727,29.83636363636364,727.3199999999998,0.0
11,2019-11-14 10:48:00,587.86,48.165000000000006,587.5666666666667,32.07244094488189,588.74,29.77,727.77,0.0
12,2019-11-14 10:52:00,587.9909090909091,47.63636363636363,587.57,31.31692913385827,588.6999999999998,28.7,727.2099999999998,0.0
13,2019-11-14 10:56:00,588.5199999999999,47.545,587.48,30.52165354330708,588.78,28.72000000000001,727.8199999999998,0.0
14,2019-11-14 11:00:00,588.4100000000002,47.38,587.5454545454545,29.686614173228346,588.74,26.69,728.3500000000001,0.0
15,2019-11-14 11:04:00,588.5699999999998,47.405,587.5600000000002,28.85157480314961,588.6909090909091,25.45454545454545,728.575,0.0
16,2019-11-14 11:08:00,588.9200000000002,45.31,587.7900000000002,28.056299212598425,588.9399999999998,24.39,729.7,0.0
17,2019-11-14 11:12:00,588.5818181818181,46.41818181818183,587.47,27.261023622047237,588.6700000000002,23.410000000000004,729.28,0.0
18,2019-11-14 11:16:00,588.81,46.49,587.3399999999998,26.465748031496066,588.7444444444443,23.744444444444447,729.2857142857142,0.0
19,2019-11-14 11:20:00,588.64,44.46,587.6800000000002,25.670472440944888,589.02,23.465,730.1555555555556,0.0
20,2019-11-14 11:24:00,588.4599999999998,44.87000000000001,587.5666666666667,24.914960629921254,588.81,22.22,729.5,0.0
21,2019-11-14 11:28:00,589.11,44.39,588.11,24.159448818897637,589.14,22.73,730.1,0.0
22,2019-11-14 11:32:00,588.49,43.32,587.8818181818181,23.324409448818898,589.0181818181818,22.93636363636364,729.4000000000002,0.0
23,2019-11-14 11:36:00,588.64,44.36,587.9100000000002,22.48937007874016,589.1666666666667,22.67777777777778,729.5,0.1
24,2019-11-14 11:40:00,581.8222222222222,43.420987654320996,587.8875,21.773622047244096,584.2125,22.525,729.8125,0.0
