,Tiempo,Escalas(m)Babor,Datos1(°)Babor,Escalas(m)Starboard Door Heel,Datos1(°)Starboard Door Heel,Escalas(m)Estribor,Datos1(Fa)Estribor,Escalas(m)Capturas 1,Datos1()Capturas 1
0,2019-11-14 15:00:00,114.4,34.675,69.83333333333333,32.53333333333333,318.675,5.0625,152.2,0.0
1,2019-11-14 15:04:00,529.975,42.059375,488.6166666666666,49.4,543.8166666666666,9.1,638.4000000000002,0.0
2,2019-11-14 15:08:00,584.3571428571429,43.95,584.36,49.405,585.7111111111112,31.127777777777773,723.4875000000002,0.0
3,2019-11-14 15:12:00,586.6571428571427,46.49821428571429,584.3818181818183,43.72272727272727,585.6555555555557,32.427777777777784,723.4111111111113,0.0
4,2019-11-14 15:16:00,586.2,48.6125,584.3999999999999,41.38500000000001,585.490909090909,31.94545454545455,724.025,0.0
5,2019-11-14 15:20:00,585.3100000000002,47.68,584.48,42.18,585.3,30.57,724.3000000000002,0.0
6,2019-11-14 15:24:00,585.8000000000002,47.3,584.26,43.425,585.61,30.72,724.4100000000002,0.0
7,2019-11-14 15:28:00,616.92,51.54272727272727,612.5000000000001,43.09090909090909,613.1000000000001,31.17,752.8625,0.0
8,2019-11-14 15:32:00,626.7428571428571,47.98181818181818,625.89,43.11,627.05,30.4375,766.7888888888887,0.0
9,2019-11-14 15:36:00,629.7714285714285,48.96666666666666,638.53,44.085,633.8444444444443,30.25555555555556,781.0250000000002,0.0
10,2019-11-14 15:40:00,663.64,50.54666666666667,661.6777777777778,43.86666666666666,662.54,31.415,801.8666666666667,0.0
11,2019-11-14 15:44:00,663.7375,57.275,661.52,41.97,662.8299999999998,30.655,802.4499999999998,0.0
12,2019-11-14 15:48:00,662.7,61.1,661.1666666666666,42.177777777777784,662.5333333333333,30.81111111111112,802.48,0.0
13,2019-11-14 15:52:00,663.35,59.565384615384616,661.4999999999999,42.322222222222216,662.8333333333334,30.355555555555554,803.0,0.0
14,2019-11-14 15:56:00,665.0666666666667,57.00769230769231,661.4000000000002,44.28,662.7333333333332,29.77222222222223,803.257142857143,0.0
15,2019-11-14 16:00:00,663.85,54.45,661.3222222222222,43.8,662.6555555555557,29.61666666666667,802.15,0.0
16,2019-11-14 16:04:00,663.2,51.38076923076922,661.41,44.86,662.7499999999999,29.92,801.9375,0.0
17,2019-11-14 16:08:00,663.9666666666667,51.92149321266968,661.39,43.215,662.6999999999998,29.97777777777777,802.325,0.0
18,2019-11-14 16:12:00,663.975,56.158823529411755,661.3333333333334,43.36666666666667,662.79,31.99,801.8099999999997,0.0
19,2019-11-14 16:16:00,664.625,57.90000000000001,661.2555555555557,45.06111111111111,662.15,30.78,801.911111111111,0.0
20,2019-11-14 16:20:00,662.5666666666667,59.423529411764704,660.0444444444445,42.5,661.2,29.270000000000003,802.5833333333335,0.0
21,2019-11-14 16:24:00,662.9250000000002,60.9470588235294,659.7666666666665,43.03333333333333,661.1777777777778,26.844444444444445,803.0,0.0
22,2019-11-14 16:28:00,663.22,48.985,661.5818181818182,41.763636363636365,662.8,28.92,802.5555555555555,0.0
23,2019-11-14 16:32:00,661.525,49.09375,661.4222222222222,36.53333333333333,662.78,27.25,802.0875,0.0
24,2019-11-14 16:36:00,659.3499999999998,47.85,660.55,34.375,661.8666666666667,27.46666666666667,801.8,0.0
