,Tiempo,Escalas(m)Babor,Datos1(°)Babor,Escalas(m)Starboard Door Heel,Datos1(°)Starboard Door Heel,Escalas(m)Estribor,Datos1(Fa)Estribor,Escalas(m)Capturas 1,Datos1()Capturas 1
0,2019-11-14 06:12:00,992.9333333333334,41.28333333333333,993.08,47.72,995.7,16.733333333333334,,
1,2019-11-14 06:16:00,991.25,37.1375,993.4,56.86,994.0857142857144,32.22857142857143,,
2,2019-11-14 06:20:00,992.6166666666667,37.28333333333333,993.4857142857144,59.1,994.2000000000003,31.8875,,
3,2019-11-14 06:24:00,991.74,36.46,992.9166666666665,55.50166666666666,994.4571428571428,32.528571428571425,,
4,2019-11-14 06:28:00,993.4199999999997,40.76,992.6333333333333,51.95333333333334,994.3833333333333,32.73333333333333,,
5,2019-11-14 06:32:00,994.28,41.24,993.077777777778,50.111111111111114,994.8166666666666,33.4,,
6,2019-11-14 06:36:00,993.0375,39.540625,993.3,51.5,994.4444444444445,33.39444444444445,,
7,2019-11-14 06:40:00,991.68,38.391666666666666,992.1428571428572,52.011607142857144,993.7666666666668,33.325,1132.4,
8,2019-11-14 06:44:00,991.85,35.59074074074075,991.9833333333332,56.640625,993.4166666666665,33.80833333333333,1134.6,
9,2019-11-14 06:48:00,992.45,35.683333333333344,991.875,58.25937499999999,993.3,36.29,2556.1,
10,2019-11-14 06:52:00,992.98,36.111111111111114,992.2166666666667,57.09166666666667,993.34,35.26000000000001,1845.466666666667,
11,2019-11-14 06:56:00,993.05,36.38333333333333,992.025,60.77499999999999,993.3833333333333,34.63333333333333,1134.8333333333333,0.0
12,2019-11-14 07:00:00,992.4,36.5,993.5,58.75,994.3,33.75833333333333,1135.4,0.0
13,2019-11-14 07:04:00,992.0857142857144,37.92142857142857,992.3875,59.423214285714295,994.0875,33.18125,1133.9,0.0
14,2019-11-14 07:08:00,992.25,39.075,992.1833333333333,63.96534391534392,993.8125,33.7125,1135.55,0.0
15,2019-11-14 07:12:00,992.5666666666667,40.25092592592592,992.588888888889,60.69135802469136,993.6,33.480000000000004,1135.56,0.0
16,2019-11-14 07:16:00,992.44,40.322222222222216,993.0571428571428,61.614285714285714,993.7875,32.89375,1136.1666666666667,0.0
17,2019-11-14 07:20:00,993.15,39.11666666666667,993.2,51.56666666666666,994.52,31.56,1135.8,0.0
18,2019-11-14 07:24:00,993.0166666666668,46.51666666666667,993.1285714285713,57.56130952380953,995.3625,32.20625,1137.2666666666667,0.0
19,2019-11-14 07:28:00,993.38,52.13333333333334,992.9857142857144,61.525,994.2,33.69285714285714,1136.8666666666668,0.0
20,2019-11-14 07:32:00,991.24,40.74666666666667,992.8222222222223,59.80833333333333,993.7,33.15833333333333,1135.8,0.0
21,2019-11-14 07:36:00,993.2,41.32000000000001,993.1444444444444,51.90972222222222,993.82,32.480000000000004,1136.3000000000004,0.0
22,2019-11-14 07:40:00,993.725,44.55,992.8,56.73333333333333,995.74,32.96,1137.16,0.0
23,2019-11-14 07:44:00,993.1,36.966666666666654,993.3625,53.94375,993.6285714285716,32.521428571428565,1135.95,0.0
24,2019-11-14 07:48:00,995.9,39.75,993.8428571428572,48.67619047619047,994.35,31.08333333333333,1135.625,0.0
25,2019-11-14 07:52:00,992.7,43.485714285714295,992.5714285714287,46.96666666666666,994.62,30.42,1135.3,0.0
26,2019-11-14 07:56:00,990.25,41.54285714285713,989.4,47.80357142857143,993.1,32.333333333333336,1134.85,0.0
27,2019-11-14 08:00:00,696.8666666666667,41.3,703.9000000000002,47.904761904761905,704.7,26.322222222222226,848.6333333333333,0.0
