Code,Tiempo,Escalas(m),Datos1(m),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Abertura,04:33:22,1797,1,115,1,---,---,
Abertura,04:33:45,1796,9,117,9,---,---,
Abertura,04:34:09,---,---,---,---,---,---,
Abertura,04:34:34,1263,6,---,---,---,---,
Abertura,04:35:01,---,---,---,---,---,---,
Abertura,04:35:25,---,---,---,---,---,---,
Abertura,04:35:48,910,5,---,---,---,---,
Abertura,04:36:12,---,116,1,---,---,---,
Abertura,04:36:33,1797,6,117,0,---,---,
Abertura,04:36:56,1796,8,113,9,---,---,
Abertura,04:37:18,1796,9,118,6,---,---,
Abertura,04:37:40,1796,8,120,1,---,---,
Abertura,04:38:06,---,---,---,---,---,---,
Abertura,04:38:31,2096,5,---,---,---,---,
Abertura,04:38:55,---,112,9,---,---,---,
Abertura,04:39:20,1795,9,112,4,---,---,
Abertura,04:39:41,---,---,---,---,---,---,
Abertura,04:40:02,1795,5,115,7,---,---,
Abertura,04:40:23,---,---,---,---,---,---,
Abertura,04:40:41,---,---,---,---,---,---,
Abertura,04:40:59,---,---,---,---,---,---,
Abertura,04:41:17,---,---,---,---,---,---,
Abertura,04:41:35,---,---,---,---,---,---,
Abertura,04:41:53,---,---,---,---,---,---,
Abertura,04:42:14,1771,0,---,---,---,---,
Abertura,04:42:39,1783,3,---,---,---,---,
Abertura,04:43:02,1786,6,110,3,---,---,
Abertura,04:43:25,---,---,---,---,---,---,
Abertura,04:43:52,---,---,---,---,---,---,
Abertura,04:44:17,1895,0,---,---,---,---,
Abertura,04:44:43,---,---,---,---,---,---,
Abertura,04:45:07,1029,6,---,---,---,---,
Abertura,04:45:33,---,---,---,---,---,---,
Abertura,04:45:57,1792,3,123,8,---,---,
Abertura,04:46:19,1793,0,---,---,---,---,
Abertura,04:46:43,1793,6,---,---,---,---,
Abertura,04:47:09,---,---,---,---,---,---,
Abertura,04:47:35,1794,7,114,4,---,---,
Abertura,04:47:58,---,---,---,---,---,---,
Abertura,04:48:21,1795,2,116,4,---,---,
Abertura,04:48:46,---,---,---,---,---,---,
Abertura,04:49:11,1795,2,124,7,---,---,
Abertura,04:49:35,---,---,---,---,---,---,
Abertura,04:49:58,128,0,---,---,---,---,
Abertura,04:50:23,---,---,---,---,---,---,
Abertura,04:50:46,1796,9,---,---,---,---,
Abertura,04:51:14,---,---,---,---,---,---,
Abertura,04:51:38,---,---,---,---,---,---,
Abertura,04:52:04,1536,5,---,---,---,---,
