Code,Tiempo,Escalas(m),Datos1(m),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Cabecera altura,17:17:28,---,---,---,---,---,---,
Cabecera altura,17:17:50,262,9,17,3,---,---,
Cabecera altura,17:18:14,---,---,---,---,---,---,
Cabecera altura,17:18:37,2003,5,---,---,---,---,
Cabecera altura,17:18:58,---,---,---,---,---,---,
Cabecera altura,17:19:19,247,2,---,---,---,---,
Cabecera altura,17:19:40,---,---,---,---,---,---,
Cabecera altura,17:20:04,1441,6,---,---,---,---,
Cabecera altura,17:20:25,---,---,---,---,---,---,
Cabecera altura,17:20:47,1431,4,---,---,---,---,
Cabecera altura,17:21:05,---,---,---,---,---,---,
Cabecera altura,17:21:26,---,---,---,---,---,---,
Cabecera altura,17:21:45,---,---,---,---,---,---,
Cabecera altura,17:22:05,---,---,---,---,---,---,
Cabecera altura,17:22:24,3,0,---,---,---,---,
Cabecera altura,17:22:46,---,---,---,---,---,---,
Cabecera altura,17:23:04,---,---,---,---,---,---,
Cabecera altura,17:23:23,---,---,---,---,---,---,
Cabecera altura,17:23:48,1478,8,---,---,---,---,
Cabecera altura,17:24:16,---,---,---,---,---,---,
Cabecera altura,17:24:38,1312,1,---,---,---,---,
Cabecera altura,17:25:00,---,---,---,---,---,---,
Cabecera altura,17:25:27,---,---,---,---,---,---,
Cabecera altura,17:25:52,1232,4,---,---,---,---,
Cabecera altura,17:26:14,---,---,---,---,---,---,
Cabecera altura,17:26:41,---,---,---,---,---,---,
Cabecera altura,17:27:06,---,---,---,---,---,---,
Cabecera altura,17:27:31,---,---,---,---,---,---,
Cabecera altura,17:27:54,---,---,---,---,---,---,
Cabecera altura,17:28:18,---,---,---,---,---,---,
Cabecera altura,17:28:45,---,---,---,---,---,---,
Cabecera altura,17:29:11,2478,6,---,---,---,---,
Cabecera altura,17:29:34,---,---,---,---,---,---,
Cabecera altura,17:30:01,---,---,---,---,---,---,
Cabecera altura,17:30:24,---,---,---,---,---,---,
Cabecera altura,17:30:47,1530,7,---,---,---,---,
Cabecera altura,17:31:10,---,---,---,---,---,---,
Cabecera altura,17:31:35,2687,8,---,---,---,---,
Cabecera altura,17:31:57,---,---,---,---,---,---,
Cabecera altura,17:32:21,1816,4,---,---,---,---,
Cabecera altura,17:32:42,---,---,---,---,---,---,
Cabecera altura,17:33:07,---,---,---,---,---,---,
Cabecera altura,17:33:27,1067,7,---,---,---,---,
Cabecera altura,17:33:50,---,---,---,---,---,---,
Cabecera altura,17:34:13,992,6,---,---,---,---,
Cabecera altura,17:34:39,---,---,---,---,---,---,
Cabecera altura,17:35:07,---,---,---,---,---,---,
Cabecera altura,17:35:32,---,---,---,---,---,---,
Cabecera altura,17:35:54,1743,9,26,4,---,---,
Cabecera altura,17:36:18,1743,6,27,0,---,---,
Cabecera altura,17:36:44,---,---,---,---,---,---,
Cabecera altura,17:37:14,---,---,---,---,---,---,
Cabecera altura,17:37:43,270,3,---,---,---,---,
Cabecera altura,17:38:11,---,---,---,---,---,---,
Cabecera altura,17:38:37,---,---,---,---,---,---,
Cabecera altura,17:39:04,1839,3,---,---,---,---,
Cabecera altura,17:39:27,---,---,---,---,---,---,
Cabecera altura,17:39:52,---,---,---,---,---,---,
Cabecera altura,17:40:16,---,---,---,---,---,---,
Cabecera altura,17:40:46,---,---,---,---,---,---,
Cabecera altura,17:41:12,---,---,---,---,---,---,
Cabecera altura,17:41:40,---,---,---,---,---,---,
Cabecera altura,17:42:10,---,---,---,---,---,---,
Cabecera altura,17:42:37,1764,3,---,---,---,---,
Cabecera altura,17:43:03,---,---,---,---,---,---,
Cabecera altura,17:43:28,---,---,---,---,---,---,
Cabecera altura,17:43:50,---,---,---,---,---,---,
Cabecera altura,17:44:15,---,---,---,---,---,---,
Cabecera altura,17:44:39,---,---,---,---,---,---,
Cabecera altura,17:45:04,590,3,---,---,---,---,
Cabecera altura,17:45:27,---,---,---,---,---,---,
Cabecera altura,17:45:53,2813,0,---,---,---,---,
Cabecera altura,17:46:19,---,---,---,---,---,---,
Cabecera altura,17:46:45,2243,0,---,---,---,---,
Cabecera altura,17:47:07,---,---,---,---,---,---,
Cabecera altura,17:47:27,---,---,---,---,---,---,
Cabecera altura,17:47:56,---,---,---,---,---,---,
Cabecera altura,17:48:26,---,---,---,---,---,---,
Cabecera altura,17:48:51,782,6,---,---,---,---,
Cabecera altura,17:49:16,---,---,---,---,---,---,
Cabecera altura,17:49:40,---,---,---,---,---,---,
Cabecera altura,17:50:06,---,---,---,---,---,---,
Cabecera altura,17:50:30,943,1,---,---,---,---,
Cabecera altura,17:50:55,---,---,---,---,---,---,
Cabecera altura,17:51:17,927,4,---,---,---,---,
Cabecera altura,17:51:42,---,---,---,---,---,---,
Cabecera altura,17:52:06,---,---,---,---,---,---,
Cabecera altura,17:52:28,---,---,---,---,---,---,
Cabecera altura,17:52:52,2917,7,---,---,---,---,
Cabecera altura,17:53:19,---,---,---,---,---,---,
Cabecera altura,17:53:43,---,---,---,---,---,---,
Cabecera altura,17:54:10,2668,1,---,---,---,---,
Cabecera altura,17:54:29,---,---,---,---,---,---,
Cabecera altura,17:54:56,---,---,---,---,---,---,
Cabecera altura,17:55:20,1640,2,---,---,---,---,
Cabecera altura,17:55:43,---,---,---,---,---,---,
Cabecera altura,17:56:02,491,1,---,---,---,---,
Cabecera altura,17:56:25,491,3,---,---,---,---,
Cabecera altura,17:56:48,---,---,---,---,---,---,
Cabecera altura,17:57:16,---,---,---,---,---,---,
Cabecera altura,17:57:37,---,---,---,---,---,---,
Cabecera altura,17:58:01,329,0,---,---,---,---,
Cabecera altura,17:58:23,---,---,---,---,---,---,
Cabecera altura,17:58:49,1673,9,---,---,---,---,
Cabecera altura,17:59:11,---,---,---,---,---,---,
Cabecera altura,17:59:36,---,---,---,---,---,---,
Cabecera altura,18:00:04,---,---,---,---,---,---,
Cabecera altura,18:00:26,491,3,---,---,---,---,
Cabecera altura,18:00:52,---,---,---,---,---,---,
Cabecera altura,18:01:16,1705,1,---,---,---,---,
Cabecera altura,18:01:40,---,---,---,---,---,---,
Cabecera altura,18:02:06,402,4,---,---,---,---,
Cabecera altura,18:02:30,---,---,---,---,---,---,
Cabecera altura,18:02:57,2883,4,---,---,---,---,
Cabecera altura,18:03:26,---,---,---,---,---,---,
Cabecera altura,18:03:50,---,27,1,---,---,---,
Cabecera altura,18:04:14,274,0,---,---,---,---,
Cabecera altura,18:04:34,---,---,---,---,---,---,
