Code,Tiempo,Escalas(m),Datos1(°),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Estribor,03:32:08,1524,0,---,---,---,---,
Estribor,03:32:31,---,---,---,---,---,---,
Estribor,03:32:54,1737,4,---,---,---,---,
Estribor,03:33:22,1741,2,---,---,---,---,
Estribor,03:33:48,---,---,---,---,---,---,
Estribor,03:34:11,1443,0,---,---,---,---,
Estribor,03:34:32,---,---,---,---,---,---,
Estribor,03:34:54,1747,3,---,---,---,---,
Estribor,03:35:17,1749,4,12,3,---,---,
Estribor,03:35:41,---,---,---,---,---,---,
Estribor,03:36:08,---,---,---,---,---,---,
Estribor,03:36:30,334,3,---,---,---,---,
Estribor,03:36:54,---,---,---,---,---,---,
Estribor,03:37:16,1749,0,10,1,---,---,
Estribor,03:37:40,1746,7,9,5,---,---,
Estribor,03:38:03,---,---,---,---,---,---,
Estribor,03:38:27,---,---,---,---,---,---,
Estribor,03:38:50,1745,6,8,0,---,---,
Estribor,03:39:11,---,---,---,---,---,---,
Estribor,03:39:33,1588,5,---,---,---,---,
Estribor,03:39:56,---,---,---,---,---,---,
Estribor,03:40:16,1355,2,140,3,---,---,
Estribor,03:40:40,---,---,---,---,---,---,
Estribor,03:41:01,1744,9,---,---,---,---,
Estribor,03:41:24,1743,8,---,---,---,---,
Estribor,03:41:45,---,---,---,---,---,---,
Estribor,03:42:05,1744,6,9,2,---,---,
Estribor,03:42:30,---,---,---,---,---,---,
Estribor,03:42:53,135,0,---,---,---,---,
Estribor,03:43:19,---,---,---,---,---,---,
Estribor,03:43:40,---,---,---,---,---,---,
Estribor,03:44:01,1739,8,21,4,---,---,
Estribor,03:44:21,---,---,---,---,---,---,
Estribor,03:44:44,1737,6,---,---,---,---,
Estribor,03:45:09,1737,8,---,---,---,---,
Estribor,03:45:38,1725,1,---,---,---,---,
Estribor,03:46:00,---,---,---,---,---,---,
Estribor,03:46:26,1419,2,---,---,---,---,
Estribor,03:46:47,---,---,---,---,---,---,
Estribor,03:47:10,500,0,---,---,---,---,
Estribor,03:47:33,---,---,---,---,---,---,
Estribor,03:47:57,1742,7,---,---,---,---,
Estribor,03:48:25,---,---,---,---,---,---,
Estribor,03:48:52,---,---,---,---,---,---,
Estribor,03:49:18,108,1,---,---,---,---,
Estribor,03:49:39,---,3,5,---,---,---,
Estribor,03:50:07,1039,5,---,---,---,---,
Estribor,03:50:31,---,4,6,---,---,---,
Estribor,03:50:54,---,---,---,---,---,---,
Estribor,03:51:16,1747,8,0,1,---,---,
Estribor,03:51:38,---,---,---,---,---,---,
Estribor,03:52:03,1748,6,1,1,---,---,
Estribor,03:52:27,1748,6,-1,1,---,---,
Estribor,03:52:49,---,---,---,---,---,---,
Estribor,03:53:12,1749,2,-1,9,---,---,
Estribor,03:53:33,---,---,---,---,---,---,
Estribor,03:53:54,527,9,---,---,---,---,
Estribor,03:54:19,---,---,---,---,---,---,
Estribor,03:54:39,1749,7,-1,0,---,---,
Estribor,03:55:01,1749,4,-1,7,---,---,
Estribor,03:55:25,---,---,---,---,---,---,
Estribor,03:55:47,1749,6,---,---,---,---,
Estribor,03:56:11,---,---,---,---,---,---,
Estribor,03:56:34,264,7,---,---,---,---,
Estribor,03:56:56,---,---,---,---,---,---,
Estribor,03:57:23,1749,9,-0,6,---,---,
Estribor,03:57:49,1750,0,-0,8,---,---,
Estribor,03:58:13,1750,3,-0,7,---,---,
Estribor,03:58:38,1749,9,-0,1,---,---,
Estribor,03:59:01,---,---,---,---,---,---,
Estribor,03:59:24,1060,5,---,---,---,---,
Estribor,03:59:50,---,---,---,---,---,---,
Estribor,04:00:13,1750,4,-1,0,---,---,
Estribor,04:00:39,1750,7,---,---,---,---,
Estribor,04:01:05,1750,3,-1,5,---,---,
Estribor,04:01:26,---,---,---,---,---,---,
Estribor,04:01:50,585,9,---,---,---,---,
Estribor,04:02:15,---,---,---,---,---,---,
Estribor,04:02:38,387,3,---,---,---,---,
Estribor,04:03:01,---,---,---,---,---,---,
Estribor,04:03:23,467,6,---,---,---,---,
Estribor,04:03:47,---,-1,0,---,---,---,
Estribor,04:04:10,1751,0,---,---,---,---,
Estribor,04:04:36,1751,1,---,---,---,---,
Estribor,04:04:59,1751,2,---,---,---,---,
Estribor,04:05:24,1750,5,---,---,---,---,
Estribor,04:05:47,1750,9,---,---,---,---,
Estribor,04:06:10,1751,0,---,---,---,---,
Estribor,04:06:34,1750,7,---,---,---,---,
Estribor,04:06:56,---,---,---,---,---,---,
Estribor,04:07:19,1751,3,---,---,---,---,
Estribor,04:07:42,1750,6,-1,8,---,---,
Estribor,04:08:02,---,---,---,---,---,---,
Estribor,04:08:26,1814,3,---,---,---,---,
