Code,Tiempo,Escalas(m),Datos1(m),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Abertura,16:53:38,---,---,---,---,---,---,
Abertura,16:54:06,---,---,---,---,---,---,
Abertura,16:54:36,---,---,---,---,---,---,
Abertura,16:55:02,1021,4,---,---,---,---,
Abertura,16:55:28,---,---,---,---,---,---,
Abertura,16:55:56,---,---,---,---,---,---,
Abertura,16:56:26,---,---,---,---,---,---,
Abertura,16:56:54,1743,9,---,---,---,---,
Abertura,16:57:20,1744,0,129,0,---,---,
Abertura,16:57:50,---,---,---,---,---,---,
Abertura,16:58:17,---,---,---,---,---,---,
Abertura,16:58:44,---,---,---,---,---,---,
Abertura,16:59:14,---,---,---,---,---,---,
Abertura,16:59:40,---,---,---,---,---,---,
Abertura,17:00:07,---,---,---,---,---,---,
Abertura,17:00:32,1743,4,129,5,---,---,
Abertura,17:01:02,---,---,---,---,---,---,
Abertura,17:01:30,1744,3,---,---,---,---,
Abertura,17:01:58,1744,7,128,9,---,---,
Abertura,17:02:28,---,---,---,---,---,---,
Abertura,17:02:57,---,---,---,---,---,---,
Abertura,17:03:25,---,---,---,---,---,---,
Abertura,17:03:51,---,---,---,---,---,---,
Abertura,17:04:18,---,---,---,---,---,---,
Abertura,17:04:47,---,---,---,---,---,---,
Abertura,17:05:14,---,---,---,---,---,---,
Abertura,17:05:45,---,---,---,---,---,---,
Abertura,17:06:13,---,---,---,---,---,---,
Abertura,17:06:41,---,---,---,---,---,---,
Abertura,17:07:09,---,---,---,---,---,---,
Abertura,17:07:35,---,---,---,---,---,---,
Abertura,17:08:03,1744,2,128,3,---,---,
Abertura,17:08:31,1744,5,---,---,---,---,
Abertura,17:08:58,---,---,---,---,---,---,
Abertura,17:09:26,---,---,---,---,---,---,
Abertura,17:09:51,---,---,---,---,---,---,
Abertura,17:10:20,---,---,---,---,---,---,
Abertura,17:10:49,---,---,---,---,---,---,
Abertura,17:11:19,---,---,---,---,---,---,
Abertura,17:11:47,---,---,---,---,---,---,
Abertura,17:12:12,---,---,---,---,---,---,
Abertura,17:12:41,---,---,---,---,---,---,
Abertura,17:13:05,1743,9,---,---,---,---,
Abertura,17:13:35,---,---,---,---,---,---,
Abertura,17:14:05,---,---,---,---,---,---,
Abertura,17:14:35,---,---,---,---,---,---,
Abertura,17:15:01,1744,2,---,---,---,---,
Abertura,17:15:31,---,---,---,---,---,---,
Abertura,17:15:56,1744,0,---,---,---,---,
Abertura,17:16:21,1743,7,---,---,---,---,
Abertura,17:16:46,---,---,---,---,---,---,
Abertura,17:17:10,1744,1,129,4,---,---,
Abertura,17:17:37,1744,5,127,9,---,---,
Abertura,17:18:05,---,---,---,---,---,---,
Abertura,17:18:30,784,9,---,---,---,---,
Abertura,17:18:57,---,---,---,---,---,---,
Abertura,17:19:26,---,---,---,---,---,---,
Abertura,17:19:51,---,10,7,---,---,---,
Abertura,17:20:24,---,---,---,---,---,---,
Abertura,17:20:52,---,---,---,---,---,---,
Abertura,17:21:17,1744,6,125,5,---,---,
Abertura,17:21:43,---,---,---,---,---,---,
Abertura,17:22:11,---,---,---,---,---,---,
Abertura,17:22:37,1744,9,---,---,---,---,
Abertura,17:23:06,---,---,---,---,---,---,
Abertura,17:23:36,---,---,---,---,---,---,
Abertura,17:24:02,---,---,---,---,---,---,
Abertura,17:24:31,---,---,---,---,---,---,
Abertura,17:24:56,1744,8,129,5,---,---,
Abertura,17:25:24,---,---,---,---,---,---,
Abertura,17:25:51,1744,5,125,1,---,---,
Abertura,17:26:21,---,---,---,---,---,---,
Abertura,17:26:50,---,---,---,---,---,---,
Abertura,17:27:18,---,---,---,---,---,---,
Abertura,17:27:42,---,---,---,---,---,---,
Abertura,17:28:10,1555,7,---,---,---,---,
Abertura,17:28:35,---,---,---,---,---,---,
Abertura,17:29:02,---,---,---,---,---,---,
Abertura,17:29:32,---,---,---,---,---,---,
Abertura,17:29:57,---,---,---,---,---,---,
Abertura,17:30:27,---,---,---,---,---,---,
Abertura,17:30:56,---,---,---,---,---,---,
Abertura,17:31:25,---,---,---,---,---,---,
Abertura,17:31:52,---,---,---,---,---,---,
Abertura,17:32:20,1260,7,---,---,---,---,
Abertura,17:32:49,---,---,---,---,---,---,
Abertura,17:33:18,---,---,---,---,---,---,
Abertura,17:33:47,---,---,---,---,---,---,
Abertura,17:34:16,---,---,---,---,---,---,
Abertura,17:34:46,---,---,---,---,---,---,
Abertura,17:35:15,---,---,---,---,---,---,
Abertura,17:35:42,---,---,---,---,---,---,
Abertura,17:36:11,---,---,---,---,---,---,
Abertura,17:36:39,---,---,---,---,---,---,
Abertura,17:37:08,---,---,---,---,---,---,
Abertura,17:37:33,---,---,---,---,---,---,
Abertura,17:38:01,---,---,---,---,---,---,
Abertura,17:38:30,2416,0,---,---,---,---,
Abertura,17:38:56,---,---,---,---,---,---,
Abertura,17:39:25,---,---,---,---,---,---,
Abertura,17:39:55,---,---,---,---,---,---,
Abertura,17:40:24,---,---,---,---,---,---,
Abertura,17:40:53,---,---,---,---,---,---,
Abertura,17:41:21,---,---,---,---,---,---,
Abertura,17:41:50,2058,5,---,---,---,---,
Abertura,17:42:16,---,---,---,---,---,---,
Abertura,17:42:42,---,---,---,---,---,---,
Abertura,17:43:12,---,---,---,---,---,---,
Abertura,17:43:43,---,---,---,---,---,---,
Abertura,17:44:09,---,---,---,---,---,---,
Abertura,17:44:38,---,---,---,---,---,---,
Abertura,17:45:06,---,---,---,---,---,---,
Abertura,17:45:35,---,---,---,---,---,---,
Abertura,17:46:04,---,---,---,---,---,---,
Abertura,17:46:31,---,---,---,---,---,---,
Abertura,17:47:01,---,---,---,---,---,---,
Abertura,17:47:29,---,---,---,---,---,---,
Abertura,17:47:58,---,---,---,---,---,---,
Abertura,17:48:28,---,---,---,---,---,---,
Abertura,17:48:57,---,---,---,---,---,---,
Abertura,17:49:26,---,---,---,---,---,---,
Abertura,17:49:55,---,---,---,---,---,---,
Abertura,17:50:25,---,---,---,---,---,---,
Abertura,17:50:55,---,---,---,---,---,---,
Abertura,17:51:25,---,---,---,---,---,---,
Abertura,17:51:49,---,---,---,---,---,---,
Abertura,17:52:16,---,---,---,---,---,---,
Abertura,17:52:46,---,---,---,---,---,---,
Abertura,17:53:13,---,---,---,---,---,---,
