Code,Tiempo,Escalas(m),Datos1(°),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Estribor,16:53:24,1742,3,13,6,---,---,
Estribor,16:53:51,---,---,---,---,---,---,
Estribor,16:54:20,---,---,---,---,---,---,
Estribor,16:54:49,---,---,---,---,---,---,
Estribor,16:55:17,---,---,---,---,---,---,
Estribor,16:55:42,1743,5,---,---,---,---,
Estribor,16:56:12,---,---,---,---,---,---,
Estribor,16:56:41,---,---,---,---,---,---,
Estribor,16:57:08,1742,7,1,2,---,---,
Estribor,16:57:35,---,---,---,---,---,---,
Estribor,16:58:02,1742,4,1,6,---,---,
Estribor,16:58:30,---,---,---,---,---,---,
Estribor,16:58:58,---,---,---,---,---,---,
Estribor,16:59:26,1743,5,2,9,---,---,
Estribor,16:59:53,1743,1,2,3,---,---,
Estribor,17:00:21,1742,4,---,---,---,---,
Estribor,17:00:48,---,---,---,---,---,---,
Estribor,17:01:17,---,---,---,---,---,---,
Estribor,17:01:45,---,---,---,---,---,---,
Estribor,17:02:13,---,---,---,---,---,---,
Estribor,17:02:42,---,---,---,---,---,---,
Estribor,17:03:11,1742,6,---,---,---,---,
Estribor,17:03:38,1742,6,1,2,---,---,
Estribor,17:04:04,1743,2,2,2,---,---,
Estribor,17:04:32,---,---,---,---,---,---,
Estribor,17:05:02,---,---,---,---,---,---,
Estribor,17:05:30,---,---,---,---,---,---,
Estribor,17:06:00,---,---,---,---,---,---,
Estribor,17:06:27,---,---,---,---,---,---,
Estribor,17:06:53,1743,1,1,1,---,---,
Estribor,17:07:22,---,---,---,---,---,---,
Estribor,17:07:50,---,---,---,---,---,---,
Estribor,17:08:18,---,---,---,---,---,---,
Estribor,17:08:44,1742,3,99,6,---,---,
Estribor,17:09:10,1742,0,---,---,---,---,
Estribor,17:09:36,1741,8,99,5,---,---,
Estribor,17:10:04,1741,2,---,---,---,---,
Estribor,17:10:34,---,---,---,---,---,---,
Estribor,17:11:05,---,---,---,---,---,---,
Estribor,17:11:31,---,---,---,---,---,---,
Estribor,17:11:58,1741,9,1,5,---,---,
Estribor,17:12:27,---,---,---,---,---,---,
Estribor,17:12:54,1742,0,---,---,---,---,
Estribor,17:13:21,---,---,---,---,---,---,
Estribor,17:13:50,---,---,---,---,---,---,
Estribor,17:14:20,---,---,---,---,---,---,
Estribor,17:14:49,---,---,---,---,---,---,
Estribor,17:15:16,---,---,---,---,---,---,
Estribor,17:15:45,---,---,---,---,---,---,
Estribor,17:16:07,1741,9,2,7,---,---,
Estribor,17:16:31,---,---,---,---,---,---,
Estribor,17:17:00,---,---,---,---,---,---,
Estribor,17:17:25,---,---,---,---,---,---,
Estribor,17:17:52,---,---,---,---,---,---,
Estribor,17:18:17,1742,2,0,9,---,---,
Estribor,17:18:44,---,---,---,---,---,---,
Estribor,17:19:12,---,---,---,---,---,---,
Estribor,17:19:41,---,---,---,---,---,---,
Estribor,17:20:09,---,---,---,---,---,---,
Estribor,17:20:38,---,---,---,---,---,---,
Estribor,17:21:06,---,---,---,---,---,---,
Estribor,17:21:30,1742,9,---,---,---,---,
Estribor,17:21:58,---,---,---,---,---,---,
Estribor,17:22:23,1741,7,1,4,---,---,
Estribor,17:22:52,---,---,---,---,---,---,
Estribor,17:23:21,---,---,---,---,---,---,
Estribor,17:23:50,---,---,---,---,---,---,
Estribor,17:24:17,---,---,---,---,---,---,
Estribor,17:24:45,---,---,---,---,---,---,
Estribor,17:25:08,---,---,---,---,---,---,
Estribor,17:25:38,---,---,---,---,---,---,
Estribor,17:26:06,---,---,---,---,---,---,
