Code,Tiempo,Escalas(m),Datos1(m),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Cabecera altura,16:01:43,---,---,---,---,---,---,
Cabecera altura,16:02:24,---,---,---,---,---,---,
Cabecera altura,16:03:05,---,---,---,---,---,---,
Cabecera altura,16:03:46,---,---,---,---,---,---,
Cabecera altura,16:04:27,---,---,---,---,---,---,
Cabecera altura,16:05:04,---,---,---,---,---,---,
Cabecera altura,16:05:42,---,---,---,---,---,---,
Cabecera altura,16:06:20,---,---,---,---,---,---,
Cabecera altura,16:06:58,---,---,---,---,---,---,
Cabecera altura,16:07:39,---,---,---,---,---,---,
Cabecera altura,16:08:20,---,---,---,---,---,---,
Cabecera altura,16:08:52,---,---,---,---,---,---,
Cabecera altura,16:09:28,---,---,---,---,---,---,
Cabecera altura,16:10:03,---,---,---,---,---,---,
Cabecera altura,16:10:44,---,---,---,---,---,---,
Cabecera altura,16:11:25,---,---,---,---,---,---,
Cabecera altura,16:12:04,1799,4,---,---,---,---,
Cabecera altura,16:12:44,---,---,---,---,---,---,
Cabecera altura,16:13:22,---,---,---,---,---,---,
Cabecera altura,16:14:00,---,---,---,---,---,---,
Cabecera altura,16:14:41,---,---,---,---,---,---,
Cabecera altura,16:15:19,---,---,---,---,---,---,
Cabecera altura,16:15:57,---,---,---,---,---,---,
Cabecera altura,16:16:35,---,---,---,---,---,---,
Cabecera altura,16:17:16,---,---,---,---,---,---,
Cabecera altura,16:17:57,---,---,---,---,---,---,
Cabecera altura,16:18:29,---,---,---,---,---,---,
Cabecera altura,16:19:02,---,---,---,---,---,---,
Cabecera altura,16:19:34,---,---,---,---,---,---,
Cabecera altura,16:20:09,---,---,---,---,---,---,
Cabecera altura,16:20:41,---,---,---,---,---,---,
Cabecera altura,16:21:13,---,---,---,---,---,---,
Cabecera altura,16:21:45,---,---,---,---,---,---,
Cabecera altura,16:22:18,---,---,---,---,---,---,
Cabecera altura,16:22:50,---,---,---,---,---,---,
Cabecera altura,16:23:22,---,---,---,---,---,---,
Cabecera altura,16:23:54,---,---,---,---,---,---,
Cabecera altura,16:24:26,---,---,---,---,---,---,
Cabecera altura,16:24:59,---,---,---,---,---,---,
Cabecera altura,16:25:34,---,---,---,---,---,---,
Cabecera altura,16:26:06,---,---,---,---,---,---,
Cabecera altura,16:26:41,---,---,---,---,---,---,
Cabecera altura,16:27:13,---,---,---,---,---,---,
Cabecera altura,16:27:48,---,---,---,---,---,---,
Cabecera altura,16:28:20,---,---,---,---,---,---,
Cabecera altura,16:28:53,---,---,---,---,---,---,
