Code,Tiempo,Escalas(m),Datos1(m),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Abertura,16:01:28,169,1,38,0,---,---,
Abertura,16:02:09,---,62,1,---,---,---,
Abertura,16:02:50,509,0,70,7,---,---,
Abertura,16:03:31,---,74,4,---,---,---,
Abertura,16:04:13,873,2,82,5,---,---,
Abertura,16:04:54,---,---,---,---,---,---,
Abertura,16:05:34,---,---,---,---,---,---,
Abertura,16:06:07,1380,8,85,0,---,---,
Abertura,16:06:45,---,92,1,---,---,---,
Abertura,16:07:26,1710,6,104,6,---,---,
Abertura,16:08:07,1727,3,112,9,---,---,
Abertura,16:08:43,1729,6,---,---,---,---,
Abertura,16:09:20,---,---,---,---,---,---,
Abertura,16:09:50,1736,0,106,1,---,---,
Abertura,16:10:31,1737,1,98,4,---,---,
Abertura,16:11:12,1737,6,87,7,---,---,
Abertura,16:11:52,1739,2,81,7,---,---,
Abertura,16:12:31,1738,3,78,2,---,---,
Abertura,16:13:09,1737,2,79,2,---,---,
Abertura,16:13:47,1736,7,81,1,---,---,
Abertura,16:14:28,1736,2,79,9,---,---,
Abertura,16:15:10,1736,0,---,---,---,---,
Abertura,16:15:44,1738,1,66,6,---,---,
Abertura,16:16:22,1735,6,67,4,---,---,
Abertura,16:17:03,1735,4,71,4,---,---,
Abertura,16:17:44,1735,6,76,3,---,---,
Abertura,16:18:21,---,---,---,---,---,---,
Abertura,16:18:53,---,---,---,---,---,---,
Abertura,16:19:26,---,---,---,---,---,---,
Abertura,16:20:01,---,---,---,---,---,---,
Abertura,16:20:33,---,---,---,---,---,---,
Abertura,16:21:05,---,---,---,---,---,---,
Abertura,16:21:37,---,---,---,---,---,---,
Abertura,16:22:09,---,---,---,---,---,---,
Abertura,16:22:42,---,---,---,---,---,---,
Abertura,16:23:14,---,---,---,---,---,---,
Abertura,16:23:46,---,---,---,---,---,---,
Abertura,16:24:18,---,---,---,---,---,---,
Abertura,16:24:51,---,---,---,---,---,---,
Abertura,16:25:26,---,---,---,---,---,---,
Abertura,16:25:58,---,---,---,---,---,---,
Abertura,16:26:33,---,---,---,---,---,---,
Abertura,16:27:05,---,---,---,---,---,---,
Abertura,16:27:40,---,---,---,---,---,---,
Abertura,16:28:12,---,---,---,---,---,---,
Abertura,16:28:45,---,---,---,---,---,---,
Abertura,16:29:18,1732,4,138,1,---,---,
Abertura,16:29:55,---,---,---,---,---,---,
Abertura,16:30:30,---,---,---,---,---,---,
Abertura,16:31:06,1733,3,132,1,---,---,
Abertura,16:31:49,---,---,---,---,---,---,
Abertura,16:32:24,---,---,---,---,---,---,
Abertura,16:32:54,1736,6,118,5,---,---,
Abertura,16:33:37,---,---,---,---,---,---,
Abertura,16:34:12,---,---,---,---,---,---,
Abertura,16:34:47,---,---,---,---,---,---,
Abertura,16:35:21,1735,3,---,---,---,---,
Abertura,16:35:57,---,---,---,---,---,---,
Abertura,16:36:33,---,---,---,---,---,---,
Abertura,16:37:05,---,---,---,---,---,---,
Abertura,16:37:37,---,---,---,---,---,---,
Abertura,16:38:12,---,---,---,---,---,---,
Abertura,16:38:48,---,---,---,---,---,---,
Abertura,16:39:23,---,---,---,---,---,---,
Abertura,16:39:58,---,---,---,---,---,---,
Abertura,16:40:33,---,---,---,---,---,---,
Abertura,16:41:08,---,---,---,---,---,---,
Abertura,16:41:41,---,---,---,---,---,---,
Abertura,16:42:13,---,---,---,---,---,---,
Abertura,16:42:45,---,---,---,---,---,---,
Abertura,16:43:17,---,---,---,---,---,---,
Abertura,16:43:50,---,---,---,---,---,---,
Abertura,16:44:22,---,---,---,---,---,---,
Abertura,16:44:57,---,---,---,---,---,---,
Abertura,16:45:32,---,---,---,---,---,---,
Abertura,16:46:03,1734,8,---,---,---,---,
Abertura,16:46:40,---,---,---,---,---,---,
Abertura,16:47:10,1735,6,125,2,---,---,
Abertura,16:47:51,1736,3,119,1,---,---,
Abertura,16:48:31,---,---,---,---,---,---,
Abertura,16:49:04,1736,5,116,2,---,---,
Abertura,16:49:44,---,---,---,---,---,---,
Abertura,16:50:20,---,---,---,---,---,---,
Abertura,16:50:55,---,---,---,---,---,---,
Abertura,16:51:30,---,---,---,---,---,---,
Abertura,16:52:08,---,---,---,---,---,---,
Abertura,16:52:43,---,---,---,---,---,---,
Abertura,16:53:15,---,---,---,---,---,---,
Abertura,16:53:47,---,---,---,---,---,---,
Abertura,16:54:20,---,---,---,---,---,---,
Abertura,16:54:52,---,---,---,---,---,---,
Abertura,16:55:24,---,---,---,---,---,---,
Abertura,16:55:59,---,---,---,---,---,---,
Abertura,16:56:33,1737,5,118,9,---,---,
Abertura,16:57:12,---,---,---,---,---,---,
Abertura,16:57:48,---,---,---,---,---,---,
Abertura,16:58:24,1737,5,---,---,---,---,
Abertura,16:59:03,1738,3,---,---,---,---,
Abertura,16:59:42,---,---,---,---,---,---,
Abertura,17:00:20,---,---,---,---,---,---,
Abertura,17:00:53,1738,3,116,5,---,---,
Abertura,17:01:34,1738,3,114,1,---,---,
Abertura,17:02:17,1738,4,109,6,---,---,
Abertura,17:02:58,1738,8,107,0,---,---,
Abertura,17:03:36,1738,4,106,7,---,---,
Abertura,17:04:17,1739,0,105,2,---,---,
Abertura,17:05:00,---,---,---,---,---,---,
Abertura,17:05:36,1739,3,98,1,---,---,
Abertura,17:06:16,---,---,---,---,---,---,
Abertura,17:06:49,1739,2,102,6,---,---,
Abertura,17:07:29,1740,5,101,6,---,---,
Abertura,17:08:08,1739,4,103,3,---,---,
Abertura,17:08:50,---,---,---,---,---,---,
Abertura,17:09:26,1739,8,103,6,---,---,
Abertura,17:10:06,---,---,---,---,---,---,
Abertura,17:10:39,1740,0,103,3,---,---,
Abertura,17:11:20,1739,2,109,7,---,---,
Abertura,17:12:01,1738,9,105,7,---,---,
Abertura,17:12:44,---,---,---,---,---,---,
Abertura,17:13:22,---,---,---,---,---,---,
Abertura,17:14:00,---,---,---,---,---,---,
Abertura,17:14:33,1739,6,106,4,---,---,
Abertura,17:15:13,---,---,---,---,---,---,
