Code,Tiempo,Escalas(m),Datos1(°),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Babor,10:37:59,844,5,48,8,---,---,
Babor,10:38:24,847,6,---,---,---,---,
Babor,10:38:47,843,9,---,---,---,---,
Babor,10:39:12,---,---,---,---,---,---,
Babor,10:39:34,846,0,---,---,---,---,
Babor,10:39:57,842,6,---,---,---,---,
Babor,10:40:20,842,2,---,---,---,---,
Babor,10:40:42,842,4,---,---,---,---,
Babor,10:41:05,842,2,---,---,---,---,
Babor,10:41:28,843,6,---,---,---,---,
Babor,10:41:54,843,2,---,---,---,---,
Babor,10:42:19,842,8,---,---,---,---,
Babor,10:42:42,844,4,---,---,---,---,
Babor,10:43:05,844,0,---,---,---,---,
Babor,10:43:29,843,9,51,2,---,---,
Babor,10:43:55,843,9,---,---,---,---,
Babor,10:44:15,844,2,51,6,---,---,
Babor,10:44:43,843,8,---,---,---,---,
Babor,10:45:05,844,3,49,2,---,---,
Babor,10:45:32,844,4,---,---,---,---,
Babor,10:45:53,844,3,47,2,---,---,
Babor,10:46:14,844,6,47,5,---,---,
Babor,10:46:40,844,1,---,---,---,---,
Babor,10:47:03,844,1,53,5,---,---,
Babor,10:47:26,844,2,---,---,---,---,
Babor,10:47:50,844,4,51,1,---,---,
Babor,10:48:16,844,6,47,3,---,---,
Babor,10:48:39,844,6,---,---,---,---,
Babor,10:49:05,844,7,---,---,---,---,
Babor,10:49:27,844,9,44,0,---,---,
Babor,10:49:55,844,9,---,---,---,---,
Babor,10:50:16,843,8,44,9,---,---,
Babor,10:50:40,844,3,44,0,---,---,
Babor,10:51:07,844,8,---,---,---,---,
Babor,10:51:33,846,1,---,---,---,---,
Babor,10:51:55,844,2,45,7,---,---,
Babor,10:52:24,846,6,---,---,---,---,
Babor,10:52:49,---,---,---,---,---,---,
Babor,10:53:12,845,9,---,---,---,---,
Babor,10:53:37,844,3,---,---,---,---,
Babor,10:54:06,---,---,---,---,---,---,
Babor,10:54:28,849,6,---,---,---,---,
Babor,10:54:55,845,2,---,---,---,---,
Babor,10:55:25,---,---,---,---,---,---,
Babor,10:55:52,844,3,---,---,---,---,
Babor,10:56:18,845,7,46,1,---,---,
Babor,10:56:47,847,7,---,---,---,---,
Babor,10:57:13,845,0,45,0,---,---,
Babor,10:57:45,---,---,---,---,---,---,
Babor,10:58:10,844,9,---,---,---,---,
Babor,10:58:37,846,7,---,---,---,---,
