Code,Tiempo,Escalas(m),Datos1(m),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Abertura,17:05:02,---,---,---,---,---,---,
Abertura,17:05:31,---,---,---,---,---,---,
Abertura,17:06:00,---,---,---,---,---,---,
Abertura,17:06:28,---,---,---,---,---,---,
Abertura,17:06:57,---,---,---,---,---,---,
Abertura,17:07:24,---,---,---,---,---,---,
Abertura,17:07:52,---,---,---,---,---,---,
Abertura,17:08:16,1742,2,---,---,---,---,
Abertura,17:08:43,---,---,---,---,---,---,
Abertura,17:09:07,1742,0,88,2,---,---,
Abertura,17:09:35,1741,7,---,---,---,---,
Abertura,17:10:03,---,---,---,---,---,---,
Abertura,17:10:29,---,---,---,---,---,---,
Abertura,17:10:57,1741,6,90,9,---,---,
Abertura,17:11:25,---,---,---,---,---,---,
Abertura,17:11:52,---,---,---,---,---,---,
Abertura,17:12:16,1740,2,90,4,---,---,
Abertura,17:12:43,1739,9,88,9,---,---,
Abertura,17:13:09,1739,9,87,5,---,---,
Abertura,17:13:34,1739,7,87,7,---,---,
Abertura,17:14:01,---,---,---,---,---,---,
Abertura,17:14:27,1739,6,87,6,---,---,
Abertura,17:14:53,1739,7,---,---,---,---,
Abertura,17:15:21,---,---,---,---,---,---,
Abertura,17:15:49,---,---,---,---,---,---,
Abertura,17:16:18,---,---,---,---,---,---,
Abertura,17:16:48,---,---,---,---,---,---,
Abertura,17:17:17,---,---,---,---,---,---,
Abertura,17:17:46,---,---,---,---,---,---,
Abertura,17:18:16,---,---,---,---,---,---,
Abertura,17:18:45,---,---,---,---,---,---,
Abertura,17:19:15,---,---,---,---,---,---,
Abertura,17:19:44,---,---,---,---,---,---,
Abertura,17:20:12,---,---,---,---,---,---,
Abertura,17:20:38,1736,3,---,---,---,---,
Abertura,17:21:08,---,---,---,---,---,---,
Abertura,17:21:36,---,---,---,---,---,---,
Abertura,17:22:04,---,---,---,---,---,---,
Abertura,17:22:32,---,---,---,---,---,---,
Abertura,17:23:00,---,---,---,---,---,---,
