Code,Tiempo,Escalas(m),Datos1(m),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Cabecera altura,14:06:32,---,---,---,---,---,---,
Cabecera altura,14:06:59,---,---,---,---,---,---,
Cabecera altura,14:07:27,---,---,---,---,---,---,
Cabecera altura,14:07:55,---,---,---,---,---,---,
Cabecera altura,14:08:23,---,---,---,---,---,---,
Cabecera altura,14:08:48,---,---,---,---,---,---,
Cabecera altura,14:09:13,---,---,---,---,---,---,
Cabecera altura,14:09:38,---,---,---,---,---,---,
Cabecera altura,14:10:03,---,---,---,---,---,---,
Cabecera altura,14:10:28,---,---,---,---,---,---,
Cabecera altura,14:10:53,---,---,---,---,---,---,
Cabecera altura,14:11:18,---,---,---,---,---,---,
Cabecera altura,14:11:43,---,---,---,---,---,---,
Cabecera altura,14:12:08,---,---,---,---,---,---,
Cabecera altura,14:12:33,---,---,---,---,---,---,
Cabecera altura,14:12:59,---,---,---,---,---,---,
Cabecera altura,14:13:24,---,---,---,---,---,---,
Cabecera altura,14:13:49,---,---,---,---,---,---,
Cabecera altura,14:14:14,---,---,---,---,---,---,
Cabecera altura,14:14:39,---,---,---,---,---,---,
Cabecera altura,14:15:04,---,---,---,---,---,---,
Cabecera altura,14:15:29,---,---,---,---,---,---,
Cabecera altura,14:15:54,---,---,---,---,---,---,
Cabecera altura,14:16:19,---,---,---,---,---,---,
Cabecera altura,14:53:46,---,---,---,---,---,---,
Cabecera altura,14:54:13,---,---,---,---,---,---,
Cabecera altura,14:54:42,---,---,---,---,---,---,
Cabecera altura,14:55:10,---,---,---,---,---,---,
Cabecera altura,14:55:36,---,---,---,---,---,---,
Cabecera altura,14:56:01,---,---,---,---,---,---,
Cabecera altura,14:56:29,---,---,---,---,---,---,
Cabecera altura,14:56:54,---,---,---,---,---,---,
Cabecera altura,14:57:20,---,---,---,---,---,---,
Cabecera altura,14:57:44,---,---,---,---,---,---,
Cabecera altura,14:58:13,---,---,---,---,---,---,
Cabecera altura,14:58:39,---,---,---,---,---,---,
Cabecera altura,14:59:07,---,---,---,---,---,---,
Cabecera altura,14:59:31,1716,4,---,---,---,---,
Cabecera altura,14:59:59,---,---,---,---,---,---,
Cabecera altura,15:00:29,---,---,---,---,---,---,
Cabecera altura,15:00:58,---,---,---,---,---,---,
Cabecera altura,15:01:22,---,---,---,---,---,---,
Cabecera altura,15:01:53,---,---,---,---,---,---,
