Code,Tiempo,Escalas(m),Datos1(),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Capturas 1,07:43:06,936,0,Off,---,---,---,
Capturas 1,07:43:30,938,3,---,---,---,---,
Capturas 1,07:43:51,937,5,Off,---,---,---,
Capturas 1,07:44:15,939,0,Off,---,---,---,
Capturas 1,07:44:38,942,0,Off,---,---,---,
Capturas 1,07:44:59,942,5,Off,---,---,---,
Capturas 1,07:45:25,944,0,Off,---,---,---,
Capturas 1,07:45:50,944,5,Off,---,---,---,
Capturas 1,07:46:15,942,3,---,---,---,---,
Capturas 1,07:46:40,---,---,---,---,---,---,
Capturas 1,07:47:03,943,1,---,---,---,---,
Capturas 1,07:47:27,---,---,---,---,---,---,
Capturas 1,07:47:51,942,9,---,---,---,---,
Capturas 1,07:48:13,943,1,---,---,---,---,
Capturas 1,07:48:37,---,---,---,---,---,---,
Capturas 1,07:49:01,---,---,---,---,---,---,
Capturas 1,07:49:29,---,---,---,---,---,---,
Capturas 1,07:49:52,945,0,---,---,---,---,
Capturas 1,07:50:20,---,---,---,---,---,---,
Capturas 1,07:50:46,---,---,---,---,---,---,
Capturas 1,07:51:12,---,---,---,---,---,---,
Capturas 1,07:51:35,945,5,---,---,---,---,
Capturas 1,07:51:59,948,4,---,---,---,---,
Capturas 1,07:52:25,---,---,---,---,---,---,
Capturas 1,07:52:48,---,---,---,---,---,---,
Capturas 1,07:53:11,945,6,Off,---,---,---,
Capturas 1,07:53:33,945,0,Off,---,---,---,
Capturas 1,07:53:57,945,2,---,---,---,---,
Capturas 1,07:54:21,944,7,Off,---,---,---,
Capturas 1,07:54:43,949,3,Off,---,---,---,
Capturas 1,07:55:08,945,5,Off,---,---,---,
Capturas 1,07:55:31,951,2,Off,---,---,---,
Capturas 1,07:55:54,945,9,Off,---,---,---,
Capturas 1,07:56:17,945,6,Off,---,---,---,
Capturas 1,07:56:40,948,1,Off,---,---,---,
Capturas 1,07:57:02,945,7,Off,---,---,---,
Capturas 1,07:57:28,---,---,---,---,---,---,
Capturas 1,07:57:48,946,0,Off,---,---,---,
Capturas 1,07:58:13,945,2,Off,---,---,---,
Capturas 1,07:58:37,947,1,Off,---,---,---,
Capturas 1,07:59:01,946,2,Off,---,---,---,
Capturas 1,07:59:24,946,9,Off,---,---,---,
Capturas 1,07:59:47,946,5,---,---,---,---,
Capturas 1,08:00:09,945,9,Off,---,---,---,
Capturas 1,08:00:33,946,3,Off,---,---,---,
Capturas 1,08:00:57,945,5,Off,---,---,---,
Capturas 1,08:01:19,946,7,Off,---,---,---,
Capturas 1,08:01:42,945,8,Off,---,---,---,
Capturas 1,08:02:05,946,5,Off,---,---,---,
Capturas 1,08:02:30,946,5,Off,---,---,---,
Capturas 1,08:02:53,947,1,Off,---,---,---,
Capturas 1,08:03:15,946,6,Off,---,---,---,
Capturas 1,08:03:38,945,8,Off,---,---,---,
Capturas 1,08:04:00,946,7,Off,---,---,---,
Capturas 1,08:04:23,946,6,Off,---,---,---,
Capturas 1,08:04:46,946,4,Off,---,---,---,
Capturas 1,08:05:10,945,8,Off,---,---,---,
Capturas 1,08:05:33,946,5,Off,---,---,---,
Capturas 1,08:05:57,947,5,Off,---,---,---,
Capturas 1,08:06:20,946,5,Off,---,---,---,
Capturas 1,08:06:44,946,2,Off,---,---,---,
Capturas 1,08:07:08,950,5,Off,---,---,---,
Capturas 1,08:07:33,947,0,Off,---,---,---,
Capturas 1,08:07:56,949,5,Off,---,---,---,
Capturas 1,08:08:18,947,0,Off,---,---,---,
Capturas 1,08:08:44,---,---,---,---,---,---,
Capturas 1,08:09:05,945,9,Off,---,---,---,
Capturas 1,08:09:27,946,5,Off,---,---,---,
Capturas 1,08:09:51,946,1,Off,---,---,---,
Capturas 1,08:10:14,946,3,Off,---,---,---,
Capturas 1,08:10:37,946,7,Off,---,---,---,
Capturas 1,08:11:40,946,4,Off,---,---,---,
Capturas 1,08:12:02,946,5,Off,---,---,---,
Capturas 1,08:12:26,946,3,Off,---,---,---,
Capturas 1,08:12:49,945,6,Off,---,---,---,
Capturas 1,08:13:13,946,7,Off,---,---,---,
Capturas 1,08:13:36,946,1,Off,---,---,---,
Capturas 1,08:13:59,946,7,Off,---,---,---,
Capturas 1,08:14:22,947,1,Off,---,---,---,
Capturas 1,08:14:45,947,2,Off,---,---,---,
Capturas 1,08:15:09,946,4,Off,---,---,---,
Capturas 1,08:15:32,946,7,Off,---,---,---,
Capturas 1,08:15:56,948,0,---,---,---,---,
Capturas 1,08:16:18,946,3,Off,---,---,---,
Capturas 1,08:16:40,946,4,Off,---,---,---,
Capturas 1,08:17:04,946,4,Off,---,---,---,
Capturas 1,08:17:28,946,4,Off,---,---,---,
Capturas 1,08:17:53,946,2,Off,---,---,---,
Capturas 1,08:18:16,947,5,Off,---,---,---,
Capturas 1,08:18:41,946,4,Off,---,---,---,
Capturas 1,08:19:04,945,9,Off,---,---,---,
Capturas 1,08:19:29,948,0,---,---,---,---,
Capturas 1,08:19:52,945,0,Off,---,---,---,
