Code,Tiempo,Escalas(m),Datos1(m),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Cabecera altura,04:52:15,---,---,---,---,---,---,
Cabecera altura,04:52:41,---,---,---,---,---,---,
Cabecera altura,04:53:04,---,---,---,---,---,---,
Cabecera altura,04:53:27,1169,2,---,---,---,---,
Cabecera altura,04:53:52,---,---,---,---,---,---,
Cabecera altura,04:54:18,---,---,---,---,---,---,
Cabecera altura,04:54:40,---,---,---,---,---,---,
Cabecera altura,04:55:01,341,9,---,---,---,---,
Cabecera altura,04:55:22,---,---,---,---,---,---,
Cabecera altura,04:55:44,210,7,---,---,---,---,
Cabecera altura,04:56:10,---,---,---,---,---,---,
Cabecera altura,04:56:30,---,---,---,---,---,---,
Cabecera altura,04:56:51,1500,5,37,0,---,---,
Cabecera altura,04:57:14,---,---,---,---,---,---,
Cabecera altura,04:57:37,2155,9,---,---,---,---,
Cabecera altura,04:58:02,---,---,---,---,---,---,
Cabecera altura,04:58:19,---,---,---,---,---,---,
Cabecera altura,04:58:37,---,---,---,---,---,---,
Cabecera altura,04:59:01,252,4,---,---,---,---,
Cabecera altura,04:59:26,---,---,---,---,---,---,
Cabecera altura,04:59:47,---,---,---,---,---,---,
Cabecera altura,05:00:13,---,---,---,---,---,---,
Cabecera altura,05:00:35,40,2,---,---,---,---,
Cabecera altura,05:01:01,---,---,---,---,---,---,
Cabecera altura,05:01:27,---,---,---,---,---,---,
Cabecera altura,05:01:52,---,---,---,---,---,---,
Cabecera altura,05:02:21,---,---,---,---,---,---,
Cabecera altura,05:02:46,---,---,---,---,---,---,
Cabecera altura,05:03:08,766,8,---,---,---,---,
Cabecera altura,05:03:33,---,---,---,---,---,---,
Cabecera altura,05:03:55,158,0,---,---,---,---,
Cabecera altura,05:04:20,---,---,---,---,---,---,
Cabecera altura,05:04:40,---,---,---,---,---,---,
Cabecera altura,05:05:04,1908,4,---,---,---,---,
Cabecera altura,05:05:28,---,---,---,---,---,---,
Cabecera altura,05:05:50,---,---,---,---,---,---,
Cabecera altura,05:06:13,1350,7,---,---,---,---,
Cabecera altura,05:06:34,---,---,---,---,---,---,
Cabecera altura,05:07:00,---,---,---,---,---,---,
Cabecera altura,05:07:22,930,7,---,---,---,---,
Cabecera altura,05:07:43,---,---,---,---,---,---,
Cabecera altura,05:08:07,1027,6,---,---,---,---,
Cabecera altura,05:08:31,---,---,---,---,---,---,
Cabecera altura,05:08:56,2466,6,---,---,---,---,
Cabecera altura,05:09:23,---,---,---,---,---,---,
Cabecera altura,05:09:48,---,---,---,---,---,---,
Cabecera altura,05:10:14,---,---,---,---,---,---,
Cabecera altura,05:10:38,---,---,---,---,---,---,
Cabecera altura,05:11:01,2017,2,---,---,---,---,
Cabecera altura,05:11:21,---,---,---,---,---,---,
Cabecera altura,05:11:49,1731,1,---,---,---,---,
Cabecera altura,05:12:11,---,---,---,---,---,---,
Cabecera altura,05:12:32,836,4,---,---,---,---,
Cabecera altura,05:12:55,---,---,---,---,---,---,
Cabecera altura,05:13:16,---,---,---,---,---,---,
Cabecera altura,05:13:46,---,---,---,---,---,---,
Cabecera altura,05:14:09,2070,1,51,1,---,---,
Cabecera altura,05:14:29,---,29,6,---,---,---,
Cabecera altura,05:14:55,1973,0,---,---,---,---,
Cabecera altura,05:15:18,---,---,---,---,---,---,
Cabecera altura,05:15:37,299,7,---,---,---,---,
Cabecera altura,05:16:00,---,---,---,---,---,---,
Cabecera altura,05:16:20,102,9,---,---,---,---,
Cabecera altura,05:16:43,---,---,---,---,---,---,
Cabecera altura,05:17:03,412,7,---,---,---,---,
Cabecera altura,05:17:29,---,---,---,---,---,---,
Cabecera altura,05:17:52,---,---,---,---,---,---,
Cabecera altura,05:18:14,---,---,---,---,---,---,
Cabecera altura,05:18:40,---,---,---,---,---,---,
Cabecera altura,05:19:00,937,6,---,---,---,---,
Cabecera altura,05:19:27,---,---,---,---,---,---,
Cabecera altura,05:19:50,865,4,---,---,---,---,
Cabecera altura,05:20:11,---,---,---,---,---,---,
Cabecera altura,05:20:32,239,7,---,---,---,---,
Cabecera altura,05:20:59,---,---,---,---,---,---,
Cabecera altura,05:21:23,176,4,---,---,---,---,
Cabecera altura,05:21:47,---,---,---,---,---,---,
Cabecera altura,05:22:12,---,---,---,---,---,---,
Cabecera altura,05:22:36,---,---,---,---,---,---,
Cabecera altura,05:22:57,245,8,---,---,---,---,
Cabecera altura,05:23:22,---,---,---,---,---,---,
Cabecera altura,05:23:42,1255,6,---,---,---,---,
Cabecera altura,05:24:07,---,---,---,---,---,---,
Cabecera altura,05:24:29,---,---,---,---,---,---,
Cabecera altura,05:24:51,209,0,---,---,---,---,
Cabecera altura,05:25:13,---,---,---,---,---,---,
Cabecera altura,05:25:34,---,---,---,---,---,---,
Cabecera altura,05:25:55,683,9,---,---,---,---,
Cabecera altura,05:26:21,---,---,---,---,---,---,
Cabecera altura,05:26:41,---,---,---,---,---,---,
Cabecera altura,05:27:02,391,9,---,---,---,---,
Cabecera altura,05:27:25,---,---,---,---,---,---,
Cabecera altura,05:27:48,---,---,---,---,---,---,
