Code,Tiempo,Escalas(m),Datos1(°),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Starboard Door Heel,09:22:50,---,---,---,---,---,---,
Starboard Door Heel,09:23:18,---,---,---,---,---,---,
Starboard Door Heel,09:23:46,---,---,---,---,---,---,
Starboard Door Heel,09:24:13,---,---,---,---,---,---,
Starboard Door Heel,09:24:43,---,---,---,---,---,---,
Starboard Door Heel,09:25:10,---,---,---,---,---,---,
Starboard Door Heel,09:25:38,---,---,---,---,---,---,
Starboard Door Heel,09:26:02,562,3,---,---,---,---,
Starboard Door Heel,09:26:30,---,---,---,---,---,---,
Starboard Door Heel,09:27:00,---,---,---,---,---,---,
Starboard Door Heel,09:27:27,---,---,---,---,---,---,
Starboard Door Heel,09:27:53,564,8,---,---,---,---,
Starboard Door Heel,09:28:20,---,---,---,---,---,---,
Starboard Door Heel,09:28:48,---,---,---,---,---,---,
Starboard Door Heel,09:29:14,---,---,---,---,---,---,
Starboard Door Heel,09:29:41,---,---,---,---,---,---,
Starboard Door Heel,09:30:09,---,---,---,---,---,---,
Starboard Door Heel,09:30:34,---,---,---,---,---,---,
Starboard Door Heel,09:31:02,---,---,---,---,---,---,
Starboard Door Heel,09:31:30,---,---,---,---,---,---,
Starboard Door Heel,09:31:58,---,---,---,---,---,---,
Starboard Door Heel,09:32:26,---,---,---,---,---,---,
Starboard Door Heel,09:32:54,---,---,---,---,---,---,
Starboard Door Heel,09:33:21,---,---,---,---,---,---,
Starboard Door Heel,09:33:48,---,---,---,---,---,---,
Starboard Door Heel,09:34:16,---,---,---,---,---,---,
Starboard Door Heel,09:34:44,---,---,---,---,---,---,
Starboard Door Heel,09:35:12,---,---,---,---,---,---,
Starboard Door Heel,09:35:39,---,---,---,---,---,---,
Starboard Door Heel,09:36:04,---,---,---,---,---,---,
Starboard Door Heel,09:36:34,---,---,---,---,---,---,
Starboard Door Heel,09:37:01,---,---,---,---,---,---,
Starboard Door Heel,09:37:29,---,---,---,---,---,---,
Starboard Door Heel,09:37:59,---,---,---,---,---,---,
Starboard Door Heel,09:38:27,---,---,---,---,---,---,
Starboard Door Heel,09:38:55,---,---,---,---,---,---,
Starboard Door Heel,09:39:22,---,---,---,---,---,---,
Starboard Door Heel,09:39:50,---,---,---,---,---,---,
Starboard Door Heel,09:40:17,---,---,---,---,---,---,
Starboard Door Heel,09:40:45,---,---,---,---,---,---,
Starboard Door Heel,09:41:12,---,---,---,---,---,---,
Starboard Door Heel,09:41:39,---,---,---,---,---,---,
Starboard Door Heel,09:42:07,---,---,---,---,---,---,
Starboard Door Heel,09:42:37,---,---,---,---,---,---,
Starboard Door Heel,09:43:05,---,---,---,---,---,---,
Starboard Door Heel,09:43:33,---,---,---,---,---,---,
Starboard Door Heel,09:44:01,---,---,---,---,---,---,
Starboard Door Heel,09:44:27,563,1,---,---,---,---,
Starboard Door Heel,09:44:57,---,---,---,---,---,---,
Starboard Door Heel,09:45:26,---,---,---,---,---,---,
Starboard Door Heel,09:45:56,---,---,---,---,---,---,
Starboard Door Heel,09:46:25,---,---,---,---,---,---,
Starboard Door Heel,09:46:54,---,---,---,---,---,---,
Starboard Door Heel,09:47:21,563,6,---,---,---,---,
Starboard Door Heel,09:47:45,561,6,51,9,---,---,
Starboard Door Heel,09:48:12,561,1,---,---,---,---,
Starboard Door Heel,09:48:39,561,9,---,---,---,---,
Starboard Door Heel,09:49:05,562,4,---,---,---,---,
Starboard Door Heel,09:49:31,---,---,---,---,---,---,
Starboard Door Heel,09:49:58,---,---,---,---,---,---,
Starboard Door Heel,09:50:26,---,---,---,---,---,---,
Starboard Door Heel,09:50:53,564,0,---,---,---,---,
Starboard Door Heel,09:51:18,560,8,60,2,---,---,
Starboard Door Heel,09:51:45,562,5,---,---,---,---,
Starboard Door Heel,09:52:10,561,9,---,---,---,---,
Starboard Door Heel,09:52:39,---,---,---,---,---,---,
Starboard Door Heel,09:53:07,---,---,---,---,---,---,
Starboard Door Heel,09:53:35,---,---,---,---,---,---,
Starboard Door Heel,09:54:00,---,---,---,---,---,---,
Starboard Door Heel,09:54:26,---,---,---,---,---,---,
Starboard Door Heel,09:54:54,---,---,---,---,---,---,
Starboard Door Heel,09:55:22,---,---,---,---,---,---,
Starboard Door Heel,09:55:49,---,---,---,---,---,---,
Starboard Door Heel,09:56:14,561,6,---,---,---,---,
Starboard Door Heel,09:56:44,---,---,---,---,---,---,
Starboard Door Heel,09:57:09,562,7,---,---,---,---,
Starboard Door Heel,09:57:31,561,7,52,1,---,---,
Starboard Door Heel,09:58:00,---,---,---,---,---,---,
Starboard Door Heel,09:58:27,---,---,---,---,---,---,
Starboard Door Heel,09:58:52,560,8,---,---,---,---,
Starboard Door Heel,09:59:20,---,---,---,---,---,---,
Starboard Door Heel,09:59:48,---,---,---,---,---,---,
Starboard Door Heel,10:00:13,563,4,---,---,---,---,
Starboard Door Heel,10:00:41,---,---,---,---,---,---,
Starboard Door Heel,10:01:04,562,3,---,---,---,---,
Starboard Door Heel,10:01:30,562,0,---,---,---,---,
Starboard Door Heel,10:01:58,---,---,---,---,---,---,
Starboard Door Heel,10:02:26,---,---,---,---,---,---,
Starboard Door Heel,10:02:54,---,---,---,---,---,---,
Starboard Door Heel,10:03:19,---,---,---,---,---,---,
Starboard Door Heel,10:03:47,---,---,---,---,---,---,
Starboard Door Heel,10:04:14,---,---,---,---,---,---,
Starboard Door Heel,10:04:42,---,---,---,---,---,---,
Starboard Door Heel,10:05:08,---,---,---,---,---,---,
Starboard Door Heel,10:05:36,---,---,---,---,---,---,
Starboard Door Heel,10:06:00,---,---,---,---,---,---,
Starboard Door Heel,10:06:28,---,---,---,---,---,---,
Starboard Door Heel,10:06:56,---,---,---,---,---,---,
Starboard Door Heel,10:07:21,564,8,---,---,---,---,
Starboard Door Heel,10:07:47,563,6,---,---,---,---,
Starboard Door Heel,10:08:13,---,---,---,---,---,---,
Starboard Door Heel,10:08:36,561,9,49,2,---,---,
Starboard Door Heel,10:09:03,---,---,---,---,---,---,
Starboard Door Heel,10:09:31,---,---,---,---,---,---,
Starboard Door Heel,10:09:56,561,9,57,6,---,---,
Starboard Door Heel,10:10:25,---,---,---,---,---,---,
Starboard Door Heel,10:10:50,562,2,---,---,---,---,
Starboard Door Heel,10:11:14,563,7,---,---,---,---,
Starboard Door Heel,10:11:42,---,---,---,---,---,---,
Starboard Door Heel,10:12:10,---,---,---,---,---,---,
Starboard Door Heel,10:12:38,---,---,---,---,---,---,
Starboard Door Heel,10:13:06,---,---,---,---,---,---,
Starboard Door Heel,10:13:33,---,---,---,---,---,---,
Starboard Door Heel,10:13:59,---,---,---,---,---,---,
Starboard Door Heel,10:14:28,---,---,---,---,---,---,
