Tiempo,Escalas(m)Babor,Datos1(°)Babor,Escalas(m)Starboard Door Heel,Datos1(°)Starboard Door Heel,Escalas(m)Estribor,Datos1(Fa)Estribor,Escalas(m)Capturas 1,Datos1()Capturas 1
2019-11-27 12:40:00,1919.4,,632.0833333333334,38.227202680067,664.2333333333332,8.69047619047619,806.4,0.0
2019-11-27 12:44:00,1971.8125,,671.9444444444446,38.490954773869355,673.2111111111111,27.506349206349206,812.2,0.0
2019-11-27 12:48:00,2024.225,,671.8,37.292713567839186,672.9599999999999,30.429999999999996,812.34,0.0
2019-11-27 12:52:00,2076.6375,,671.8222222222223,36.09447236180904,672.9777777777778,30.11111111111111,811.7833333333334,0.0
2019-11-27 12:56:00,2129.05,,672.42,34.896231155778906,673.45,30.100000000000005,812.7888888888889,0.0
2019-11-27 13:00:00,2181.4625,,672.8888888888888,33.697989949748745,673.9555555555555,28.200000000000003,813.275,0.0
2019-11-27 13:04:00,2233.875,,673.0000000000001,32.49974874371859,674.088888888889,27.922222222222224,814.92,0.0
2019-11-27 13:08:00,2286.2875,,673.0888888888888,31.30150753768845,674.1899999999999,26.990000000000002,814.4428571428571,0.0
2019-11-27 13:12:00,2338.7,,673.03,30.10326633165829,674.3111111111111,26.666666666666668,815.0799999999998,0.0
2019-11-27 13:16:00,2131.8199999999997,,672.9666666666667,28.905025125628143,674.0400000000001,26.630000000000003,813.9125,0.0
2019-11-27 13:20:00,1924.9399999999998,,672.9777777777778,27.76984924623116,674.1333333333333,26.48888888888889,814.2,0.0
2019-11-27 13:24:00,1718.06,,673.1599999999999,26.571608040201006,674.1888888888889,26.022222222222226,815.55,0.0
2019-11-27 13:28:00,1511.1799999999998,,673.0222222222222,25.373366834170852,674.32,25.869999999999997,814.7999999999998,0.0
2019-11-27 13:32:00,1304.3,,673.13,24.175125628140705,674.3444444444444,26.31111111111111,814.0,0.0
2019-11-27 13:36:00,1097.42,,673.2555555555556,22.97688442211055,674.55,26.15,814.3999999999999,0.0
2019-11-27 13:40:00,890.54,,672.6500000000001,21.778643216080404,673.8777777777777,25.900000000000002,814.0777777777779,0.0
2019-11-27 13:44:00,683.6600000000001,,673.2,20.58040201005025,674.18,24.47,814.6166666666667,0.0
2019-11-27 13:48:00,476.7800000000002,,673.1888888888889,19.445226130653268,674.2555555555555,23.988888888888887,814.7571428571429,0.0
2019-11-27 13:52:00,269.9,,673.5000000000001,18.24698492462312,674.6999999999999,22.91,814.8249999999999,0.0
2019-11-27 13:56:00,317.8,,673.2777777777778,17.048743718592966,674.6666666666666,23.93888888888889,814.6600000000001,0.0
2019-11-27 14:00:00,341.9230769230769,,672.63,15.850502512562812,673.1999999999999,23.81,815.1500000000001,0.0
