Tiempo,Escalas(m)Babor,Datos1(°)Babor,Escalas(m)Cabecera altura,Datos1(m)Cabecera altura,Escalas(m)Estribor,Datos1(°)Estribor,Escalas(m)Abertura,Datos1(m)Abertura
2019-11-27 08:52:00,1800.3000000000002,-6.972222222222222,2939.6,26.824719101123595,1797.7,-1.4,1800.7250000000001,102.9
2019-11-27 08:56:00,1515.6,-3.355555555555556,2009.8,26.820786516853932,1798.4,26.1,1801.0500000000002,94.25
2019-11-27 09:00:00,1800.7,-0.9444444444444446,1080.0,26.81685393258427,1043.9,53.6,1801.0,104.6
2019-11-27 09:04:00,1800.8,1.466666666666665,867.5,26.808988764044944,1672.75,39.05,1800.8,101.2
2019-11-27 09:08:00,1796.0816666666667,1.6890277777777762,850.04375,26.808497191011234,1662.8020833333333,37.499652777777776,1678.2,99.48
2019-11-27 09:12:00,1791.3633333333332,1.9113888888888872,832.5875,26.80800561797753,1652.8541666666667,35.949305555555554,1657.5014492753623,99.18536231884059
2019-11-27 09:16:00,1786.645,2.1337499999999983,815.13125,26.807514044943822,1642.90625,34.39895833333333,1636.8028985507246,98.89072463768116
2019-11-27 09:20:00,1781.9266666666667,2.3561111111111095,797.675,26.807022471910113,1632.9583333333333,32.84861111111111,1616.104347826087,98.59608695652175
2019-11-27 09:24:00,1777.2083333333333,2.5784722222222207,780.21875,26.806530898876403,1623.0104166666667,31.298263888888886,1595.4057971014493,98.30144927536232
2019-11-27 09:28:00,1772.49,2.800833333333332,762.7625,26.806039325842697,1613.0625,29.747916666666665,1574.7072463768116,98.0068115942029
2019-11-27 09:32:00,1767.7716666666668,3.023194444444443,745.30625,26.80554775280899,1603.1145833333333,28.19756944444444,1554.0086956521739,97.71217391304349
2019-11-27 09:36:00,1763.0533333333333,3.245555555555554,727.85,26.80505617977528,1593.1666666666667,26.64722222222222,1533.3101449275362,97.41753623188406
2019-11-27 09:40:00,1758.335,3.467916666666665,710.39375,26.80456460674157,1583.21875,25.096874999999997,1512.6115942028985,97.12289855072464
2019-11-27 09:44:00,1753.6166666666668,3.6902777777777764,692.9375,26.804073033707866,1573.2708333333333,23.546527777777776,1491.9130434782608,96.82826086956521
2019-11-27 09:48:00,1748.8983333333333,3.9126388888888877,675.48125,26.80358146067416,1563.3229166666667,21.996180555555554,1471.2144927536233,96.5336231884058
2019-11-27 09:52:00,1744.18,4.134999999999999,658.025,26.80308988764045,1553.375,20.445833333333333,1450.5159420289856,96.23898550724638
2019-11-27 09:56:00,1739.4616666666668,4.357361111111111,640.56875,26.80259831460674,1543.4270833333333,18.89548611111111,1429.817391304348,95.94434782608695
2019-11-27 10:00:00,1734.7433333333333,4.579722222222221,623.1125,26.802106741573034,1533.4791666666667,17.345138888888886,1409.1188405797102,95.64971014492754
2019-11-27 10:04:00,1730.025,4.802083333333332,605.65625,26.80161516853933,1523.53125,15.794791666666665,1388.4202898550725,95.35507246376812
2019-11-27 10:08:00,1725.3066666666668,5.024444444444443,588.2,26.80112359550562,1513.5833333333333,14.244444444444444,1367.7217391304348,95.0604347826087
2019-11-27 10:12:00,1720.5883333333334,5.246805555555555,570.74375,26.80063202247191,1503.6354166666667,12.694097222222222,1347.023188405797,94.76579710144928
2019-11-27 10:16:00,1715.8700000000001,5.469166666666665,553.2874999999999,26.800140449438203,1493.6875,11.14375,1326.3246376811594,94.47115942028985
2019-11-27 10:20:00,1711.1516666666669,5.691527777777777,535.83125,26.799648876404497,1483.7395833333333,9.593402777777776,1305.6260869565217,94.17652173913044
2019-11-27 10:24:00,1706.4333333333334,5.913888888888888,518.375,26.799157303370787,1473.7916666666667,8.043055555555554,1284.927536231884,93.88188405797102
2019-11-27 10:28:00,1701.7150000000001,6.1362499999999995,500.91875,26.798665730337078,1463.84375,6.492708333333333,1264.2289855072463,93.58724637681159
2019-11-27 10:32:00,1696.996666666667,6.35861111111111,483.4625,26.79817415730337,1453.8958333333333,4.942361111111111,1243.5304347826086,93.29260869565218
2019-11-27 10:36:00,1692.2783333333334,6.580972222222221,466.00624999999997,26.797682584269666,1443.9479166666667,3.39201388888889,1222.831884057971,92.99797101449275
2019-11-27 10:40:00,1687.5600000000002,6.803333333333333,448.54999999999995,26.797191011235956,1434.0,1.8416666666666675,1202.1333333333332,92.70333333333333
2019-11-27 10:44:00,782.26,8.425,1627.925,26.773595505617976,1282.1399999999999,9.450000000000001,1795.1,80.7
2019-11-27 10:48:00,993.0500000000001,15.906249999999998,1159.8333333333333,26.746067415730337,1793.3999999999999,8.7875,1793.5857142857144,82.7
2019-11-27 10:52:00,1330.98,-1.5700000000000005,1868.55,26.7185393258427,1297.9,-8.233333333333333,1580.2333333333336,116.75
2019-11-27 10:56:00,1547.4714285714285,-8.664285714285715,791.9,26.69494382022472,1580.45,39.337500000000006,1191.225,118.875
2019-11-27 11:00:00,1152.9833333333333,16.541666666666668,556.125,26.67134831460674,1758.7333333333333,85.55000000000001,1799.357142857143,115.15714285714286
2019-11-27 11:04:00,1534.7599999999998,21.580000000000002,1017.0,26.643820224719104,1776.3200000000002,48.480000000000004,1318.6799999999998,111.42
2019-11-27 11:08:00,1617.2857142857142,-2.5387755102040823,1168.3,26.624157303370787,1800.8666666666666,12.491666666666669,1450.76,114.24000000000001
2019-11-27 11:12:00,1620.3904761904762,-4.963945578231293,1522.4,26.6123595505618,1801.6,0.8,1799.7,115.9
