Tiempo,Escalas(m)Babor,Datos1(°)Babor,Escalas(m)Starboard Door Heel,Datos1(°)Starboard Door Heel,Escalas(m)Estribor,Datos1(Fa)Estribor,Escalas(m)Capturas 1,Datos1()Capturas 1
2019-11-27 13:00:00,1002.75,37.4,998.5111111111112,46.91428571428572,999.642857142857,28.607142857142858,1144.7333333333333,0.0
2019-11-27 13:04:00,1004.0,36.5,998.6166666666667,46.291666666666664,999.7428571428571,26.099999999999998,1144.3,0.0
2019-11-27 13:08:00,1002.4666666666667,35.333333333333336,998.9285714285714,48.34285714285714,999.8249999999999,26.25625,1145.4666666666667,0.0
2019-11-27 13:12:00,1001.7,35.40833333333333,998.9799999999999,40.529999999999994,1000.1714285714286,26.03928571428571,1144.5,0.0
2019-11-27 13:16:00,1002.4,35.419444444444444,1000.225,37.1,1000.3571428571429,22.85714285714286,1146.8,0.0
2019-11-27 13:20:00,1003.7,35.42777777777778,999.3499999999999,38.425,999.675,25.968750000000004,1147.5,0.0
2019-11-27 13:24:00,1003.0250000000001,35.42916666666667,999.2249999999999,39.975,1000.8285714285713,25.910714285714285,1145.8666666666666,0.0
2019-11-27 13:28:00,1002.35,35.43055555555556,999.825,40.5875,1000.5,24.7,1146.8,0.0
2019-11-27 13:32:00,1001.675,35.43194444444444,1000.5666666666667,40.24166666666667,1000.7714285714286,24.792857142857144,1146.3333333333333,0.0
2019-11-27 13:36:00,1001.0,35.43333333333333,999.4571428571428,42.949999999999996,1001.0875,24.2,1147.5500000000002,0.0
2019-11-27 13:40:00,1003.5,35.43888888888889,999.8375,35.85,1000.7666666666665,23.941666666666666,1147.5333333333333,0.5555555555555556
2019-11-27 13:44:00,1001.4,35.44444444444444,999.6166666666667,39.04705882352942,1000.04,24.11,1145.6333333333332,0.05555555555555558
2019-11-27 13:48:00,992.2,35.45,972.0600000000001,37.629411764705885,998.125,25.199999999999996,1146.65,0.0
2019-11-27 13:52:00,773.2999999999998,35.46111111111111,751.0666666666666,35.88235294117647,772.9000000000001,23.400000000000002,897.95,0.0
