Tiempo,Escalas(m)Babor,Datos1(°)Babor,Escalas(m)Cabecera altura,Datos1(m)Cabecera altura,Escalas(m)Estribor,Datos1(°)Estribor,Escalas(m)Abertura,Datos1(m)Abertura
2019-11-27 06:04:00,1798.8,-12.65,2358.7,,2197.3,27.674999999999997,1800.9,117.6
2019-11-27 06:08:00,1798.2,-12.4,2149.5,,1799.8,1.0,1798.85,115.15
2019-11-27 06:12:00,2406.9,82.9,2849.3,,1799.5500000000002,54.75,1173.6000000000001,114.53571428571429
2019-11-27 06:16:00,1859.7,98.5,2591.75,,1799.1,1.4,1259.55,114.05000000000001
2019-11-27 06:20:00,1970.1999999999998,103.7,2334.2,99.8,1799.55,53.6,1378.5,113.68571428571428
2019-11-27 06:24:00,2080.7,108.9,1855.6,96.235,1799.4,27.475,1798.5,113.32142857142858
2019-11-27 06:28:00,1798.5500000000002,-11.15,1377.0,92.67,1664.9,0.6714285714285715,1909.2,113.7
2019-11-27 06:32:00,1797.9,-12.0,2053.3,85.53999999999999,1799.3,0.44285714285714284,1798.85,114.7
2019-11-27 06:36:00,1818.8999999999999,15.666666666666666,2343.9,78.41,1678.0,0.2142857142857143,1799.0,114.4
2019-11-27 06:40:00,1798.0,-11.600000000000001,2311.775,76.6275,1327.4,-0.12857142857142867,1798.3,116.15
2019-11-27 06:44:00,1930.15,29.025,2279.65,74.845,1799.0,-0.5857142857142856,1797.6,117.9
2019-11-27 06:48:00,1798.65,-12.850000000000001,2247.525,73.0625,1799.1,1.0,1584.6999999999998,118.38750000000002
2019-11-27 06:52:00,1798.6,-11.7,2215.4,71.28,1799.0,0.5,1799.15,119.0375
2019-11-27 06:56:00,2756.1,-11.649999999999999,2543.8,67.715,1799.8,53.7,1799.4,122.3
2019-11-27 07:00:00,1562.3,-11.575,2872.2,64.15,1799.425,27.125,1589.75,120.94999999999999
2019-11-27 07:04:00,1939.8000000000002,-11.516666666666666,661.85,53.455,1799.05,0.55,1380.1,119.6
2019-11-27 07:08:00,1797.5666666666668,-11.631746031746031,643.55,39.19499999999999,1755.8000000000002,19.566666666666666,1798.25,118.48333333333335
2019-11-27 07:12:00,678.0,-11.857142857142858,1251.025,33.8475,1367.1999999999998,90.23333333333335,1312.65,124.81666666666666
2019-11-27 07:16:00,870.05,-12.05,1858.5,28.5,1798.7,53.900000000000006,2148.1499999999996,124.72
2019-11-27 07:20:00,1797.1,-12.242857142857142,2252.9,27.773076923076925,1798.9,0.8999999999999999,1797.5,123.04
2019-11-27 07:24:00,1798.4,-12.371428571428572,2347.7200000000003,27.62769230769231,1798.5,0.8,1798.7,121.92
2019-11-27 07:28:00,1799.0,-12.5,2442.54,27.482307692307693,1799.0,0.5,1799.3,120.8
2019-11-27 07:32:00,1799.05,-11.533333333333333,2537.36,27.336923076923078,1799.5,0.19999999999999998,1798.9,117.2
2019-11-27 07:36:00,1799.1,-10.566666666666666,2632.18,27.19153846153846,1359.9666666666667,0.1333333333333333,1799.3,117.05714285714286
