Tiempo,Escalas(m)Babor,Datos1(°)Babor,Escalas(m)Starboard Door Heel,Datos1(°)Starboard Door Heel,Escalas(m)Estribor,Datos1(Fa)Estribor,Escalas(m)Capturas 1,Datos1()Capturas 1
2019-11-27 07:48:00,551.5,,549.8000000000001,,552.7333333333332,26.233333333333334,690.2714285714285,0.0
2019-11-27 07:52:00,551.725,,553.1199999999999,,553.85,24.95,693.08,0.0
2019-11-27 07:56:00,551.95,,554.62,,574.9666666666667,24.8,693.3,0.0
2019-11-27 08:00:00,552.175,,553.0333333333333,,553.5,24.725,693.6666666666666,0.0
2019-11-27 08:04:00,552.4,,551.8,,553.36,23.64,693.7124999999999,0.0
2019-11-27 08:08:00,568.1545454545454,,552.5714285714286,,554.1800000000001,23.110000000000003,693.5111111111111,0.0
2019-11-27 08:12:00,583.9090909090909,,553.5666666666667,,554.24,22.619999999999997,693.3599999999999,0.0
2019-11-27 08:16:00,599.6636363636363,,552.9666666666666,,555.1333333333333,23.383333333333336,694.64,0.0
2019-11-27 08:20:00,615.4181818181818,,556.8666666666667,,559.15,23.049999999999997,698.75,0.0
2019-11-27 08:24:00,631.1727272727272,,562.1333333333333,,562.5,23.45,703.9333333333334,0.0
2019-11-27 08:28:00,646.9272727272727,,562.6333333333333,,562.7,23.3,702.9555555555556,0.2222222222222222
2019-11-27 08:32:00,662.6818181818181,,561.775,,562.3000000000001,23.3,703.1285714285714,0.0
2019-11-27 08:36:00,678.4363636363636,,561.9666666666667,,562.4,22.2,703.0555555555555,0.3333333333333333
