Tiempo,Escalas(m)Babor,Datos1(°)Babor,Escalas(m)Starboard Door Heel,Datos1(°)Starboard Door Heel,Escalas(m)Estribor,Datos1(Fa)Estribor,Escalas(m)Capturas 1,Datos1()Capturas 1
2019-11-27 08:44:00,878.2666666666668,51.6,880.1,44.920833333333334,519.1500000000001,26.541666666666664,1021.6,0.0
2019-11-27 08:48:00,881.7666666666668,51.6,880.425,44.44583333333334,881.6,26.45,1020.4749999999999,0.625
2019-11-27 08:52:00,879.5,51.294444444444444,725.65,43.97083333333333,880.3499999999999,25.954166666666666,1021.4200000000001,1.0
2019-11-27 08:56:00,1167.8000000000002,50.80555555555556,881.25,43.65416666666667,880.0,25.066666666666663,1021.4,1.0
2019-11-27 09:00:00,879.5600000000001,50.6,880.3666666666667,43.25833333333333,880.9,24.82,1019.05,1.0
2019-11-27 09:04:00,877.5,50.775,883.1,43.15,879.6,24.74,1020.8499999999999,1.0
2019-11-27 09:08:00,879.4,50.854166666666664,878.9,43.225,879.7,24.7,1020.05,1.0
2019-11-27 09:12:00,878.6,50.59375,879.7833333333333,43.695,879.8,24.66,1021.7666666666668,1.0
2019-11-27 09:16:00,879.375,50.243750000000006,879.15,44.84,880.24,24.42,1020.8,1.0
2019-11-27 09:20:00,879.9599999999998,49.85,879.9666666666667,53.333333333333336,879.7000000000002,24.11,1019.5833333333334,1.0
2019-11-27 09:24:00,880.7750000000001,49.45625,879.4000000000001,55.43333333333334,881.5666666666666,24.016666666666666,1020.5600000000001,1.0
2019-11-27 09:28:00,878.7666666666668,49.15,878.575,51.3,880.05,24.058333333333334,1022.04,1.0
2019-11-27 09:32:00,879.24,48.800000000000004,879.3,46.37083333333334,881.4000000000001,24.09166666666667,1019.8,1.0
2019-11-27 09:36:00,879.1500000000001,48.40625000000001,880.025,50.324999999999996,879.72,24.15,1019.7400000000001,1.0
2019-11-27 09:40:00,713.2,47.88125,720.2444444444445,58.400000000000006,714.6888888888889,24.088888888888885,1015.3,1.0
