Tiempo,Escalas(m)Babor,Datos1(°)Babor,Escalas(m)Cabecera altura,Datos1(m)Cabecera altura,Escalas(m)Estribor,Datos1(°)Estribor,Escalas(m)Alineamiento de Estribor,Datos1(m)Alineamiento de Estribor,Escalas(m)Abertura,Datos1(m)Abertura,Escalas(m)Starboard Temperature,Datos1(°C)Starboard Temperature
2019-11-27 00:36:00,1594.125,-14.049999999999999,,,1598.1,-0.1,1598.0500000000002,1.0499999999999998,1594.6200000000001,,1598.125,11.3
2019-11-27 00:40:00,1594.3999999999999,-10.9,,,1598.25,0.35,1598.225,1.4749999999999999,1594.66,121.33999999999999,1598.15,11.287500000000001
2019-11-27 00:44:00,1595.0,-9.516666666666667,1656.7,,1598.0666666666666,-0.45,1597.8333333333333,3.233333333333333,1595.4166666666667,129.56666666666666,1597.7,11.174999999999999
2019-11-27 00:48:00,1596.1499999999999,-12.283333333333333,1656.8083333333334,,1598.175,0.12499999999999997,1598.2833333333335,0.8250000000000001,1596.3600000000001,130.9,1598.8666666666666,11.083333333333334
2019-11-27 00:52:00,1597.242857142857,-13.085714285714285,1656.9166666666667,,1599.16,-0.62,1598.9600000000003,0.5199999999999999,1597.5833333333333,126.85000000000001,1598.8799999999999,11.1
2019-11-27 00:56:00,1597.3333333333333,-13.475,1657.025,,1598.6,-1.5000000000000002,1598.7500000000002,0.65,1597.4857142857143,129.15,1598.7600000000002,11.0
2019-11-27 01:00:00,1597.1333333333332,-11.783333333333331,1657.1333333333334,,1598.2800000000002,-1.1199999999999999,1598.5666666666668,1.3916666666666666,1597.4166666666667,136.17499999999998,1598.2142857142858,10.964285714285714
2019-11-27 01:04:00,1596.8428571428574,-10.542857142857143,1657.2416666666668,,1598.4399999999998,-1.18,1598.0666666666666,0.5499999999999999,1597.02,134.07999999999998,1598.02,10.9
2019-11-27 01:08:00,1596.7333333333336,-7.983333333333333,1657.35,,1598.5800000000004,-1.5000000000000002,1598.4,0.575,1597.2,133.92000000000002,1597.8000000000002,10.9
2019-11-27 01:12:00,1596.9428571428573,-12.028571428571427,1657.4583333333333,,1598.2285714285715,-0.11428571428571428,1598.1571428571428,0.5571428571428572,1597.3166666666666,129.63333333333333,1597.8714285714286,10.914285714285715
2019-11-27 01:16:00,1596.6833333333334,-12.449999999999998,1657.5666666666666,,1598.75,-0.42500000000000004,1598.3333333333333,0.5,1597.0285714285715,128.94285714285712,1598.1500000000003,10.916666666666666
2019-11-27 01:20:00,1597.083333333333,-12.966666666666667,1657.675,,1598.757142857143,-0.5714285714285714,1598.5142857142857,0.5428571428571429,1597.4666666666665,128.98333333333335,1598.2142857142858,11.385714285714286
2019-11-27 01:24:00,1597.2142857142858,-12.5,1657.7833333333333,,1598.6,-1.2399999999999998,1598.5666666666666,0.44999999999999996,1597.6714285714284,130.08571428571426,1598.28,10.9
2019-11-27 01:28:00,1596.75,-13.049999999999999,1657.8916666666667,,1598.0857142857144,-0.9285714285714286,1598.1285714285714,0.6,1597.3,127.66666666666667,1597.9857142857145,10.871428571428572
2019-11-27 01:32:00,1594.8857142857144,-12.578571428571427,1658.0,28.7,1597.6666666666667,-0.18333333333333332,1597.5666666666666,1.6166666666666665,1595.1571428571426,128.7785714285714,1597.3399999999997,10.8
2019-11-27 01:36:00,1593.8499999999997,-12.799999999999999,1662.2820512820513,28.519444444444442,1597.26,-0.65,1597.48,0.9600000000000002,1594.1200000000001,127.84,1597.1500000000003,10.841666666666669
2019-11-27 01:40:00,1595.225,-12.95,1666.5641025641025,28.33888888888889,1597.58,-1.375,1598.4,0.7,1596.2,125.4,1598.1,10.8
2019-11-27 01:44:00,1596.6,-13.1,1670.8461538461538,28.15833333333333,1597.9,-2.1,1598.15,0.8,1597.2,124.9,1598.05,10.8
2019-11-27 01:48:00,1598.1,-12.5,1675.128205128205,27.977777777777778,1598.5,-0.3,1597.9,0.9,1597.9,127.5,1598.0,10.8
2019-11-27 01:52:00,1598.05,-13.15,1679.4102564102564,27.79722222222222,1598.7,-0.9,1598.4,0.4,1598.6,130.1,1598.3,10.7
2019-11-27 01:56:00,1598.0,-13.8,1683.6923076923076,27.616666666666667,1598.4,-0.30000000000000004,1598.2,0.30000000000000004,1598.0,129.5,1598.4,10.7
2019-11-27 02:00:00,1597.1,-12.4,1687.974358974359,27.43611111111111,1598.1,0.3,1598.0,0.2,1597.6,123.5,1598.25,10.7
2019-11-27 02:04:00,1596.6,-12.4,1692.2564102564102,27.255555555555556,1598.2,-0.8,1598.7,0.3,1597.3,123.1,1598.1,10.7
2019-11-27 02:08:00,1596.15,-12.05,1696.5384615384614,27.075,1597.9,0.55,1597.9,0.6,1597.0,122.7,1598.2,10.6
2019-11-27 02:12:00,1595.7,-11.7,1700.8205128205127,26.894444444444442,1597.6,1.9,1598.4,0.4,1596.3,119.5,1597.9,10.6
2019-11-27 02:16:00,1596.4,-12.9,1705.1025641025642,26.71388888888889,1598.8,-1.1,1598.9,0.2,1596.6,118.45,1597.6,10.6
2019-11-27 02:20:00,1596.4,-13.350000000000001,1709.3846153846155,26.53333333333333,1598.5,0.0,1599.1,1.2,1596.9,117.4,1598.5,10.7
2019-11-27 02:24:00,1596.4,-13.8,1713.6666666666667,26.352777777777778,1598.45,-0.15,1598.55,0.8,1596.7,114.8,1598.7,10.6
2019-11-27 02:28:00,1596.8,-12.0,1717.948717948718,26.17222222222222,1598.4,-0.3,1598.0,0.4,1597.2,118.4,1598.3000000000002,10.6
2019-11-27 02:32:00,1596.8,-12.9,1722.2307692307693,25.991666666666667,1598.4,-1.2,1598.9,0.4,1597.45,120.10000000000001,1597.9,10.6
2019-11-27 02:36:00,1596.8,-13.8,1726.5128205128206,25.81111111111111,1598.95,-0.8,1599.2,0.4,1597.7,121.80000000000001,1598.8,10.7
2019-11-27 02:40:00,1597.9,-12.6,1730.7948717948718,25.630555555555556,1599.5,-0.4,1599.25,1.3000000000000003,1598.0,125.2,1598.75,10.649999999999999
2019-11-27 02:44:00,1598.0,-12.6,1735.076923076923,25.45,1599.2,-0.2,1599.3,2.2,1598.5,126.2,1598.7,10.6
2019-11-27 02:48:00,1599.425,-13.3,1739.3589743589744,25.269444444444446,1598.8,-1.1,1598.9,0.7,1599.0,127.2,1598.5,10.6
2019-11-27 02:52:00,1600.85,-14.0,1743.6410256410256,25.08888888888889,1599.6,0.7,1599.0785714285714,0.6,1601.4,130.95,1598.8,10.6
2019-11-27 02:56:00,1601.0666666666666,-11.950000000000001,1747.923076923077,24.90833333333333,1599.314285714286,-0.6714285714285715,1599.2571428571428,0.5,1601.3999999999999,132.79166666666666,1599.014285714286,10.614285714285714
2019-11-27 03:00:00,1600.9428571428568,-13.428571428571427,1752.2051282051282,24.727777777777778,1598.95,0.12500000000000003,1599.1166666666666,0.5333333333333333,1601.2714285714285,128.35714285714286,1598.8166666666666,10.649999999999999
2019-11-27 03:04:00,1600.8499999999997,-13.049999999999999,1756.4871794871794,24.54722222222222,1599.8857142857144,-0.6142857142857142,1599.5714285714287,0.4857142857142857,1601.2333333333333,127.43333333333334,1599.1571428571428,10.657142857142857
2019-11-27 03:08:00,1600.8142857142855,-13.242857142857146,1760.7692307692307,24.366666666666667,1600.2666666666667,-1.6833333333333333,1600.466666666667,0.3333333333333333,1601.0,123.92857142857143,1600.3333333333333,10.616666666666667
2019-11-27 03:12:00,1600.8200000000002,-12.42,1765.051282051282,24.18611111111111,1600.34,-0.47999999999999987,1600.3166666666666,0.36666666666666664,1601.1799999999998,125.7,1599.966666666667,10.616666666666667
2019-11-27 03:16:00,1601.15,-12.75,1769.3333333333333,24.005555555555553,1600.9,-0.6,1600.4083333333333,0.6333333333333333,1601.9,126.15,1599.9333333333334,10.658333333333333
2019-11-27 03:20:00,1601.5,-11.1,1773.6153846153845,23.825,1600.7,-0.3,1600.5,0.9,1601.3,128.8,1599.9,10.7
2019-11-27 03:24:00,1600.9,-13.4,1777.8974358974358,23.644444444444446,1600.5,-2.3,1600.1,0.3,1601.2,124.0,1600.1,10.6
2019-11-27 03:28:00,1600.6,-13.9,1782.1794871794873,23.46388888888889,1600.3,-1.7999999999999998,1600.1,0.3,1600.7,121.2,1599.7,10.6
2019-11-27 03:32:00,1601.9,-11.9,1786.4615384615386,23.28333333333333,1601.1,-1.3,1600.8,0.2,1602.1,123.6,1600.6,10.6
2019-11-27 03:36:00,1601.9,-13.3,1790.7435897435898,23.102777777777778,1600.5,-1.8,1600.4,0.2,1602.6,122.2,1600.2,10.6
2019-11-27 03:40:00,1601.7,-14.3,1795.025641025641,22.92222222222222,1600.9,-0.3,1601.2,0.5,1601.8,120.8,1600.55,10.649999999999999
2019-11-27 03:44:00,1601.6,-12.7,1799.3076923076924,22.741666666666667,1601.2,0.6,1601.5,0.4,1602.0,124.0,1600.8,10.7
2019-11-27 03:48:00,1601.1,-13.3,1803.5897435897436,22.56111111111111,1600.9,-1.1,1601.2,0.4,1601.1,123.5,1600.7666666666667,10.7
2019-11-27 03:52:00,1600.9,-13.8,1807.871794871795,22.380555555555553,1601.1,0.4,1600.85,0.575,1601.8,123.4,1600.7333333333333,10.7
2019-11-27 03:56:00,1601.6,-12.3,1812.1538461538462,22.2,1600.9,0.1,1600.8,0.5,1602.2,124.3,1600.7,10.7
2019-11-27 04:00:00,1601.0,-13.6,1816.4358974358975,22.019444444444446,1600.5500000000002,-0.15000000000000002,1600.7,0.1,1601.7,123.2,1600.4,10.7
2019-11-27 04:04:00,1601.6,-12.4,1820.7179487179487,21.83888888888889,1600.5,-0.7,1600.0,0.2,1602.2,124.6,1599.5,10.8
2019-11-27 04:08:00,1601.9,-12.3,1825.0,21.65833333333333,1600.7,-1.6,1600.7,0.6,1602.7,121.2,1600.2,10.7
2019-11-27 04:12:00,1601.4,-13.5,1829.2820512820513,21.477777777777778,1600.4,-1.1,1600.2,0.4,1601.9,119.7,1600.5,10.8
2019-11-27 04:16:00,1602.1,-12.4,1833.5641025641025,21.29722222222222,1600.6,-2.6,1602.9,0.25,1601.4,119.3,1601.1,10.8
2019-11-27 04:20:00,1601.9,-14.3,1837.8461538461538,21.116666666666667,1601.2,-0.3,1600.9,0.1,1602.1,117.5,1600.4,10.8
2019-11-27 04:24:00,1602.1,-12.600000000000001,1842.128205128205,20.93611111111111,1600.9,-0.7,1601.0,0.5,1602.65,117.30000000000001,1600.6,10.8
2019-11-27 04:28:00,1601.9,-10.9,1846.4102564102564,20.755555555555553,1600.9,-0.7,1601.0,0.5,1601.8,113.0,1600.5,10.8
2019-11-27 04:32:00,1601.9,-13.0,1850.6923076923076,20.575,1601.4,-1.7,1601.3,0.4,1602.1,117.2,1600.9,10.7
2019-11-27 04:36:00,1601.6,-11.9,1854.974358974359,20.394444444444446,1601.3,-1.9,1601.7,0.3,1602.3,113.9,1600.7,10.8
2019-11-27 04:40:00,1602.2,-13.9,1859.2564102564102,20.21388888888889,1601.6,-1.5,1601.4,0.9,1602.2,111.3,1601.1,10.8
2019-11-27 04:44:00,1602.1,-11.9,1863.5384615384614,20.03333333333333,1601.2,-2.1,1601.2,0.4,1602.4,111.9,1601.0,10.8
2019-11-27 04:48:00,1601.8,-13.8,1867.8205128205127,19.852777777777778,1601.4,-1.625,1600.9,0.3,1602.5,110.0,1601.0,10.8
2019-11-27 04:52:00,1601.9,-13.4,1872.102564102564,19.672222222222224,1601.6,-1.15,1601.4,0.45,1602.8,110.4,1601.1,10.8
2019-11-27 04:56:00,1601.8,-12.9,1876.3846153846155,19.491666666666667,1601.3,-0.2,1601.1,0.5,1602.2,112.4,1600.8,10.8
2019-11-27 05:00:00,1602.1,-10.5,1880.6666666666667,19.31111111111111,1601.3,-1.3,1601.8,1.0,1602.3,111.6,1601.4,10.8
2019-11-27 05:04:00,1602.1,-13.3,1884.948717948718,19.130555555555553,1601.8,-1.3,1601.7,0.4,1602.7,108.9,1601.2,10.8
2019-11-27 05:08:00,1602.0,-11.8,1889.2307692307693,18.95,1601.7,-1.3,1601.3,0.4,1601.7,117.0,1601.5,10.8
2019-11-27 05:12:00,1601.9,-13.3,1893.5128205128206,18.769444444444446,1601.5,0.0,1601.3,0.1,1602.5,111.8,1600.8,10.8
2019-11-27 05:16:00,1602.0,-11.9,1897.7948717948718,18.58888888888889,1601.1,-1.6,1600.9,1.0,1602.2,109.7,1600.7,10.8
2019-11-27 05:20:00,1601.8,-12.100000000000001,1902.076923076923,18.40833333333333,1601.2,-0.7,1601.1,0.5,1602.1,108.6,1601.2,10.8
2019-11-27 05:24:00,1601.9,-12.8,1906.3589743589744,18.227777777777778,1601.2,-0.8,1601.1,0.3,1602.6,108.9,1600.8,10.8
2019-11-27 05:28:00,1601.2,-12.9,1910.6410256410256,18.047222222222224,1601.1,-0.8,1600.9,1.7,1602.4,107.4,1600.5,10.8
2019-11-27 05:32:00,1602.1,-12.8,1914.923076923077,17.866666666666667,1600.9,-0.8,1600.9,0.6,1601.8,105.65,1600.9,10.8
2019-11-27 05:36:00,1601.8,-12.8,1919.2051282051282,17.68611111111111,1601.2,-1.1,1600.7,0.7,1602.4,108.3,1600.8,10.9
2019-11-27 05:40:00,1601.4,-13.8,1923.4871794871794,17.505555555555553,1600.4,-1.2,1600.4,0.0,1602.2,102.7,1600.6,10.9
2019-11-27 05:44:00,1601.8,-11.4,1927.7692307692307,17.325,1600.3,-0.8,1600.2,0.9,1601.7,108.4,1600.2,11.0
2019-11-27 05:48:00,1601.6,-12.2,1932.051282051282,17.144444444444446,1599.7,-2.1,1599.6,0.7,1601.8,108.4,1599.7,10.9
2019-11-27 05:52:00,1601.9,-12.9,1936.3333333333333,16.96388888888889,1600.2,-1.6,1600.2,0.1,1602.4,108.4,1594.9499999999998,10.9
2019-11-27 05:56:00,1509.4416666666668,-9.075000000000001,1940.6153846153845,16.78333333333333,1520.15,2.1916666666666673,1517.9583333333335,0.26249999999999996,1512.1166666666668,106.19583333333334,1518.1458333333333,11.583333333333334
2019-11-27 06:00:00,1416.9833333333333,-5.250000000000001,1944.897435897436,16.602777777777778,1440.1000000000001,5.983333333333334,1435.7166666666667,0.42499999999999993,1421.8333333333335,103.99166666666667,1441.3416666666665,12.266666666666667
