Tiempo,Escalas(m)Babor,Datos1(°)Babor,Escalas(m)Cabecera altura,Datos1(m)Cabecera altura,Escalas(m)Estribor,Datos1(°)Estribor,Escalas(m)Abertura,Datos1(m)Abertura
2019-11-27 17:24:00,1487.2857142857142,14.680000000000001,1272.25,21.85,1690.5375,16.663888888888888,1150.475,91.56
2019-11-27 17:28:00,1687.1375,6.375,2232.366666666667,23.366666666666664,1708.9333333333334,5.3999999999999995,1644.5428571428572,71.08
2019-11-27 17:32:00,1637.6666666666667,5.949999999999999,1405.15,25.490000000000002,1712.4399999999998,11.32,1650.4714285714285,87.87857142857142
2019-11-27 17:36:00,1690.1333333333332,10.700000000000001,1284.3999999999999,27.004878048780483,1335.4,6.3,837.1666666666666,113.1857142857143
2019-11-27 17:40:00,1846.625,-4.2125,1764.3,27.014634146341464,1400.3,3.2333333333333334,1687.4,118.38571428571429
2019-11-27 17:44:00,1689.0400000000002,-6.94,1882.1000000000001,27.02439024390244,1816.625,-0.11666666666666661,1614.5,119.71142857142858
2019-11-27 17:48:00,1529.04,-7.81,884.3666666666667,27.039024390243906,1167.975,7.900000000000001,1358.4666666666667,115.41428571428571
2019-11-27 17:52:00,1437.625,26.725,2408.6666666666665,27.053658536585363,1690.9499999999998,-0.55,1135.76,112.63500000000002
2019-11-27 17:56:00,1316.7800000000002,-7.444,746.325,27.070731707317073,1691.3200000000002,28.079999999999995,1107.6,113.4125
2019-11-27 18:00:00,1518.075,-7.82,1370.5500000000002,27.090243902439024,2416.6,35.7875,1173.7666666666667,114.29166666666667
2019-11-27 18:04:00,1479.8,-8.32,857.4,27.10731707317073,1705.7666666666667,31.386111111111116,1357.8333333333333,114.81666666666665
2019-11-27 18:08:00,1878.25,-7.9,626.1,27.11951219512195,1299.2666666666667,-0.5111111111111111,1784.625,115.7
2019-11-27 18:12:00,1454.7833333333335,-8.5,1012.15,27.129268292682926,2282.05,-0.4555555555555556,1687.94,115.16000000000001
2019-11-27 18:16:00,1687.277777777778,-8.177777777777777,768.8750000000001,27.14390243902439,1206.6833333333334,-0.3287037037037037,1628.72,114.93999999999998
2019-11-27 18:20:00,1171.8799999999999,-7.99,1594.6000000000001,27.15853658536585,1508.7666666666667,-0.6749999999999999,1936.4999999999998,114.01249999999999
2019-11-27 18:24:00,1687.7428571428572,-8.2,1831.8666666666668,27.170731707317074,1504.92,25.25,1462.1666666666667,114.55000000000001
2019-11-27 18:28:00,1688.3714285714286,-7.971428571428571,211.9,27.180487804878048,1535.725,43.03928571428571,1688.0749999999998,115.32499999999999
2019-11-27 18:32:00,1420.55,-8.141666666666667,1693.3666666666668,27.190243902439022,1841.0749999999998,68.03571428571428,1347.4,112.07499999999999
2019-11-27 18:36:00,1538.6399999999999,-8.069999999999999,1071.8,30.209090909090907,1674.8,53.1,1688.6875000000002,117.58124999999998
2019-11-27 18:40:00,1688.1499999999999,-9.016666666666667,1152.4,37.731818181818184,1631.2375,0.3875,1688.3799999999999,121.17999999999999
2019-11-27 18:44:00,1741.6,-4.05,1946.9,43.75,1690.375,24.0,1177.2600000000002,116.314
2019-11-27 18:48:00,1457.1571428571426,-8.257142857142856,1713.9000000000003,51.27272727272727,1901.3399999999997,17.92,1136.6200000000001,115.766
2019-11-27 18:52:00,1685.1142857142856,-8.107142857142858,1469.45,61.804545454545455,1610.94,37.92,1499.1166666666668,114.55
2019-11-27 18:56:00,1521.3714285714286,-6.0928571428571425,1341.55,70.83181818181819,1691.0000000000002,0.7125,1025.375,117.3
2019-11-27 19:00:00,1313.675,-9.037500000000001,2341.5666666666666,78.35454545454546,1690.9499999999998,-0.1375,1566.716666666667,120.94166666666666
2019-11-27 19:04:00,1831.0,141.556,618.6,84.37272727272727,1606.48,-0.36000000000000004,1689.0800000000004,123.47999999999999
2019-11-27 19:08:00,530.9499999999999,100.67999999999999,1222.7,90.38068181818183,1690.9499999999998,-0.3499999999999999,1600.4599999999998,119.34
2019-11-27 19:12:00,1440.92,-9.573333333333334,1677.9499999999998,85.775,1691.1571428571426,-0.2214285714285714,1650.5833333333333,118.85000000000001
2019-11-27 19:16:00,1455.6571428571426,-8.51904761904762,930.925,76.62500000000001,1397.3125,-0.5750000000000001,1288.3799999999999,117.58
2019-11-27 19:20:00,1500.46,12.16,1604.7,64.425,1355.1333333333334,-0.25833333333333336,860.3333333333331,118.35000000000001
2019-11-27 19:24:00,904.4,-8.9875,59.5,56.800000000000004,1618.2333333333336,23.900000000000002,1025.95,117.7
2019-11-27 19:28:00,155.6,-10.149999999999999,1142.7,53.75,1145.0166666666669,29.450000000000003,1744.85,111.35
2019-11-27 19:32:00,235.7,-10.924999999999999,1118.7,52.225,671.8,35.0,284.2,113.0
2019-11-27 19:36:00,1689.8,-11.7,1094.7,50.7,1691.1,-0.8500000000000001,446.9,113.55
2019-11-27 19:40:00,1689.3,-9.05,973.4,47.65,1691.025,-0.6000000000000001,609.6,114.1
