Tiempo,Escalas(m)Babor,Datos1(°)Babor,Escalas(m)Cabecera altura,Datos1(m)Cabecera altura,Escalas(m)Estribor,Datos1(°)Estribor,Escalas(m)Abertura,Datos1(m)Abertura
2019-11-27 16:16:00,1825.9499999999998,-8.774999999999999,1794.9,32.51875,2869.2,100.7,2163.2,102.87560975609756
2019-11-27 16:20:00,1856.8,-9.35,1732.9,33.7375,1795.1333333333332,50.550000000000004,2531.9,103.40487804878049
2019-11-27 16:24:00,1795.4,-10.5,1670.9,34.95625,1795.45,0.75,2359.2333333333336,103.75772357723578
2019-11-27 16:28:00,1935.6000000000001,-4.16,1608.9,36.175,1479.9,6.500000000000001,2186.5666666666666,104.11056910569106
2019-11-27 16:32:00,2075.8,2.1799999999999997,1629.85,38.6125,1795.1,12.8,2013.9,104.46341463414635
2019-11-27 16:36:00,2005.3250000000003,5.35,1650.8,41.05,1794.4,11.75,1956.3500000000001,105.25731707317074
2019-11-27 16:40:00,1934.8500000000001,8.52,1876.6499999999999,42.26875,1793.7,10.7,1898.8000000000002,106.05121951219513
2019-11-27 16:44:00,1864.375,11.69,2102.5,43.4875,1793.5500000000002,56.39999999999999,1793.7,107.6390243902439
2019-11-27 16:48:00,1793.9,14.86,2328.35,44.70625,1793.4,102.1,1794.5500000000002,108.16829268292683
2019-11-27 16:52:00,2388.2,21.2,2554.2,45.925,2119.9,102.35,1795.4,108.69756097560976
2019-11-27 16:56:00,2982.5,27.54,1902.1,47.483333333333334,1956.95,102.475,1555.5500000000002,109.22682926829268
2019-11-27 17:00:00,2810.05,30.71,1858.6142857142856,46.06190476190476,1794.0,102.6,1315.7,109.7560975609756
2019-11-27 17:04:00,2637.6,33.879999999999995,1815.1285714285714,44.64047619047619,1793.85,82.3,1554.5,110.28536585365853
2019-11-27 17:08:00,2465.1499999999996,37.05,1771.642857142857,43.219047619047615,1793.7,62.0,1793.3,110.81463414634146
2019-11-27 17:12:00,2292.7,40.22,1728.1571428571428,41.797619047619044,1793.5500000000002,41.7,1793.7,111.87317073170732
