Tiempo,Escalas(m)Babor,Datos1(°)Babor,Escalas(m)Starboard Door Heel,Datos1(°)Starboard Door Heel,Escalas(m)Estribor,Datos1(Fa)Estribor,Escalas(m)Capturas 1,Datos1()Capturas 1
2019-11-27 06:44:00,1739.6,,598.6272727272727,,599.9599999999999,23.33,740.42,0.0
2019-11-27 06:48:00,1740.998734177215,,598.8454545454546,,599.79,23.245,741.3499999999999,0.0
2019-11-27 06:52:00,1742.3974683544302,,599.0636363636364,,599.62,23.16,741.5499999999998,0.0
2019-11-27 06:56:00,1743.7962025316456,,599.2818181818182,,599.45,23.075,741.4,0.0
2019-11-27 07:00:00,1745.1949367088607,,599.5,,599.28,22.99,740.2,0.0
2019-11-27 07:04:00,1746.5936708860759,,600.16,,599.11,22.904999999999998,740.475,0.0
2019-11-27 07:08:00,1747.992405063291,,600.8199999999999,,598.94,22.82,741.32,0.0
2019-11-27 07:12:00,1749.3911392405062,,601.48,,598.77,22.735,741.757142857143,0.0
2019-11-27 07:16:00,1750.7898734177215,,602.14,,598.6,22.65,740.9333333333333,0.5
2019-11-27 07:20:00,1752.1886075949367,,602.8,,538.1666666666667,22.366666666666667,740.26,0.2
