Tiempo,Escalas(m)Babor,Datos1(°)Babor,Escalas(m)Cabecera altura,Datos1(m)Cabecera altura,Escalas(m)Estribor,Datos1(°)Estribor,Escalas(m)Alineamiento de Estribor,Datos1(m)Alineamiento de Estribor,Escalas(m)Abertura,Datos1(m)Abertura,Escalas(m)Starboard Temperature,Datos1(°C)Starboard Temperature
2019-11-27 11:08:00,1707.4631250000002,-7.885026041666666,,,1313.360907504363,-1.0904013961605585,1707.6653124999998,0.6830208333333334,1707.3643229166667,133.56411458333332,1707.6174479166668,10.486892361111112
2019-11-27 11:12:00,1707.23,-7.856249999999999,,,1310.3521815008726,-1.0980802792321118,1707.435,0.685,1707.1375,133.7275,1707.3875,10.4875
2019-11-27 11:16:00,1706.996875,-7.827473958333333,,,1307.3434554973821,-1.105759162303665,1707.2046874999999,0.6869791666666667,1706.9106770833332,133.89088541666666,1707.1575520833335,10.48810763888889
2019-11-27 11:20:00,1706.76375,-7.798697916666667,,,1304.3347294938917,-1.1134380453752182,1706.9743749999998,0.6889583333333333,1706.6838541666666,134.05427083333333,1706.9276041666667,10.488715277777779
2019-11-27 11:24:00,1706.530625,-7.769921875,,,1301.3260034904015,-1.1211169284467715,1706.7440625,0.6909375,1706.45703125,134.21765625,1706.6976562500001,10.489322916666667
2019-11-27 11:28:00,1706.2975000000001,-7.741145833333333,,,1298.317277486911,-1.1287958115183248,1706.5137499999998,0.6929166666666667,1706.2302083333334,134.38104166666665,1706.4677083333333,10.489930555555556
2019-11-27 11:32:00,1706.0643750000002,-7.712369791666666,,,1295.3085514834206,-1.136474694589878,1706.2834375,0.6948958333333334,1706.0033854166666,134.54442708333332,1706.2377604166668,10.490538194444445
2019-11-27 11:36:00,1705.8312500000002,-7.68359375,,,1292.2998254799302,-1.144153577661431,1706.053125,0.696875,1705.7765625,134.7078125,1706.0078125,10.491145833333334
2019-11-27 11:40:00,1705.5981250000002,-7.654817708333333,,,1289.2910994764397,-1.1518324607329844,1705.8228124999998,0.6988541666666668,1705.5497395833333,134.87119791666666,1705.7778645833334,10.491753472222223
2019-11-27 11:44:00,1705.3650000000002,-7.626041666666667,,,1286.2823734729495,-1.1595113438045377,1705.5925,0.7008333333333334,1705.3229166666667,135.03458333333333,1705.5479166666669,10.492361111111112
2019-11-27 11:48:00,1705.131875,-7.5972656249999995,,,1283.273647469459,-1.167190226876091,1705.3621875,0.7028125000000001,1705.09609375,135.19796875,1705.31796875,10.492968750000001
2019-11-27 11:52:00,1704.89875,-7.568489583333333,,,1280.2649214659687,-1.174869109947644,1705.1318749999998,0.7047916666666667,1704.8692708333333,135.36135416666667,1705.0880208333335,10.49357638888889
2019-11-27 11:56:00,1704.665625,-7.539713541666666,,,1277.2561954624782,-1.1825479930191973,1704.9015625,0.7067708333333333,1704.6424479166667,135.52473958333331,1704.8580729166667,10.494184027777779
2019-11-27 12:00:00,1704.4325000000001,-7.5109375,,,1274.2474694589878,-1.1902268760907506,1704.6712499999999,0.70875,1704.415625,135.68812499999999,1704.6281250000002,10.494791666666668
2019-11-27 12:04:00,1704.1993750000001,-7.482161458333333,,,1271.2387434554973,-1.197905759162304,1704.4409374999998,0.7107291666666666,1704.1888020833333,135.85151041666666,1704.3981770833334,10.495399305555557
2019-11-27 12:08:00,1703.9662500000002,-7.453385416666666,,,1268.230017452007,-1.205584642233857,1704.210625,0.7127083333333334,1703.9619791666667,136.01489583333333,1704.1682291666668,10.496006944444446
2019-11-27 12:12:00,1703.7331250000002,-7.424609374999999,,,1265.2212914485167,-1.2132635253054103,1703.9803124999999,0.7146875,1703.73515625,136.17828125,1703.93828125,10.496614583333335
2019-11-27 12:16:00,1703.5000000000002,-7.395833333333333,,,1262.2125654450263,-1.2209424083769636,1703.75,0.7166666666666668,1703.5083333333332,136.34166666666667,1703.7083333333335,10.497222222222224
2019-11-27 12:20:00,1703.2668750000003,-7.367057291666667,,,1259.2038394415358,-1.2286212914485168,1703.5196875,0.7186458333333334,1703.2815104166666,136.50505208333334,1703.4783854166667,10.497829861111112
2019-11-27 12:24:00,1703.03375,-7.33828125,,,1256.1951134380454,-1.23630017452007,1703.2893749999998,0.7206250000000001,1703.0546875,136.66843749999998,1703.2484375000001,10.498437500000001
2019-11-27 12:28:00,1702.800625,-7.309505208333333,,,1253.186387434555,-1.2439790575916232,1703.0590625,0.7226041666666667,1702.8278645833334,136.83182291666665,1703.0184895833333,10.49904513888889
2019-11-27 12:32:00,1702.5675,-7.280729166666666,,,1250.1776614310647,-1.2516579406631765,1702.82875,0.7245833333333334,1702.6010416666666,136.99520833333332,1702.7885416666668,10.49965277777778
2019-11-27 12:36:00,1702.3343750000001,-7.251953125,,,1247.168935427574,-1.2593368237347295,1702.5984374999998,0.7265625,1702.37421875,137.15859375,1702.5585937500002,10.500260416666668
2019-11-27 12:40:00,1702.1012500000002,-7.223177083333333,,,1244.1602094240839,-1.2670157068062828,1702.368125,0.7285416666666666,1702.1473958333333,137.32197916666667,1702.3286458333334,10.500868055555557
2019-11-27 12:44:00,1701.8681250000002,-7.194401041666667,,,1241.1514834205934,-1.2746945898778361,1702.1378124999999,0.7305208333333334,1701.9205729166667,137.48536458333334,1702.0986979166669,10.501475694444446
2019-11-27 12:48:00,1701.6350000000002,-7.1656249999999995,,,1238.142757417103,-1.2823734729493894,1701.9074999999998,0.7325,1701.69375,137.64875,1701.86875,10.502083333333335
2019-11-27 12:52:00,1701.4018750000002,-7.136848958333333,,,1235.1340314136125,-1.2900523560209425,1701.6771875,0.7344791666666668,1701.4669270833333,137.81213541666665,1701.6388020833335,10.502690972222222
2019-11-27 12:56:00,1701.1687500000003,-7.108072916666666,,,1232.125305410122,-1.2977312390924958,1701.4468749999999,0.7364583333333334,1701.2401041666667,137.97552083333332,1701.4088541666667,10.503298611111111
2019-11-27 13:00:00,1700.935625,-7.079296875,,,1229.116579406632,-1.305410122164049,1701.2165624999998,0.7384375000000001,1701.01328125,138.13890625,1701.1789062500002,10.50390625
2019-11-27 13:04:00,1700.7025,-7.050520833333333,,,1226.1078534031412,-1.3130890052356023,1700.98625,0.7404166666666667,1700.7864583333333,138.30229166666666,1700.9489583333334,10.504513888888889
2019-11-27 13:08:00,1700.4693750000001,-7.021744791666666,,,1223.099127399651,-1.3207678883071554,1700.7559374999998,0.7423958333333334,1700.5596354166667,138.46567708333333,1700.7190104166668,10.505121527777778
