Tiempo,Escalas(m)Babor,Datos1(°)Babor,Escalas(m)Starboard Door Heel,Datos1(°)Starboard Door Heel,Escalas(m)Estribor,Datos1(Fa)Estribor,Escalas(m)Capturas 1,Datos1()Capturas 1
2019-11-27 10:36:00,958.5,,621.4571428571428,,622.6833333333333,29.950000000000003,,
2019-11-27 10:40:00,1015.8741935483871,,620.7777777777777,,621.9222222222222,28.91111111111111,684.5999999999999,0.0
2019-11-27 10:44:00,1073.2483870967742,,621.8666666666667,,623.3000000000001,27.474999999999998,684.2333333333332,0.0
2019-11-27 10:48:00,1130.6225806451612,,620.4571428571429,,621.4142857142858,25.599999999999998,683.8666666666667,0.0
2019-11-27 10:52:00,1187.9967741935484,,621.2285714285715,,622.575,25.23125,683.5,0.0
2019-11-27 10:56:00,1245.3709677419354,,621.2333333333333,,622.24,24.340000000000003,717.975,0.125
2019-11-27 11:00:00,1302.7451612903226,,622.0333333333334,,622.6888888888889,24.36111111111111,752.45,0.25
2019-11-27 11:04:00,1360.1193548387096,,622.0625,,622.5125,24.69166666666667,786.925,0.375
2019-11-27 11:08:00,1417.4935483870968,,619.8499999999999,,621.22,26.28066666666666,821.4,0.5
2019-11-27 11:12:00,1474.8677419354838,,620.775,,621.5714285714286,25.615714285714287,855.875,0.625
2019-11-27 11:16:00,1532.2419354838707,,620.5444444444444,,622.0222222222222,25.516666666666666,890.3499999999999,0.75
2019-11-27 11:20:00,1589.616129032258,,621.0222222222224,,621.92,24.939999999999998,924.8249999999999,0.875
2019-11-27 11:24:00,1646.9903225806452,,621.3333333333334,,622.4,25.45,959.3,1.0
2019-11-27 11:28:00,1704.3645161290322,,579.6666666666666,,577.1111111111111,26.111111111111114,766.2,0.0
