Code,Tiempo,Escalas(m),Datos1(m),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Alineamiento de Estribor,18:08:28,1698,2,---,---,---,---,
Alineamiento de Estribor,18:09:05,1697,1,0,7,---,---,
Alineamiento de Estribor,18:09:42,1697,2,0,5,---,---,
Alineamiento de Estribor,18:10:19,1696,7,0,8,---,---,
Alineamiento de Estribor,18:10:56,1697,2,0,6,---,---,
Alineamiento de Estribor,18:11:33,1696,7,0,6,---,---,
Alineamiento de Estribor,18:12:10,1696,9,0,4,---,---,
Alineamiento de Estribor,18:12:47,1697,5,0,8,---,---,
Alineamiento de Estribor,18:13:23,1696,9,0,1,---,---,
Alineamiento de Estribor,18:14:00,1696,7,0,4,---,---,
Alineamiento de Estribor,18:14:37,1696,6,0,3,---,---,
Alineamiento de Estribor,18:15:14,1696,6,0,5,---,---,
Alineamiento de Estribor,18:15:51,1696,6,0,4,---,---,
Alineamiento de Estribor,18:16:28,1696,5,0,5,---,---,
Alineamiento de Estribor,18:17:05,1696,7,1,4,---,---,
Alineamiento de Estribor,18:17:42,1697,0,0,4,---,---,
Alineamiento de Estribor,18:18:19,1697,2,0,1,---,---,
Alineamiento de Estribor,18:18:56,1697,2,0,4,---,---,
Alineamiento de Estribor,18:19:35,---,---,---,---,---,---,
Alineamiento de Estribor,18:20:11,1696,7,0,4,---,---,
Alineamiento de Estribor,18:20:48,1696,6,0,6,---,---,
Alineamiento de Estribor,18:21:24,1697,2,0,4,---,---,
Alineamiento de Estribor,18:22:01,1698,2,0,6,---,---,
Alineamiento de Estribor,18:22:38,1697,3,0,9,---,---,
Alineamiento de Estribor,18:23:15,1697,2,0,6,---,---,
Alineamiento de Estribor,18:23:52,1697,1,0,3,---,---,
Alineamiento de Estribor,18:24:29,1697,1,0,5,---,---,
Alineamiento de Estribor,18:25:06,1696,7,0,1,---,---,
Alineamiento de Estribor,18:25:43,1696,9,0,4,---,---,
Alineamiento de Estribor,18:26:20,1696,3,1,6,---,---,
Alineamiento de Estribor,18:26:57,1697,1,1,6,---,---,
Alineamiento de Estribor,18:27:37,1696,9,0,2,---,---,
Alineamiento de Estribor,18:28:13,1697,0,0,5,---,---,
Alineamiento de Estribor,18:28:50,1696,7,5,7,---,---,
Alineamiento de Estribor,18:29:29,1696,6,0,5,---,---,
Alineamiento de Estribor,18:30:07,1697,0,0,5,---,---,
Alineamiento de Estribor,18:30:44,1697,3,0,8,---,---,
Alineamiento de Estribor,18:31:21,1697,1,1,3,---,---,
Alineamiento de Estribor,18:31:58,1697,0,1,0,---,---,
Alineamiento de Estribor,18:32:35,1697,5,0,6,---,---,
Alineamiento de Estribor,18:33:12,1697,0,0,5,---,---,
Alineamiento de Estribor,18:33:49,1697,2,0,7,---,---,
Alineamiento de Estribor,18:34:26,1696,9,0,2,---,---,
Alineamiento de Estribor,18:35:03,1698,5,0,4,---,---,
Alineamiento de Estribor,18:35:40,1697,6,0,2,---,---,
Alineamiento de Estribor,18:36:17,1697,8,0,2,---,---,
Alineamiento de Estribor,18:36:54,1697,9,0,1,---,---,
Alineamiento de Estribor,18:37:31,1697,7,2,8,---,---,
Alineamiento de Estribor,18:38:08,1697,6,0,4,---,---,
Alineamiento de Estribor,18:38:45,1697,9,1,7,---,---,
Alineamiento de Estribor,18:39:22,1697,8,5,9,---,---,
Alineamiento de Estribor,18:40:00,1698,6,2,7,---,---,
Alineamiento de Estribor,18:40:38,1697,9,1,7,---,---,
Alineamiento de Estribor,18:41:17,1697,6,2,8,---,---,
Alineamiento de Estribor,18:41:53,1697,9,0,6,---,---,
Alineamiento de Estribor,18:42:30,1697,7,1,1,---,---,
Alineamiento de Estribor,18:43:08,1697,7,---,---,---,---,
Alineamiento de Estribor,18:43:44,1697,0,1,3,---,---,
Alineamiento de Estribor,18:44:21,1697,4,4,6,---,---,
Alineamiento de Estribor,18:44:58,1696,6,3,6,---,---,
Alineamiento de Estribor,18:45:35,1696,5,4,7,---,---,
Alineamiento de Estribor,18:46:13,1696,7,---,---,---,---,
Alineamiento de Estribor,18:46:49,1696,4,2,1,---,---,
Alineamiento de Estribor,18:47:26,1696,6,5,8,---,---,
Alineamiento de Estribor,18:48:04,1696,4,---,---,---,---,
Alineamiento de Estribor,18:48:42,1696,3,---,---,---,---,
Alineamiento de Estribor,18:49:19,1696,5,---,---,---,---,
Alineamiento de Estribor,18:49:56,1696,6,---,---,---,---,
Alineamiento de Estribor,18:50:34,1696,7,---,---,---,---,
Alineamiento de Estribor,18:51:11,1696,2,---,---,---,---,
Alineamiento de Estribor,18:51:48,1696,5,---,---,---,---,
Alineamiento de Estribor,18:52:25,1696,6,---,---,---,---,
Alineamiento de Estribor,18:53:03,1699,0,---,---,---,---,
Alineamiento de Estribor,18:53:40,1696,7,---,---,---,---,
Alineamiento de Estribor,18:54:18,1696,7,---,---,---,---,
Alineamiento de Estribor,18:54:55,1697,2,---,---,---,---,
Alineamiento de Estribor,18:55:32,1697,3,---,---,---,---,
Alineamiento de Estribor,18:56:08,1696,6,1,2,---,---,
Alineamiento de Estribor,18:56:47,1697,4,---,---,---,---,
Alineamiento de Estribor,18:57:24,1696,7,---,---,---,---,
Alineamiento de Estribor,18:58:01,1697,7,---,---,---,---,
Alineamiento de Estribor,18:58:38,1696,8,---,---,---,---,
Alineamiento de Estribor,18:59:16,1696,1,---,---,---,---,
Alineamiento de Estribor,18:59:53,1697,1,---,---,---,---,
Alineamiento de Estribor,19:00:30,1696,5,---,---,---,---,
Alineamiento de Estribor,19:01:08,1696,0,---,---,---,---,
Alineamiento de Estribor,19:01:45,1696,4,---,---,---,---,
Alineamiento de Estribor,19:02:21,1697,1,4,2,---,---,
Alineamiento de Estribor,19:02:58,1695,6,0,2,---,---,
Alineamiento de Estribor,19:03:36,1695,8,---,---,---,---,
Alineamiento de Estribor,19:04:14,1696,3,---,---,---,---,
Alineamiento de Estribor,19:04:51,1696,9,---,---,---,---,
Alineamiento de Estribor,19:05:28,1699,5,---,---,---,---,
Alineamiento de Estribor,19:06:05,1696,2,---,---,---,---,
Alineamiento de Estribor,19:06:43,1696,6,---,---,---,---,
Alineamiento de Estribor,19:07:20,1695,7,---,---,---,---,
Alineamiento de Estribor,19:07:57,1701,2,---,---,---,---,
Alineamiento de Estribor,19:08:34,1695,9,---,---,---,---,
Alineamiento de Estribor,19:09:12,1697,0,---,---,---,---,
Alineamiento de Estribor,19:09:49,1695,5,---,---,---,---,
Alineamiento de Estribor,19:10:26,1695,3,---,---,---,---,
Alineamiento de Estribor,19:11:05,1696,5,---,---,---,---,
Alineamiento de Estribor,19:11:43,1700,6,---,---,---,---,
Alineamiento de Estribor,19:12:24,1696,8,---,---,---,---,
Alineamiento de Estribor,19:13:01,1699,4,---,---,---,---,
Alineamiento de Estribor,19:13:39,1695,0,---,---,---,---,
Alineamiento de Estribor,19:14:16,1696,0,---,---,---,---,
Alineamiento de Estribor,19:14:53,1697,9,---,---,---,---,
Alineamiento de Estribor,19:15:30,1695,4,---,---,---,---,
Alineamiento de Estribor,19:16:08,1695,7,---,---,---,---,
Alineamiento de Estribor,19:16:45,1697,4,---,---,---,---,
Alineamiento de Estribor,19:17:24,1695,6,---,---,---,---,
Alineamiento de Estribor,19:18:02,1698,4,---,---,---,---,
Alineamiento de Estribor,19:18:40,1695,8,---,---,---,---,
Alineamiento de Estribor,19:19:17,1695,6,---,---,---,---,
Alineamiento de Estribor,19:19:54,1695,6,---,---,---,---,
Alineamiento de Estribor,19:20:31,1701,9,---,---,---,---,
Alineamiento de Estribor,19:21:09,1696,9,---,---,---,---,
Alineamiento de Estribor,19:21:46,1695,7,---,---,---,---,
Alineamiento de Estribor,19:26:09,1696,7,4,9,---,---,
Alineamiento de Estribor,19:30:52,1696,2,---,---,---,---,
Alineamiento de Estribor,19:35:33,1696,3,5,7,---,---,
Alineamiento de Estribor,19:41:12,1696,2,---,---,---,---,
Alineamiento de Estribor,19:44:59,1697,2,---,---,---,---,
Alineamiento de Estribor,19:49:41,1697,1,---,---,---,---,
Alineamiento de Estribor,19:53:55,1697,4,---,---,---,---,
Alineamiento de Estribor,19:58:39,---,---,---,---,---,---,
Alineamiento de Estribor,20:03:21,---,---,---,---,---,---,
Alineamiento de Estribor,20:07:06,1696,6,---,---,---,---,
Alineamiento de Estribor,20:11:22,---,---,---,---,---,---,
Alineamiento de Estribor,20:15:35,1696,5,---,---,---,---,
Alineamiento de Estribor,20:19:49,1700,3,---,---,---,---,
Alineamiento de Estribor,20:24:04,1696,2,---,---,---,---,
Alineamiento de Estribor,20:27:51,1701,1,---,---,---,---,
Alineamiento de Estribor,20:31:38,1697,3,---,---,---,---,
Alineamiento de Estribor,20:35:52,1697,4,---,---,---,---,
Alineamiento de Estribor,20:40:07,1698,4,---,---,---,---,
Alineamiento de Estribor,20:44:22,1697,5,---,---,---,---,
Alineamiento de Estribor,20:48:37,---,---,---,---,---,---,
Alineamiento de Estribor,20:52:23,1699,7,---,---,---,---,
Alineamiento de Estribor,20:56:09,1697,8,---,---,---,---,
Alineamiento de Estribor,21:00:25,---,---,---,---,---,---,
Alineamiento de Estribor,21:04:10,1696,5,---,---,---,---,
Alineamiento de Estribor,21:08:26,---,---,---,---,---,---,
Alineamiento de Estribor,21:12:40,---,---,---,---,---,---,
Alineamiento de Estribor,21:16:54,1695,8,---,---,---,---,
Alineamiento de Estribor,21:21:08,1696,3,---,---,---,---,
Alineamiento de Estribor,21:25:23,1697,9,---,---,---,---,
Alineamiento de Estribor,21:29:39,---,---,---,---,---,---,
Alineamiento de Estribor,21:33:53,---,---,---,---,---,---,
Alineamiento de Estribor,21:37:39,---,---,---,---,---,---,
Alineamiento de Estribor,21:41:53,1696,4,---,---,---,---,
Alineamiento de Estribor,21:46:07,1699,0,---,---,---,---,
Alineamiento de Estribor,21:50:23,---,---,---,---,---,---,
Alineamiento de Estribor,21:54:37,1696,2,---,---,---,---,
Alineamiento de Estribor,21:58:51,1700,3,---,---,---,---,
Alineamiento de Estribor,22:03:07,---,---,---,---,---,---,
Alineamiento de Estribor,22:07:20,1702,1,---,---,---,---,
Alineamiento de Estribor,22:11:35,1698,5,---,---,---,---,
Alineamiento de Estribor,22:15:50,---,---,---,---,---,---,
Alineamiento de Estribor,22:20:03,1697,0,---,---,---,---,
Alineamiento de Estribor,22:24:18,1697,0,---,---,---,---,
Alineamiento de Estribor,22:28:34,---,---,---,---,---,---,
Alineamiento de Estribor,22:32:48,---,---,---,---,---,---,
Alineamiento de Estribor,22:37:02,---,---,---,---,---,---,
Alineamiento de Estribor,22:41:16,---,---,---,---,---,---,
Alineamiento de Estribor,22:45:31,---,---,---,---,---,---,
Alineamiento de Estribor,22:49:17,---,---,---,---,---,---,
Alineamiento de Estribor,22:53:31,---,---,---,---,---,---,
Alineamiento de Estribor,22:57:45,---,---,---,---,---,---,
Alineamiento de Estribor,23:02:00,---,---,---,---,---,---,
Alineamiento de Estribor,23:06:14,---,---,---,---,---,---,
Alineamiento de Estribor,23:10:28,---,---,---,---,---,---,
Alineamiento de Estribor,23:14:42,---,---,---,---,---,---,
Alineamiento de Estribor,23:18:28,---,---,---,---,---,---,
Alineamiento de Estribor,23:22:43,---,---,---,---,---,---,
Alineamiento de Estribor,23:26:57,---,---,---,---,---,---,
Alineamiento de Estribor,23:31:11,---,---,---,---,---,---,
Alineamiento de Estribor,23:35:25,---,---,---,---,---,---,
Alineamiento de Estribor,23:39:39,---,---,---,---,---,---,
Alineamiento de Estribor,23:43:53,---,---,---,---,---,---,
Alineamiento de Estribor,23:48:08,---,---,---,---,---,---,
Alineamiento de Estribor,23:52:22,---,---,---,---,---,---,
Alineamiento de Estribor,23:56:36,---,---,---,---,---,---,
Alineamiento de Estribor,00:00:50,---,---,---,---,---,---,
Alineamiento de Estribor,00:05:04,---,---,---,---,---,---,
Alineamiento de Estribor,00:09:18,---,---,---,---,---,---,
Alineamiento de Estribor,00:13:32,---,---,---,---,---,---,
Alineamiento de Estribor,00:17:47,---,---,---,---,---,---,
Alineamiento de Estribor,00:22:01,---,---,---,---,---,---,
Alineamiento de Estribor,00:26:15,---,---,---,---,---,---,
Alineamiento de Estribor,00:29:33,---,---,---,---,---,---,
Alineamiento de Estribor,00:33:47,---,---,---,---,---,---,
Alineamiento de Estribor,00:38:02,---,---,---,---,---,---,
Alineamiento de Estribor,00:42:16,---,---,---,---,---,---,
Alineamiento de Estribor,00:46:30,---,---,---,---,---,---,
Alineamiento de Estribor,00:50:44,---,---,---,---,---,---,
Alineamiento de Estribor,00:54:58,---,---,---,---,---,---,
Alineamiento de Estribor,00:58:45,---,---,---,---,---,---,
Alineamiento de Estribor,01:02:03,---,---,---,---,---,---,
Alineamiento de Estribor,01:05:21,---,---,---,---,---,---,
Alineamiento de Estribor,01:08:40,---,---,---,---,---,---,
Alineamiento de Estribor,01:12:26,---,---,---,---,---,---,
Alineamiento de Estribor,01:15:44,---,---,---,---,---,---,
Alineamiento de Estribor,01:19:03,---,---,---,---,---,---,
Alineamiento de Estribor,01:22:49,---,---,---,---,---,---,
Alineamiento de Estribor,01:27:03,---,---,---,---,---,---,
Alineamiento de Estribor,01:31:18,---,---,---,---,---,---,
Alineamiento de Estribor,01:35:33,---,---,---,---,---,---,
Alineamiento de Estribor,01:39:47,---,---,---,---,---,---,
Alineamiento de Estribor,01:43:34,---,---,---,---,---,---,
Alineamiento de Estribor,01:47:48,---,---,---,---,---,---,
Alineamiento de Estribor,01:52:02,---,---,---,---,---,---,
Alineamiento de Estribor,01:56:16,---,---,---,---,---,---,
Alineamiento de Estribor,02:00:30,---,---,---,---,---,---,
Alineamiento de Estribor,02:04:44,---,---,---,---,---,---,
Alineamiento de Estribor,02:08:58,---,---,---,---,---,---,
Alineamiento de Estribor,02:13:12,---,---,---,---,---,---,
Alineamiento de Estribor,02:17:26,---,---,---,---,---,---,
Alineamiento de Estribor,02:21:40,---,---,---,---,---,---,
Alineamiento de Estribor,02:25:27,---,---,---,---,---,---,
Alineamiento de Estribor,02:29:41,---,---,---,---,---,---,
Alineamiento de Estribor,02:33:55,---,---,---,---,---,---,
Alineamiento de Estribor,02:38:09,---,---,---,---,---,---,
Alineamiento de Estribor,02:41:56,---,---,---,---,---,---,
Alineamiento de Estribor,02:46:10,---,---,---,---,---,---,
Alineamiento de Estribor,02:50:24,---,---,---,---,---,---,
Alineamiento de Estribor,03:49:20,---,---,---,---,---,---,
Alineamiento de Estribor,03:50:02,---,---,---,---,---,---,
Alineamiento de Estribor,03:50:43,---,---,---,---,---,---,
Alineamiento de Estribor,03:51:25,---,---,---,---,---,---,
Alineamiento de Estribor,03:52:07,---,---,---,---,---,---,
Alineamiento de Estribor,03:52:48,---,---,---,---,---,---,
Alineamiento de Estribor,03:53:31,---,---,---,---,---,---,
Alineamiento de Estribor,03:54:13,---,---,---,---,---,---,
Alineamiento de Estribor,03:54:56,---,---,---,---,---,---,
Alineamiento de Estribor,03:55:39,---,---,---,---,---,---,
Alineamiento de Estribor,03:56:23,---,---,---,---,---,---,
Alineamiento de Estribor,03:57:06,---,---,---,---,---,---,
Alineamiento de Estribor,03:57:48,---,---,---,---,---,---,
Alineamiento de Estribor,03:58:30,---,---,---,---,---,---,
