Tiempo,Escalas(m),Datos1(m)
2019-11-28 15:21:09,1797.2,82.3
2019-11-28 15:21:35,1796.6,80.3
2019-11-28 15:22:02,1795.3,82.6
2019-11-28 15:22:27,1795.6,84.25
2019-11-28 15:22:50,1794.7,85.9
2019-11-28 15:23:37,1795.3,83.8
2019-11-28 15:24:01,1795.6,76.2
2019-11-28 15:24:52,2816.7,80.05000000000001
2019-11-28 15:25:39,1793.7,83.9
2019-11-28 15:26:28,1794.0,81.9
2019-11-28 15:26:53,1793.4,81.7
2019-11-28 15:27:21,1793.2,81.6
2019-11-28 15:28:06,1793.7,79.5
2019-11-28 15:28:53,1791.8,93.1
2019-11-28 15:29:19,1790.0,100.76666666666667
2019-11-28 15:29:47,1788.6,108.43333333333332
2019-11-28 15:30:38,1787.3,116.1
