Tiempo,Escalas(m),Datos1(m)
2019-11-28 01:56:58,1807.6,111.1
2019-11-28 01:57:23,1808.5,110.9
2019-11-28 01:57:45,1807.9,112.9
2019-11-28 01:58:09,1807.8,112.3
2019-11-28 01:58:32,1808.1,111.6
2019-11-28 01:58:56,1808.1,110.9
2019-11-28 01:59:40,1807.9,114.0
2019-11-28 02:00:01,1808.2,112.6
2019-11-28 02:00:25,1807.9,110.0
2019-11-28 02:00:48,1807.5,110.8
2019-11-28 02:01:11,1808.4,112.4
2019-11-28 02:01:34,1808.1,112.5
2019-11-28 02:01:57,1808.0,114.4
2019-11-28 02:02:44,1807.7,113.4
2019-11-28 02:03:28,1807.3,111.9
2019-11-28 02:03:52,1807.0,112.2
2019-11-28 02:04:17,1807.0,111.2
2019-11-28 02:05:03,1806.9,114.8
2019-11-28 02:05:26,1806.9,114.1
2019-11-28 02:05:51,1806.8,113.6
