Tiempo,Escalas(m),Datos1(m)
2019-11-28 04:53:30,1797.8,113.4
2019-11-28 04:53:55,1798.0,114.5
2019-11-28 04:54:53,2996.0,113.2
2019-11-28 04:55:39,1797.9,111.9
2019-11-28 04:56:04,1797.8,109.6
2019-11-28 04:56:30,1797.6,110.9
2019-11-28 04:57:51,1797.6,111.1
2019-11-28 04:58:47,1797.6,112.65
2019-11-28 04:59:38,1797.6,114.2
2019-11-28 05:00:03,1797.0,114.2
2019-11-28 05:05:02,2070.1,112.9
2019-11-28 05:07:17,1800.8,111.6
2019-11-28 05:08:25,1800.6,111.6
2019-11-28 05:09:33,1800.7,115.6
2019-11-28 05:10:49,1800.1,114.3
2019-11-28 05:13:41,1800.1,108.2
2019-11-28 05:15:49,1800.6,108.7
2019-11-28 05:16:49,1800.9,110.8
2019-11-28 05:18:57,1800.1,110.1
2019-11-28 05:19:49,1799.6,109.4
2019-11-28 05:23:50,1799.4,110.8
2019-11-28 05:24:59,1799.6,111.15
2019-11-28 05:27:36,1802.1,111.5
2019-11-28 05:28:37,1797.9,115.7
2019-11-28 05:29:45,1799.2,113.9
2019-11-28 05:33:37,1799.4,114.8
2019-11-28 05:35:46,1798.4,113.8
2019-11-28 05:40:32,2576.1,114.0
2019-11-28 05:43:18,1799.2,114.2
2019-11-28 05:44:26,1799.4,99.2
