Tiempo,Escalas(m),Datos1(Fa)
2019-11-28 07:47:05,386.4,7.133333333333334
2019-11-28 07:47:55,499.9,7.866666666666666
2019-11-28 07:48:44,589.3,8.6
2019-11-28 07:49:10,590.9,8.2
2019-11-28 07:49:33,590.1,7.8
2019-11-28 07:49:58,589.6,16.3
2019-11-28 07:50:23,589.2,19.6
2019-11-28 07:50:47,589.6,22.1
2019-11-28 07:51:10,590.4,22.7
2019-11-28 07:51:33,590.0,22.9
2019-11-28 07:51:58,590.1,25.7
2019-11-28 07:52:21,590.4,26.3
2019-11-28 07:52:45,590.0,26.7
2019-11-28 07:53:11,590.8,26.7
2019-11-28 07:53:34,590.3,26.7
2019-11-28 07:53:57,590.1,26.9
2019-11-28 07:54:21,590.2,28.4
2019-11-28 07:54:45,590.1,29.1
2019-11-28 07:55:07,589.9,29.2
2019-11-28 07:55:31,590.1,29.2
2019-11-28 07:55:55,591.0,28.8
2019-11-28 07:56:18,590.1,29.1
2019-11-28 07:56:42,590.0,29.8
2019-11-28 07:57:05,590.1,29.4
2019-11-28 07:57:29,589.7,29.0
2019-11-28 07:57:53,589.2,28.6
2019-11-28 07:58:16,589.4,27.7
2019-11-28 07:58:41,589.7,27.4
2019-11-28 07:59:04,589.3,27.9
2019-11-28 07:59:26,589.3,28.5
2019-11-28 07:59:51,589.3,28.1
2019-11-28 08:00:16,589.9,27.8
2019-11-28 08:00:39,590.1,27.0
2019-11-28 08:01:04,589.8,26.5
2019-11-28 08:01:29,590.1,26.4
2019-11-28 08:01:53,590.2,26.3
2019-11-28 08:02:18,589.9,26.6
2019-11-28 08:02:41,590.3,26.7
2019-11-28 08:03:05,590.0,25.9
2019-11-28 08:03:29,589.9,25.9
2019-11-28 08:03:52,589.8,25.6
2019-11-28 08:04:16,589.7,24.9
2019-11-28 08:04:40,589.7,25.3
2019-11-28 08:05:05,589.4,25.3
2019-11-28 08:05:28,589.6,24.7
2019-11-28 08:05:52,590.0,24.7
2019-11-28 08:06:17,590.4,24.7
2019-11-28 08:06:42,590.3,25.7
2019-11-28 08:07:06,590.2,25.8
2019-11-28 08:07:29,590.0,26.6
2019-11-28 08:07:54,590.2,26.3
2019-11-28 08:08:18,591.7,26.1
2019-11-28 08:08:41,590.3,25.9
2019-11-28 08:09:05,591.0,25.7
2019-11-28 08:09:29,590.2,25.5
2019-11-28 08:09:51,590.3,25.5
2019-11-28 08:10:15,590.7,24.2
2019-11-28 08:10:39,591.6,23.6
