Tiempo,Escalas(m),Datos1(m)
2019-11-28 16:56:59,1742.9,127.2
2019-11-28 17:08:33,1741.7,126.2
2019-11-28 17:09:30,1742.0,129.2
2019-11-28 17:10:56,1742.4,129.5
2019-11-28 17:19:32,1960.5,128.13333333333333
2019-11-28 17:23:23,1742.3,126.76666666666667
2019-11-28 17:23:51,1741.7,125.4
2019-11-28 17:32:53,1959.9,124.03333333333333
2019-11-28 17:42:59,1742.0,122.66666666666666
2019-11-28 17:51:18,2195.9,121.3
2019-11-28 18:04:13,1967.1,119.93333333333334
2019-11-28 18:18:40,1940.6,118.56666666666666
