Tiempo,Escalas(m),Datos1(Fa)
2019-11-28 08:06:14,605.7,4.4
2019-11-28 08:06:40,628.2,9.15
2019-11-28 08:07:30,628.1,13.9
2019-11-28 08:07:57,626.1,18.65
2019-11-28 08:08:23,627.7,23.4
2019-11-28 08:08:48,627.7,28.15
2019-11-28 08:09:13,628.0,32.9
2019-11-28 08:09:41,629.8,32.8
2019-11-28 08:10:30,630.7,32.7
2019-11-28 08:10:57,629.1,32.733333333333334
2019-11-28 08:11:22,630.4,32.766666666666666
2019-11-28 08:12:14,629.3,32.8
2019-11-28 08:12:41,629.1,32.4
2019-11-28 08:13:10,630.2,32.0
2019-11-28 08:13:36,628.9,31.6
2019-11-28 08:14:02,628.5,32.0
2019-11-28 08:14:29,629.3,32.4
2019-11-28 08:14:55,629.3,31.8
2019-11-28 08:15:49,629.4,31.5
2019-11-28 08:16:15,629.8,30.966666666666665
2019-11-28 08:16:40,629.1,30.433333333333334
2019-11-28 08:17:05,630.6,29.9
2019-11-28 08:17:56,629.4,30.6
2019-11-28 08:18:23,629.1,29.2
2019-11-28 08:18:49,629.0,29.9
2019-11-28 08:19:14,629.4,30.15
2019-11-28 08:21:26,629.0,30.4
2019-11-28 08:21:49,629.2,29.7
2019-11-28 08:22:42,629.1,29.799999999999997
2019-11-28 08:23:04,629.2,29.9
2019-11-28 08:23:29,629.2,30.0
2019-11-28 08:23:54,629.2,30.0
2019-11-28 08:24:23,629.1,29.45
2019-11-28 08:24:46,629.5,28.9
2019-11-28 08:25:10,628.7,29.2
2019-11-28 08:25:38,629.8,29.066666666666666
2019-11-28 08:26:02,629.4,28.933333333333334
2019-11-28 08:26:28,628.9,28.8
2019-11-28 08:26:56,629.9,28.950000000000003
2019-11-28 08:27:19,629.8,29.1
2019-11-28 08:27:43,631.4,27.1
2019-11-28 08:28:09,628.5,27.6
2019-11-28 08:29:32,628.7,28.1
2019-11-28 08:30:26,628.7,28.4
2019-11-28 08:30:50,630.8,28.53333333333333
2019-11-28 08:32:38,628.6,28.666666666666668
2019-11-28 08:33:31,627.8,28.8
2019-11-28 08:34:50,631.3,26.9
2019-11-28 08:35:19,628.9,26.966666666666665
2019-11-28 08:36:13,632.0,27.033333333333335
2019-11-28 08:38:29,629.2,27.1
2019-11-28 08:38:55,629.8,27.2
2019-11-28 08:39:20,630.9,27.2
2019-11-28 08:39:47,630.5,25.5
2019-11-28 08:40:13,634.8,23.8
2019-11-28 08:41:06,629.1,27.7
2019-11-28 08:42:29,629.2,27.2
2019-11-28 08:44:14,632.1,26.549999999999997
2019-11-28 08:45:04,628.9,25.9
2019-11-28 08:45:32,628.4,26.8
2019-11-28 08:46:28,630.9,27.15
2019-11-28 08:47:20,632.3,27.5
2019-11-28 08:47:44,630.4,27.85
2019-11-28 08:48:34,629.2,28.2
2019-11-28 08:48:59,630.2,27.2
2019-11-28 08:49:23,629.2,26.2
2019-11-28 08:49:49,629.4,25.9
2019-11-28 08:50:16,634.8,24.7
2019-11-28 08:50:42,629.8,26.1
2019-11-28 08:51:36,629.4,25.9
2019-11-28 08:54:22,629.2,26.1
2019-11-28 08:54:50,629.8,26.9
2019-11-28 08:55:17,630.0,26.5
2019-11-28 08:56:36,629.6,26.1
2019-11-28 08:56:59,629.0,26.7
2019-11-28 08:58:21,633.3,24.6
2019-11-28 08:58:44,629.8,25.7
2019-11-28 08:59:37,629.1,25.9
2019-11-28 09:01:01,629.1,25.5
2019-11-28 09:02:21,632.3,25.1
2019-11-28 09:02:48,630.5,25.433333333333334
2019-11-28 09:03:15,631.6,25.76666666666667
2019-11-28 09:03:38,626.6,26.1
2019-11-28 09:04:30,558.4,25.5
2019-11-28 09:04:56,511.6,25.8
2019-11-28 09:05:21,471.8,25.3
2019-11-28 09:05:46,437.2,25.4
2019-11-28 09:06:11,405.7,25.5
2019-11-28 09:06:36,376.7,25.4
2019-11-28 09:07:01,347.4,25.5
