Tiempo,Escalas(m),Datos1(m)
2019-11-28 03:35:29,1747.6,
2019-11-28 03:36:18,1747.0,95.7
2019-11-28 03:36:42,1746.8,95.3
2019-11-28 03:37:04,1746.4,96.6
2019-11-28 03:37:52,741.8,96.375
2019-11-28 03:38:39,810.6,96.15
2019-11-28 03:39:22,286.5,95.925
2019-11-28 03:40:05,1744.5,95.7
2019-11-28 03:40:26,1744.3,95.2
2019-11-28 03:40:51,1744.6,92.5
2019-11-28 03:41:14,1743.9,89.6
2019-11-28 03:41:54,699.8,96.94999999999999
2019-11-28 03:42:41,1741.5,104.3
2019-11-28 03:43:06,1738.9,110.6
2019-11-28 03:43:51,877.6,112.02307692307691
2019-11-28 03:44:33,1394.2,113.44615384615383
