Tiempo,Escalas(m),Datos1(°)
2019-11-28 05:23:34,1811.0,0.5
2019-11-28 05:23:59,1810.9,0.0
2019-11-28 05:24:25,1810.8,0.2
2019-11-28 05:24:51,1810.9,-1.7
2019-11-28 05:25:13,1810.6,-1.4
2019-11-28 05:26:03,1811.1,-1.1
2019-11-28 05:26:26,1811.0,0.4
2019-11-28 05:27:14,1810.5,-0.3
2019-11-28 05:27:36,1811.2,-1.7
2019-11-28 05:27:58,1811.0,-1.9
2019-11-28 05:28:23,1810.9,-1.7
2019-11-28 05:28:48,1810.9,-1.6
2019-11-28 05:29:39,1810.9,-0.5
2019-11-28 05:30:05,1811.1,-0.3
2019-11-28 05:30:28,1811.0,-1.4
2019-11-28 05:30:52,1811.4,-1.7
2019-11-28 05:31:20,1811.2,-1.1
2019-11-28 05:32:10,1811.0,-1.9
