Tiempo,Escalas(m),Datos1(m)
2019-11-28 05:51:10,1748.1,126.6
2019-11-28 05:53:50,1746.5,124.6
2019-11-28 05:59:12,1746.5,114.7
2019-11-28 06:01:54,1746.2,115.80000000000001
2019-11-28 06:06:46,1746.1,116.9
2019-11-28 06:09:54,1746.1,115.80000000000001
2019-11-28 06:15:42,1747.0,114.7
2019-11-28 06:29:29,1748.1,113.4
2019-11-28 06:37:57,2186.7,114.1
2019-11-28 06:43:44,1748.8,114.8
2019-11-28 06:49:58,715.1,116.3
2019-11-28 06:52:36,893.5,117.8
2019-11-28 06:57:54,1749.2,119.3
2019-11-28 07:00:33,1749.4,120.6
2019-11-28 07:04:10,2045.7,117.8
2019-11-28 07:07:17,1749.5,115.0
2019-11-28 08:42:54,1341.5,96.95
2019-11-28 08:43:59,1700.4,78.9
2019-11-28 08:44:21,1700.6,73.1
2019-11-28 08:44:43,1700.2,70.1
2019-11-28 08:45:30,2046.2,73.26666666666667
2019-11-28 08:46:41,1700.2,76.43333333333332
2019-11-28 08:47:06,1698.8,79.6
2019-11-28 08:47:51,1372.2,83.54285714285714
2019-11-28 08:49:27,533.8,87.48571428571428
