Tiempo,Escalas(m),Datos1(°)
2019-11-28 09:20:10,1804.6,-0.6333333333333334
2019-11-28 09:20:35,1804.3,-0.3
2019-11-28 09:21:01,1804.3,-1.5
2019-11-28 09:21:24,1804.4,0.8
2019-11-28 09:21:49,1804.3,-2.1
2019-11-28 09:22:14,1804.2,-1.6
2019-11-28 09:23:10,1804.3,-0.4500000000000002
2019-11-28 09:24:00,1804.1,0.7
2019-11-28 09:25:16,1803.9,1.7
2019-11-28 09:25:42,1804.6,1.6
2019-11-28 09:27:00,1803.7,1.8
2019-11-28 09:27:28,1803.1,1.1
2019-11-28 09:27:54,1803.1,-0.3
2019-11-28 09:28:46,2011.5,-0.39999999999999997
2019-11-28 09:29:39,1802.2,-0.5
2019-11-28 09:30:35,1802.0,-0.6
2019-11-28 09:31:01,1802.1,-1.2
2019-11-28 09:31:27,1801.7,0.4
2019-11-28 09:31:55,1802.0,-0.4
2019-11-28 09:32:20,1801.6,0.3
2019-11-28 09:33:15,1801.7,-0.6
2019-11-28 09:33:39,1801.5,0.4
2019-11-28 09:34:05,1801.1,1.2
2019-11-28 09:34:57,1801.9,2.1
2019-11-28 09:35:22,1801.5,0.9
2019-11-28 09:36:16,1802.4,1.6
2019-11-28 09:36:44,1801.6,0.7
2019-11-28 09:37:09,1802.1,0.7
2019-11-28 09:37:37,1802.7,1.7
2019-11-28 09:38:31,1803.5,-0.6
2019-11-28 09:38:56,1803.8,-0.3
2019-11-28 09:39:26,1803.7,-0.43333333333333335
2019-11-28 09:39:53,1803.7,-0.5666666666666667
2019-11-28 09:40:51,1803.4,-0.7
2019-11-28 09:41:19,1804.5,-1.8
2019-11-28 09:41:42,1803.4,-0.3
2019-11-28 09:42:09,1803.6,1.1
2019-11-28 09:42:34,1803.6,-0.6
2019-11-28 09:42:59,1803.2,0.3
2019-11-28 09:43:24,1803.9,1.7
2019-11-28 09:43:51,1803.2,3.2
2019-11-28 09:44:45,1803.5,0.8
2019-11-28 09:45:11,1804.5,2.8500000000000005
2019-11-28 09:45:37,1803.9,4.9
2019-11-28 09:46:05,1803.7,14.7
2019-11-28 09:46:59,1803.1,44.266666666666666
2019-11-28 09:48:48,1803.7,73.83333333333333
2019-11-28 09:50:42,1802.9,103.4
2019-11-28 09:51:34,1803.2,101.6
2019-11-28 09:52:01,1803.0,101.94999999999999
2019-11-28 09:52:29,1803.0,102.3
2019-11-28 09:52:56,1803.4,53.199999999999996
2019-11-28 09:53:51,1803.0,4.1
2019-11-28 09:54:19,1804.7,3.1333333333333333
2019-11-28 09:55:10,1314.0,2.166666666666667
2019-11-28 09:56:32,1803.8,1.2
2019-11-28 09:56:57,1803.8,1.5
2019-11-28 09:57:25,1803.6,0.4
2019-11-28 09:57:51,1804.3,-0.4
2019-11-28 09:58:17,1803.8,0.2
2019-11-28 09:59:13,1804.4,0.2
2019-11-28 09:59:41,1804.0,1.9
2019-11-28 10:00:09,1803.9,1.7999999999999998
2019-11-28 10:00:36,1804.0,1.7
2019-11-28 10:01:04,1804.2,3.6
2019-11-28 10:01:34,1805.0,6.0
2019-11-28 10:02:02,1805.7,3.7
2019-11-28 10:02:27,1805.2,2.5
2019-11-28 10:02:53,1805.2,1.0
2019-11-28 10:03:20,1807.9,1.7
2019-11-28 10:03:45,1805.9,4.5
2019-11-28 10:04:11,1805.9,3.7666666666666666
2019-11-28 10:04:40,1806.0,3.033333333333333
2019-11-28 10:05:02,1805.7,2.3
2019-11-28 10:05:29,1805.9,2.6
2019-11-28 10:05:54,1806.0,2.2
2019-11-28 10:06:42,1806.1,2.1
2019-11-28 10:07:07,1805.7,2.1
2019-11-28 10:07:32,1806.0,2.1
2019-11-28 10:07:59,1806.1,2.4
2019-11-28 10:08:52,1806.1,1.3
2019-11-28 10:09:41,1805.8,0.2
2019-11-28 10:10:31,1805.8,-0.8
2019-11-28 10:10:56,1805.0,-0.1
2019-11-28 10:11:22,1805.2,0.4
2019-11-28 10:11:47,1804.9,-0.6
2019-11-28 10:12:13,1804.9,0.30000000000000004
2019-11-28 10:12:37,1804.6,1.2000000000000002
2019-11-28 10:13:29,1804.2,2.1
2019-11-28 10:13:54,1803.9,0.6
2019-11-28 10:14:19,1803.7,1.0
