Tiempo,Escalas(m),Datos1(°)
2019-11-28 18:08:34,1697.3,-1.6
2019-11-28 18:09:11,1697.2,-0.3
2019-11-28 18:09:48,1697.1,-0.9
2019-11-28 18:10:25,1697.1,-0.5
2019-11-28 18:11:01,1697.0,-0.9
2019-11-28 18:11:38,1697.4,-0.5
2019-11-28 18:12:15,1696.7,-1.6
2019-11-28 18:12:52,1696.9,-2.7
2019-11-28 18:13:29,1697.4,-1.2
2019-11-28 18:14:06,1696.2,-0.5
2019-11-28 18:14:43,1696.9,-1.1
2019-11-28 18:15:20,1697.1,-1.4
2019-11-28 18:15:57,1696.7,-0.6
2019-11-28 18:16:34,1696.6,-1.4
2019-11-28 18:17:11,1696.6,-0.4
2019-11-28 18:17:48,1696.4,-0.3
2019-11-28 18:18:25,1696.6,-0.2
2019-11-28 18:19:01,1697.1,-0.5
2019-11-28 18:19:40,1697.1,-0.1
2019-11-28 18:20:17,1697.6,-0.3
2019-11-28 18:20:53,1697.3,0.0
2019-11-28 18:21:30,1697.3,-1.2
2019-11-28 18:22:07,1697.1,-1.3
2019-11-28 18:22:44,1697.3,-0.3
2019-11-28 18:23:21,1697.0,-0.5
2019-11-28 18:23:58,1697.2,-1.5
2019-11-28 18:24:35,1696.9,-1.4
2019-11-28 18:25:12,1697.3,-1.3
2019-11-28 18:25:49,1697.0,0.3
2019-11-28 18:26:25,1697.2,-1.3
2019-11-28 18:27:42,1697.1,-1.3
2019-11-28 18:28:19,1697.3,-1.5
2019-11-28 18:28:56,1697.1,-0.4
2019-11-28 18:30:13,1696.9,-0.3
2019-11-28 18:30:50,1697.1,1.0
2019-11-28 18:31:27,1696.9,0.5
2019-11-28 18:32:04,1696.7,-0.3
2019-11-28 18:32:41,1697.2,-0.5
2019-11-28 18:33:18,1697.3,-0.3
2019-11-28 18:33:55,1697.3,0.6
2019-11-28 18:34:32,1697.2,0.1
2019-11-28 18:35:09,1697.7,1.0
2019-11-28 18:35:46,1697.6,0.6
2019-11-28 18:36:23,1697.9,-0.9
2019-11-28 18:37:00,1697.8,1.7
2019-11-28 18:37:37,1697.7,0.3
2019-11-28 18:38:14,1697.7,2.0
2019-11-28 18:38:52,1698.1,1.45
2019-11-28 18:39:29,1698.7,0.8999999999999999
2019-11-28 18:40:07,1698.2,0.34999999999999987
2019-11-28 18:41:22,1697.9,-0.2
2019-11-28 18:41:59,1697.5,-2.7
2019-11-28 18:42:36,1697.7,-1.5
2019-11-28 18:43:13,1697.2,-2.1
2019-11-28 18:43:50,1697.3,-3.0
2019-11-28 18:44:27,1696.9,-2.8
2019-11-28 18:45:05,1696.7,-2.4499999999999997
2019-11-28 18:45:42,1696.7,-2.0999999999999996
2019-11-28 18:46:19,1696.4,-1.75
2019-11-28 18:46:55,1696.6,-1.4
2019-11-28 18:47:33,1696.2,-0.7999999999999999
2019-11-28 18:48:11,1696.3,-0.19999999999999996
2019-11-28 18:48:48,1696.6,0.3999999999999999
2019-11-28 18:49:25,1697.7,1.0
2019-11-28 18:50:02,1696.4,1.6
2019-11-28 18:50:40,1696.9,2.1999999999999997
2019-11-28 18:51:17,1697.6,2.8000000000000003
2019-11-28 18:51:54,1697.1,3.4
2019-11-28 18:52:31,1696.6,3.9999999999999996
2019-11-28 18:53:09,1697.5,4.6
2019-11-28 18:53:46,1697.4,5.199999999999999
2019-11-28 18:54:24,1696.1,5.799999999999999
2019-11-28 18:55:01,1697.1,6.4
2019-11-28 18:55:38,1696.6,7.0
2019-11-28 18:56:15,1699.3,7.6
2019-11-28 18:56:52,1696.7,8.2
2019-11-28 18:57:30,1697.4,8.328571428571427
2019-11-28 18:58:07,1697.3,8.457142857142857
2019-11-28 18:58:44,1696.7,8.585714285714285
2019-11-28 18:59:22,1696.2,8.714285714285714
2019-11-28 18:59:59,1696.2,8.842857142857142
2019-11-28 19:00:36,1700.2,8.971428571428572
2019-11-28 19:01:13,1696.4,9.1
2019-11-28 19:01:51,1696.7,8.740625
2019-11-28 19:02:28,1696.0,8.38125
2019-11-28 19:03:05,1695.9,8.021875
2019-11-28 19:03:42,1696.7,7.6625
2019-11-28 19:04:20,1696.4,7.303125
2019-11-28 19:04:57,1697.0,6.94375
2019-11-28 19:05:34,1697.1,6.584375
2019-11-28 19:06:11,1696.4,6.225
2019-11-28 19:06:49,1698.6,5.865625
2019-11-28 19:07:26,1696.0,5.50625
2019-11-28 19:08:03,1697.5,5.146875
2019-11-28 19:08:40,1696.8,4.7875
2019-11-28 19:09:18,1696.1,4.428125
2019-11-28 19:09:55,1696.1,4.06875
2019-11-28 19:12:30,1695.1,3.7093749999999996
2019-11-28 19:13:07,1696.0,3.3499999999999996
2019-11-28 19:13:45,1695.5,2.9906249999999996
2019-11-28 19:14:22,1695.4,2.6312499999999996
2019-11-28 19:14:59,1698.0,2.2718749999999996
