Tiempo,Escalas(m),Datos1(Fa)
2019-11-28 10:23:14,666.6,
2019-11-28 10:24:07,666.1,
2019-11-28 10:24:33,666.5,31.2
2019-11-28 10:25:58,666.9,30.8
2019-11-28 10:26:25,666.2,30.825
2019-11-28 10:28:42,666.0,30.85
2019-11-28 10:29:07,670.2,30.875
2019-11-28 10:32:21,665.9,30.9
2019-11-28 10:32:49,666.1,29.9
2019-11-28 10:33:17,666.2,29.9
2019-11-28 10:33:43,666.0,29.9
2019-11-28 10:34:10,666.6,33.2
2019-11-28 10:34:36,667.5,31.55
2019-11-28 10:35:03,666.1,29.9
2019-11-28 10:35:29,666.2,29.9
2019-11-28 10:35:55,666.7,29.3
2019-11-28 10:36:22,666.4,30.200000000000003
2019-11-28 10:37:43,666.8,31.1
2019-11-28 10:40:33,669.4,30.166666666666668
2019-11-28 10:41:26,665.5,29.233333333333334
2019-11-28 10:41:51,665.8,28.3
2019-11-28 10:42:17,666.8,27.4
2019-11-28 10:42:45,666.3,27.4
2019-11-28 10:43:40,666.7,28.8
2019-11-28 10:44:08,665.7,30.1
2019-11-28 10:45:06,666.1,29.2
2019-11-28 10:46:02,665.6,30.7
2019-11-28 10:47:54,666.1,29.6
2019-11-28 10:48:21,669.2,29.366666666666667
2019-11-28 10:48:48,665.9,29.133333333333333
2019-11-28 10:49:13,666.5,28.9
2019-11-28 10:49:39,666.0,28.3
2019-11-28 10:50:07,666.1,29.1
2019-11-28 10:50:35,666.8,27.9
2019-11-28 10:51:00,666.0,28.4
2019-11-28 10:51:28,666.2,28.6
2019-11-28 10:51:56,665.6,29.5
2019-11-28 10:52:24,665.4,30.8
2019-11-28 10:52:51,665.9,29.1
2019-11-28 10:53:19,666.0,27.700000000000003
2019-11-28 10:53:44,669.6,26.3
2019-11-28 10:54:11,666.2,28.7
2019-11-28 10:54:38,665.6,28.049999999999997
2019-11-28 10:55:04,667.0,27.4
2019-11-28 10:55:30,666.2,28.6
2019-11-28 10:55:58,665.9,28.2
2019-11-28 10:56:24,666.1,27.7
2019-11-28 10:56:50,667.1,28.133333333333333
2019-11-28 10:57:15,665.5,28.566666666666666
2019-11-28 10:57:41,665.5,29.0
2019-11-28 10:58:10,665.6,28.8
2019-11-28 10:58:36,667.9,28.6
2019-11-28 10:59:03,666.3,28.4
2019-11-28 10:59:28,666.1,28.2
2019-11-28 11:00:23,665.9,28.0
2019-11-28 11:00:49,666.5,27.8
2019-11-28 11:01:14,666.4,28.3
2019-11-28 11:01:42,666.2,30.0
2019-11-28 11:02:08,666.2,28.7
2019-11-28 11:02:36,665.9,29.2
2019-11-28 11:03:04,666.2,28.7
2019-11-28 11:03:29,666.4,28.8
2019-11-28 11:03:57,666.9,29.1
2019-11-28 11:04:22,666.0,29.4
2019-11-28 11:04:48,666.9,29.049999999999997
2019-11-28 11:05:14,666.1,28.7
2019-11-28 11:05:43,665.9,28.6
2019-11-28 11:06:07,666.5,28.5
2019-11-28 11:08:54,670.0,27.5
2019-11-28 11:09:51,666.2,29.25
2019-11-28 11:11:13,666.6,31.0
2019-11-28 11:13:32,666.1,28.8
2019-11-28 11:13:59,667.9,28.8
2019-11-28 11:14:23,667.7,28.8
2019-11-28 11:14:51,668.0,28.2
2019-11-28 11:15:18,666.5,28.45
2019-11-28 11:17:34,666.2,28.7
2019-11-28 11:20:47,666.8,29.1
2019-11-28 11:21:12,667.3,29.1
2019-11-28 11:21:39,666.0,28.35
2019-11-28 11:22:31,666.4,27.6
2019-11-28 11:23:25,666.4,30.6
2019-11-28 11:24:21,669.2,27.5
2019-11-28 11:24:48,666.5,29.2
2019-11-28 11:25:44,667.0,28.95
2019-11-28 11:26:35,666.4,28.7
2019-11-28 11:27:30,666.6,27.0
2019-11-28 11:28:26,666.5,28.1
2019-11-28 11:28:52,666.1,28.9
2019-11-28 11:29:46,666.5,28.6
2019-11-28 11:31:09,666.6,26.9
2019-11-28 11:32:32,666.4,27.7
2019-11-28 11:32:57,663.9,28.5
2019-11-28 11:34:47,518.9,27.8
2019-11-28 11:35:42,456.7,27.6
2019-11-28 11:36:08,426.0,27.4
2019-11-28 11:36:35,394.9,27.4
2019-11-28 11:37:01,365.4,27.3
