Tiempo,Escalas(m),Datos1(°)
2019-11-28 17:51:00,805.0,5.0
2019-11-28 17:51:47,1691.0,-0.8
2019-11-28 17:53:24,1691.0,-0.2
2019-11-28 17:53:48,1691.1,-1.3
2019-11-28 17:54:15,1690.8,-0.3
2019-11-28 17:55:25,1690.9,-0.4
2019-11-28 17:56:08,1691.3,0.2
2019-11-28 17:56:53,1691.0,-2.0
2019-11-28 17:57:21,1691.7,-0.8
2019-11-28 17:58:07,1691.6,47.4
2019-11-28 17:58:29,1691.0,95.6
2019-11-28 18:00:11,2367.9,71.675
2019-11-28 18:01:23,2635.5,47.75
2019-11-28 18:02:14,2972.6,23.825000000000003
2019-11-28 18:03:02,1690.4,-0.1
2019-11-28 18:04:19,642.1,47.55
2019-11-28 18:05:06,1690.6,95.2
2019-11-28 18:05:48,1689.9,47.300000000000004
2019-11-28 18:06:34,1689.9,-0.6
2019-11-28 18:06:58,1690.7,-0.5777777777777777
2019-11-28 18:07:49,2831.4,-0.5555555555555556
2019-11-28 18:09:34,1867.5,-0.5333333333333333
