Tiempo,Escalas(m),Datos1(m)
2019-11-28 14:03:45,1797.4,101.1
2019-11-28 14:04:53,1797.2,102.4
2019-11-28 14:05:52,1797.7,103.3
2019-11-28 14:08:08,1797.8,101.7
2019-11-28 14:09:17,1798.2,103.4
2019-11-28 14:12:33,1797.7,101.9
2019-11-28 14:13:43,1797.5,103.4
2019-11-28 14:14:49,1797.0,105.5
2019-11-28 14:16:55,1797.1,101.7
2019-11-28 14:18:02,1797.2,103.53333333333333
2019-11-28 14:19:10,1796.9,105.36666666666667
2019-11-28 14:20:59,1797.4,107.2
2019-11-28 14:23:10,2678.4,105.1
2019-11-28 14:25:08,1797.7,103.0
2019-11-28 14:27:23,1275.6,100.73333333333333
2019-11-28 14:30:31,866.6,98.46666666666667
2019-11-28 14:32:39,1798.2,96.2
2019-11-28 14:35:55,1629.9,98.18
