Tiempo,Escalas(m),Datos1(°)
2019-11-28 16:51:32,1732.5,6.6
2019-11-28 16:53:24,1732.6,1.2
2019-11-28 16:55:18,1732.5,0.8
2019-11-28 16:55:45,1733.0,30.833333333333336
2019-11-28 16:56:41,1733.1,60.86666666666667
2019-11-28 16:57:07,1732.7,90.9
2019-11-28 16:59:57,1732.4,7.9
2019-11-28 17:00:51,1731.9,90.4
2019-11-28 17:01:17,1731.9,64.4
2019-11-28 17:01:44,1731.1,38.400000000000006
2019-11-28 17:02:40,1731.0,12.4
2019-11-28 17:03:08,1731.8,0.5
2019-11-28 17:03:35,1731.2,45.55
2019-11-28 17:04:28,1731.2,90.6
2019-11-28 17:06:17,1730.9,6.8
2019-11-28 17:09:28,1730.9,90.5
2019-11-28 17:12:37,1731.5,22.9
2019-11-28 17:13:03,1731.3,5.6
2019-11-28 17:13:57,1731.8,-0.2
2019-11-28 17:14:23,1732.2,2.8
2019-11-28 17:16:12,1732.6,3.1
2019-11-28 17:17:39,1733.1,2.6
2019-11-28 17:18:05,1734.7,4.0
2019-11-28 17:18:57,1733.8,0.2
2019-11-28 17:22:17,1735.4,4.7
2019-11-28 17:22:45,1735.7,3.2
2019-11-28 17:23:42,1735.7,1.0
2019-11-28 17:24:10,1735.8,1.3
2019-11-28 17:25:05,1735.3,1.7
2019-11-28 17:25:33,1735.9,-0.2
2019-11-28 17:27:26,1734.7,0.1
2019-11-28 17:28:20,1734.8,-1.1
2019-11-28 17:29:17,1734.4,-0.1
2019-11-28 17:29:45,1734.4,1.3
2019-11-28 17:35:04,1733.6,95.4
2019-11-28 17:36:28,1733.7,3.0
2019-11-28 17:37:55,1733.8,0.8
2019-11-28 17:53:02,1733.9,33.3
2019-11-28 18:00:35,1735.5,65.8
2019-11-28 18:18:49,1735.3,98.3
2019-11-28 18:21:56,1734.2,0.1
2019-11-28 18:27:17,1735.7,0.1
2019-11-28 18:32:37,1734.9,98.9
2019-11-28 18:37:57,1733.8,2.6
2019-11-28 18:52:41,1734.8,0.9
2019-11-28 18:58:29,1734.1,9.6
2019-11-28 19:09:38,1734.1,0.5
2019-11-28 19:12:18,1733.5,1.3
2019-11-28 19:19:22,1733.7,1.5
2019-11-28 19:22:30,1733.4,2.4
2019-11-28 19:31:26,1733.6,1.15
2019-11-28 19:37:14,1734.0,-0.1
2019-11-28 19:46:31,1734.2,1.8
2019-11-28 19:49:39,1734.5,-0.3
2019-11-28 19:52:47,1735.2,0.4
2019-11-28 19:55:27,1733.7,-0.8
2019-11-28 20:00:19,1734.6,0.8
2019-11-28 20:03:27,1734.9,0.0
2019-11-28 20:08:47,1734.7,0.0
2019-11-28 20:11:27,1734.1,0.4
2019-11-28 20:16:48,1734.1,-0.9
2019-11-28 20:22:08,1734.6,-0.1
2019-11-28 20:29:40,1735.6,1.2
2019-11-28 20:45:13,1735.3,-0.2
2019-11-28 20:57:39,1734.9,1.2500000000000002
2019-11-28 21:02:31,1734.1,2.7
2019-11-28 21:05:39,1734.5,0.9
2019-11-28 21:16:46,1734.1,0.8500000000000001
2019-11-28 21:19:27,1734.0,0.8
2019-11-28 21:22:07,1734.3,96.1
2019-11-28 21:28:23,1734.4,0.4
2019-11-28 21:31:04,1734.5,0.15000000000000002
2019-11-28 21:33:15,1734.2,-0.1
2019-11-28 21:38:08,1734.5,1.2
2019-11-28 21:43:28,1734.8,0.5
2019-11-28 21:46:08,1734.5,0.4
2019-11-28 22:07:50,1735.3,-0.1
2019-11-28 22:10:58,1735.2,0.7
2019-11-28 22:35:20,1734.9,95.9
2019-11-28 23:09:19,1733.8,0.8
2019-11-28 23:14:39,1733.5,1.1
2019-11-28 23:17:19,1733.3,0.6
2019-11-28 23:19:59,1733.9,0.0
2019-11-28 23:23:07,1734.1,0.1
2019-11-28 23:25:47,1733.6,0.9
2019-11-28 23:28:55,1733.7,1.0
2019-11-28 23:32:03,1734.1,1.9
2019-11-28 23:34:43,1733.1,0.7
2019-11-28 23:37:24,1733.8,0.6
2019-11-28 23:40:04,1735.0,1.2
2019-11-28 23:43:12,1734.7,91.6
2019-11-28 23:48:04,1734.6,0.2
2019-11-28 23:50:44,1734.2,1.4
2019-11-28 23:53:24,1734.6,-0.5
2019-11-28 23:56:04,1734.3,0.6
2019-11-28 23:58:45,1733.9,0.1
2019-11-28 00:01:25,1734.6,2.0
2019-11-28 00:08:30,1734.0,90.9
2019-11-28 00:11:37,1734.0,0.2
2019-11-28 00:14:17,1733.4,1.6
2019-11-28 00:16:58,1734.1,90.9
2019-11-28 00:19:38,1733.0,0.7
2019-11-28 00:26:42,1733.0,0.7
2019-11-28 00:29:50,1733.0,0.3
2019-11-28 00:41:19,1734.0,1.1
2019-11-28 00:43:59,1733.8,-0.9
2019-11-28 01:02:05,1733.2,1.6
2019-11-28 01:11:22,1734.5,88.7
