Tiempo,Escalas(m),Datos1(m)
2019-11-28 10:03:32,1804.6,137.8
2019-11-28 10:03:57,1805.7,132.0
2019-11-28 10:04:51,1805.6,129.6
2019-11-28 10:05:16,1805.8,127.2
2019-11-28 10:05:41,1806.4,124.8
2019-11-28 10:06:05,1806.5,122.4
2019-11-28 10:06:29,1806.6,120.0
2019-11-28 10:06:54,1807.2,117.60000000000001
2019-11-28 10:07:19,1806.8,115.2
2019-11-28 10:07:44,1806.9,118.0
2019-11-28 10:08:12,1806.8,119.2
2019-11-28 10:08:39,1806.6,113.7
2019-11-28 10:09:04,1806.4,106.6
2019-11-28 10:09:28,1806.1,109.3
2019-11-28 10:09:53,1806.3,113.0
2019-11-28 10:10:18,1806.1,119.2
2019-11-28 10:10:43,1806.0,120.6
2019-11-28 10:11:09,1806.5,121.3
2019-11-28 10:11:34,1806.5,115.6
2019-11-28 10:11:59,1806.0,114.2
2019-11-28 10:12:24,1806.6,111.9
2019-11-28 10:12:49,1806.6,113.0
2019-11-28 10:13:16,1806.7,115.6
2019-11-28 10:13:41,1805.9,120.6
2019-11-28 10:14:06,1806.0,122.6
2019-11-28 10:15:00,1805.8,125.8
2019-11-28 10:15:25,1805.8,129.0
2019-11-28 10:16:13,1805.2,123.0
2019-11-28 10:16:37,1805.3,120.1
2019-11-28 10:17:03,1805.0,118.7
2019-11-28 10:17:28,1806.0,124.5
2019-11-28 10:17:53,1805.6,130.0
2019-11-28 10:18:17,1805.6,127.3
2019-11-28 10:18:42,1805.4,126.8
2019-11-28 10:19:07,1805.9,125.35
2019-11-28 10:19:32,1805.7,123.9
2019-11-28 10:19:57,1805.6,121.5
2019-11-28 10:20:24,1806.1,119.1
2019-11-28 10:21:12,1805.8,122.1
2019-11-28 10:21:39,1805.7,122.8
2019-11-28 10:22:04,1805.7,123.6
2019-11-28 10:22:29,1805.3,121.4
2019-11-28 10:22:54,1805.8,116.6
2019-11-28 10:23:19,1805.9,114.4
2019-11-28 10:24:07,1806.4,114.4
2019-11-28 10:24:32,1806.5,115.9
2019-11-28 10:24:57,1806.4,113.0
2019-11-28 10:25:21,1806.4,109.9
2019-11-28 10:25:46,1806.6,107.1
2019-11-28 10:26:11,1806.4,108.6
2019-11-28 10:26:37,1806.5,107.7
2019-11-28 10:27:02,1806.4,105.0
2019-11-28 10:27:53,1806.6,109.5
2019-11-28 10:28:47,1806.8,107.3
2019-11-28 10:29:11,1806.7,105.1
2019-11-28 10:29:36,1806.7,105.1
2019-11-28 10:30:01,1806.8,105.2
2019-11-28 10:30:27,1807.2,103.8
2019-11-28 10:30:52,1807.7,104.2
2019-11-28 10:31:18,1806.9,105.9
2019-11-28 10:31:43,1806.6,105.7
2019-11-28 10:32:07,1806.9,106.2
2019-11-28 10:32:58,1806.8,107.0
2019-11-28 10:33:22,1807.2,106.2
2019-11-28 10:33:47,1806.8,107.2
2019-11-28 10:34:14,1806.3,107.4
2019-11-28 10:34:39,1806.5,108.3
2019-11-28 10:35:06,1806.9,109.5
2019-11-28 10:35:31,1806.8,109.2
2019-11-28 10:35:57,1807.2,109.3
2019-11-28 10:36:23,1806.7,110.4
2019-11-28 10:36:46,1806.7,111.2
2019-11-28 10:37:11,1806.9,111.9
2019-11-28 10:37:36,1806.6,111.0
2019-11-28 10:37:59,1806.8,110.1
2019-11-28 10:38:24,1806.6,110.2
2019-11-28 10:38:49,1806.5,110.1
2019-11-28 10:39:15,1806.7,110.9
