Tiempo,Escalas(m),Datos1(m)
2019-11-28 14:24:22,1696.7,
2019-11-28 14:24:59,1696.3,136.5
2019-11-28 14:25:37,1696.2,147.0
2019-11-28 14:26:17,1696.3,149.6
2019-11-28 14:26:57,1696.3,141.45
2019-11-28 14:27:34,1695.7,133.3
2019-11-28 14:28:11,1696.3,121.1
2019-11-28 14:28:48,1695.6,120.7
2019-11-28 14:29:25,1695.8,121.9
2019-11-28 14:30:01,1696.5,123.4
2019-11-28 14:30:38,1696.0,123.4
2019-11-28 14:31:16,1696.2,121.7
2019-11-28 14:31:52,1696.4,120.7
2019-11-28 14:32:29,1696.1,121.6
2019-11-28 14:33:07,1696.3,120.3
2019-11-28 14:33:44,1696.6,120.4
2019-11-28 14:34:22,1696.1,119.3
2019-11-28 14:34:59,1696.2,118.1
2019-11-28 14:35:36,1696.1,118.5
2019-11-28 14:36:14,1696.1,101.5
2019-11-28 14:36:51,1696.0,118.1
2019-11-28 14:37:28,1695.5,117.5
2019-11-28 14:38:05,1695.9,117.4
2019-11-28 14:38:41,1695.8,117.5
2019-11-28 14:39:19,1695.6,117.9
2019-11-28 14:39:56,1695.2,121.2
2019-11-28 14:40:35,1695.0,125.2
2019-11-28 14:41:14,1694.8,133.6
2019-11-28 14:41:54,1694.9,140.4
2019-11-28 14:43:09,1694.8,145.3
2019-11-28 14:43:46,1695.4,147.1
2019-11-28 14:44:23,1694.6,148.8
2019-11-28 14:47:00,1695.4,136.0
2019-11-28 14:47:37,1695.9,127.1
2019-11-28 14:48:15,1695.9,125.4
2019-11-28 14:48:52,1696.4,124.5
2019-11-28 14:49:29,1696.5,124.4
2019-11-28 14:50:06,1696.4,120.5
2019-11-28 14:50:43,1696.6,121.6
2019-11-28 14:51:20,1696.4,120.4
2019-11-28 14:51:58,1696.6,119.3
2019-11-28 14:52:35,1697.0,119.2
2019-11-28 14:53:12,1696.6,119.8
2019-11-28 14:53:49,1696.7,120.1
2019-11-28 14:54:26,1696.6,119.9
2019-11-28 14:55:03,1696.2,120.8
2019-11-28 14:55:40,1696.1,121.9
2019-11-28 14:56:17,1696.3,119.3
2019-11-28 14:56:54,1696.2,117.9
2019-11-28 14:57:31,1695.9,116.2
2019-11-28 14:58:48,1695.7,121.375
2019-11-28 14:59:26,1695.2,126.55000000000001
2019-11-28 15:00:04,1695.2,131.725
2019-11-28 15:00:44,1695.6,136.9
2019-11-28 15:01:21,1696.1,131.9
2019-11-28 15:01:59,1695.8,130.4
2019-11-28 15:02:39,1696.2,131.9
2019-11-28 15:03:16,1696.6,126.9
